# cec_bench v1.0+46074dd  2026-06-13T16:36:49
===BURST_CSV_BEGIN===
# burst: 2048 frames in 129793 us (~15.8 kHz)
us,seq,i3,i4,i5,vrail,vcc,i8
4376,198,4.2055,4.8652,4.9542,11.9730,4.8373,4.3882
4440,202,4.2025,4.8621,4.9481,11.9730,4.8373,4.3943
4503,206,4.1781,4.8301,4.9161,11.9730,4.8373,4.3577
4566,211,4.1567,4.8240,4.8855,11.9730,4.8370,4.3516
4629,215,4.1720,4.8240,4.8947,11.9739,4.8364,4.3470
4693,219,4.2208,4.8667,4.9435,11.9730,4.8346,4.3928
4756,224,4.3215,4.9552,5.0519,11.9730,4.8309,4.4935
4820,228,4.2330,4.8804,4.9588,11.9730,4.8288,4.4096
4883,232,4.2773,4.9094,5.0198,11.9730,4.8279,4.4569
4946,237,4.3597,5.0177,5.1114,11.9721,4.8273,4.5545
5009,241,4.3581,5.0361,5.1129,11.9721,4.8264,4.5500
5073,245,3.7447,4.3662,4.3210,11.9739,4.8251,3.8587
5136,250,1.8847,2.3017,2.2336,11.9826,4.8221,1.9819
5200,254,1.1935,1.4609,1.4050,11.9930,4.8196,1.2586
5263,2,0.6808,0.8109,0.7870,11.9982,4.8166,0.7261
5326,7,0.7784,0.8735,0.9259,12.0017,4.8151,0.8406
5389,11,1.1401,1.2778,1.3257,12.0000,4.8154,1.1854
5453,15,1.6177,1.7829,1.9345,11.9991,4.8166,1.7317
5516,20,3.1130,3.4888,3.6008,11.9921,4.8190,3.2057
5579,24,3.3205,3.7925,3.8891,11.9869,4.8215,3.4544
5643,28,3.1695,3.6734,3.7198,11.9852,4.8236,3.3110
5706,33,4.7320,5.3138,5.5600,11.9799,4.8239,4.9589
5769,37,5.3561,6.1011,6.2192,11.9739,4.8233,5.5403
5832,41,4.9929,5.7761,5.8346,11.9721,4.8224,5.1969
5896,46,4.6465,5.3855,5.4654,11.9730,4.8239,4.8567
5959,50,4.3551,5.0727,5.1236,11.9713,4.8264,4.5515
6023,54,4.2849,4.9674,5.0442,11.9730,4.8282,4.4828
6086,59,4.3154,4.9949,5.0793,11.9721,4.8300,4.5072
6149,63,4.2117,4.8652,4.9405,11.9721,4.8309,4.3852
6213,67,4.2483,4.9003,4.9878,11.9713,4.8318,4.4493
6276,72,4.3002,4.9674,5.0427,11.9721,4.8328,4.4844
6340,76,4.2529,4.9247,5.0030,11.9721,4.8334,4.4416
6403,80,4.1994,4.8591,4.9328,11.9730,4.8346,4.3775
6466,85,4.1033,4.7522,4.8245,11.9730,4.8358,4.2799
6529,89,4.0881,4.7263,4.8062,11.9739,4.8364,4.2875
6593,93,4.1293,4.7721,4.8627,11.9730,4.8373,4.3272
6656,98,4.1644,4.8041,4.8840,11.9739,4.8373,4.3501
6720,102,4.1628,4.8163,4.9008,11.9747,4.8380,4.3562
6783,106,4.2361,4.9003,4.9878,11.9747,4.8376,4.4371
6846,111,4.2635,4.9109,5.0015,11.9747,4.8373,4.4508
6909,115,4.3032,4.9720,5.0549,11.9730,4.8367,4.4950
6973,119,4.3810,5.0483,5.1480,11.9739,4.8364,4.5668
7036,124,4.2574,4.9201,4.9863,11.9739,4.8355,4.4355
7099,128,4.2040,4.8591,4.9405,11.9747,4.8352,4.3791
7163,132,4.2101,4.8591,4.9527,11.9756,4.8352,4.4020
7226,137,4.1842,4.8316,4.9176,11.9747,4.8355,4.3608
7289,141,4.1796,4.8056,4.8962,11.9756,4.8352,4.3470
7353,145,4.2132,4.8652,4.9542,11.9756,4.8346,4.4020
7416,150,4.2315,4.8713,4.9588,11.9765,4.8337,4.4187
7488,155,4.2559,4.9079,4.9847,11.9765,4.8315,4.4401
7552,159,4.2895,4.9353,5.0198,11.9756,4.8273,4.4813
7615,164,4.3856,5.0391,5.1312,11.9756,4.8236,4.5835
7679,169,4.3932,5.0422,5.1175,11.9747,4.8212,4.5683
7742,173,4.3673,5.0162,5.1098,11.9747,4.8193,4.5515
7806,178,4.3078,4.9613,5.0397,11.9756,4.8178,4.4874
7870,182,4.2605,4.9094,4.9908,11.9765,4.8169,4.4416
7933,186,4.2529,4.8972,4.9817,11.9756,4.8175,4.4386
7997,191,3.1649,3.7635,3.6755,11.9791,4.8184,3.2606
8060,195,1.7962,2.1964,2.1466,11.9860,4.8187,1.8995
8123,199,1.1233,1.3724,1.3302,11.9947,4.8196,1.1793
8187,204,0.6121,0.7499,0.7352,12.0017,4.8203,0.6483
8250,208,0.7830,0.8963,0.9503,12.0060,4.8215,0.8512
8314,213,1.0928,1.2305,1.2509,12.0060,4.8224,1.1228
8377,218,2.1319,2.3307,2.5464,12.0000,4.8227,2.2871
8441,222,3.0718,3.4537,3.5519,11.9947,4.8239,3.1706
8504,227,3.2534,3.7192,3.7961,11.9904,4.8267,3.3796
8568,232,3.2442,3.7360,3.8434,11.9869,4.8282,3.4223
8631,236,4.8281,5.4236,5.6759,11.9799,4.8285,5.0566
8695,241,5.2019,5.9867,6.0712,11.9730,4.8300,5.3984
8758,246,4.8876,5.6495,5.7171,11.9739,4.8303,5.0749
8821,250,4.6130,5.3519,5.4120,11.9747,4.8300,4.8078
8885,255,4.3734,5.0528,5.1251,11.9756,4.8288,4.5606
8949,4,4.3597,5.0269,5.1114,11.9747,4.8273,4.5591
9012,8,4.3246,4.9933,5.0793,11.9747,4.8279,4.5118
9076,13,4.3383,5.0101,5.1068,11.9730,4.8288,4.5301
9139,17,4.3322,5.0055,5.0809,11.9739,4.8297,4.5301
9203,21,4.2559,4.9216,4.9969,11.9739,4.8300,4.4386
9266,26,4.1659,4.8194,4.8962,11.9739,4.8309,4.3608
9330,30,4.2193,4.8652,4.9527,11.9739,4.8306,4.4126
9393,34,4.2834,4.9262,5.0183,11.9730,4.8303,4.4676
9457,39,4.1796,4.8377,4.9069,11.9747,4.8309,4.3592
9520,43,4.1293,4.7736,4.8642,11.9730,4.8315,4.3211
9584,47,4.2040,4.8652,4.9557,11.9739,4.8328,4.3959
9647,52,4.2300,4.8896,4.9664,11.9739,4.8331,4.4233
9710,56,4.2239,4.8804,4.9679,11.9739,4.8337,4.4035
9774,61,4.2269,4.8743,4.9573,11.9747,4.8334,4.4142
9837,66,4.2040,4.8591,4.9451,11.9747,4.8334,4.3943
9901,70,4.1781,4.8118,4.9130,11.9756,4.8334,4.3592
9964,75,4.1476,4.7797,4.8688,11.9756,4.8334,4.3196
10028,80,4.1750,4.8179,4.9115,11.9765,4.8343,4.3501
10091,84,4.2055,4.8560,4.9435,11.9747,4.8334,4.3882
10155,89,4.2788,4.9216,5.0000,11.9756,4.8325,4.4477
10218,94,4.3429,4.9994,5.0824,11.9756,4.8297,4.5271
10281,98,4.3246,4.9857,5.0748,11.9756,4.8279,4.5256
10345,103,4.2849,4.9476,5.0290,11.9739,4.8264,4.4706
10408,108,4.2773,4.9369,5.0168,11.9747,4.8270,4.4706
10472,112,4.2132,4.8713,4.9451,11.9739,4.8270,4.3989
10535,117,4.1811,4.8240,4.9023,11.9747,4.8279,4.3699
10599,122,4.1567,4.7980,4.8733,11.9756,4.8285,4.3363
10662,126,4.1384,4.7660,4.8459,11.9739,4.8294,4.3119
10726,131,4.2254,4.8697,4.9817,11.9747,4.8297,4.4248
10790,135,4.3337,4.9903,5.0763,11.9739,4.8300,4.5210
10853,139,4.2742,4.9308,5.0061,11.9721,4.8297,4.4432
10917,144,2.7636,3.3347,3.2178,11.9799,4.8297,2.8471
10980,148,1.5658,1.9446,1.8796,11.9878,4.8303,1.6661
11044,153,0.7403,0.9559,0.9015,11.9965,4.8312,0.7963
11107,158,0.5267,0.6553,0.6436,12.0017,4.8318,0.5751
11171,162,0.9661,1.0733,1.1532,12.0017,4.8328,1.0267
11234,167,1.2362,1.3907,1.4355,12.0017,4.8331,1.2800
11298,172,2.6583,2.9075,3.1338,11.9947,4.8331,2.8105
11361,176,3.1924,3.6200,3.7030,11.9921,4.8328,3.2957
11425,181,3.2656,3.7574,3.8037,11.9869,4.8334,3.3857
11488,186,3.4029,3.9039,4.0387,11.9860,4.8328,3.6024
11552,190,5.0082,5.6281,5.8713,11.9808,4.8318,5.2305
11615,195,5.1409,5.9165,5.9918,11.9739,4.8322,5.3266
11679,200,4.7793,5.5533,5.6134,11.9739,4.8325,4.9818
11742,204,4.6023,5.3290,5.4089,11.9756,4.8343,4.8033
11806,209,4.4054,5.1123,5.1770,11.9756,4.8343,4.5957
11869,213,4.2956,4.9765,5.0580,11.9756,4.8343,4.4859
11933,217,4.2696,4.9430,5.0274,11.9747,4.8340,4.4630
11996,222,4.2651,4.9247,5.0183,11.9756,4.8352,4.4554
12060,226,4.2742,4.9430,5.0244,11.9756,4.8355,4.4660
12123,230,4.2681,4.9308,5.0046,11.9756,4.8358,4.4462
12187,235,4.1338,4.7843,4.8535,11.9756,4.8364,4.3211
12250,239,4.1949,4.8484,4.9374,11.9756,4.8364,4.3959
12314,243,4.2208,4.8743,4.9603,11.9747,4.8361,4.4081
12377,248,4.1644,4.8148,4.9008,11.9747,4.8361,4.3547
12441,252,4.2300,4.8835,4.9725,11.9756,4.8364,4.4203
12504,1,4.2712,4.9353,5.0137,11.9756,4.8361,4.4615
12567,6,4.2605,4.9140,4.9969,11.9747,4.8358,4.4493
12631,10,4.2300,4.8957,4.9847,11.9747,4.8355,4.4248
12694,15,4.2086,4.8636,4.9420,11.9747,4.8352,4.3943
12758,20,4.1857,4.8499,4.9344,11.9747,4.8352,4.3714
12821,24,4.1949,4.8407,4.9206,11.9756,4.8346,4.3714
12885,29,4.1750,4.8133,4.8993,11.9765,4.8340,4.3608
12948,34,4.1766,4.8255,4.9069,11.9756,4.8331,4.3608
13011,38,4.2025,4.8392,4.9252,11.9765,4.8334,4.3791
13075,43,4.2223,4.8652,4.9756,11.9765,4.8331,4.4157
13138,48,4.2605,4.9125,5.0046,11.9773,4.8349,4.4325
13202,52,4.1827,4.8575,4.9328,11.9765,4.8358,4.3821
13265,57,4.1552,4.8041,4.8901,11.9765,4.8361,4.3486
13329,62,4.2574,4.9094,4.9969,11.9765,4.8352,4.4523
13392,66,4.2223,4.8789,4.9573,11.9773,4.8346,4.4096
13456,71,4.1659,4.8148,4.9084,11.9791,4.8355,4.3516
13520,75,4.1369,4.7873,4.8627,11.9773,4.8361,4.3180
13583,79,4.1491,4.8011,4.9008,11.9773,4.8361,4.3394
13647,84,4.3261,4.9796,5.0717,11.9765,4.8361,4.5164
13710,88,4.2712,4.9323,5.0030,11.9782,4.8346,4.4569
13773,92,4.1384,4.7919,4.8520,11.9773,4.8337,4.3135
13837,97,2.4935,3.0188,2.8988,11.9852,4.8325,2.5648
13900,101,1.5154,1.8683,1.8155,11.9930,4.8318,1.6142
13964,106,0.7174,0.9116,0.8603,12.0008,4.8318,0.7688
14027,111,0.4931,0.5957,0.6070,12.0052,4.8315,0.5323
14091,115,0.9646,1.0535,1.1456,12.0060,4.8309,1.0267
14154,120,1.1645,1.3312,1.3745,12.0069,4.8309,1.2312
14218,125,2.7392,3.0066,3.2345,12.0008,4.8322,2.8990
14281,129,3.1237,3.5575,3.6252,11.9965,4.8331,3.2225
14345,134,3.2656,3.7589,3.8098,11.9930,4.8331,3.3979
14408,139,3.6715,4.1968,4.3530,11.9904,4.8325,3.8816
14472,143,5.2248,5.8799,6.0925,11.9826,4.8297,5.4365
14535,148,5.2050,5.9806,6.0406,11.9791,4.8257,5.3907
14599,153,4.8937,5.6571,5.7232,11.9782,4.8230,5.1039
14662,157,4.6999,5.4404,5.5127,11.9782,4.8212,4.9070
14726,162,4.5123,5.2131,5.2823,11.9791,4.8199,4.6949
14789,166,4.4466,5.1123,5.1999,11.9773,4.8187,4.6324
14853,170,4.4176,5.0864,5.1709,11.9765,4.8178,4.6110
14916,175,4.3536,5.0147,5.1022,11.9765,4.8187,4.5423
14980,179,4.3124,4.9796,5.0671,11.9765,4.8206,4.5042
15043,183,4.2437,4.9140,4.9939,11.9765,4.8230,4.4325
15107,188,4.1293,4.7843,4.8504,11.9765,4.8251,4.3058
15170,192,4.1216,4.7644,4.8489,11.9765,4.8276,4.3104
15233,196,4.1674,4.8163,4.8977,11.9756,4.8294,4.3653
15297,201,4.3734,5.0361,5.1266,11.9765,4.8303,4.5622
15360,205,4.3459,5.0040,5.0915,11.9765,4.8303,4.5301
15424,209,4.2696,4.9323,5.0152,11.9765,4.8306,4.4569
15487,215,4.2223,4.8713,4.9466,11.9756,4.8300,4.4004
15551,219,4.1521,4.8072,4.8794,11.9765,4.8303,4.3486
15614,224,4.1994,4.8468,4.9359,11.9765,4.8309,4.3791
15677,229,4.2208,4.8758,4.9588,11.9773,4.8312,4.4035
15741,233,4.1964,4.8423,4.9237,11.9765,4.8315,4.3775
15804,238,4.1689,4.8194,4.9069,11.9765,4.8325,4.3531
15868,243,4.1735,4.8118,4.8993,11.9756,4.8331,4.3623
15931,247,4.1888,4.8407,4.9267,11.9765,4.8328,4.3867
15995,252,4.2025,4.8468,4.9267,11.9765,4.8328,4.3836
16058,1,4.1705,4.8209,4.8932,11.9773,4.8328,4.3531
16121,5,4.1766,4.8255,4.9161,11.9773,4.8325,4.3684
16185,10,4.2727,4.9262,5.0107,11.9765,4.8318,4.4615
16248,15,4.2788,4.9445,5.0259,11.9756,4.8322,4.4599
16312,19,4.2605,4.9064,4.9969,11.9765,4.8315,4.4432
16375,24,4.1537,4.7980,4.8611,11.9756,4.8318,4.3318
16438,29,4.1232,4.7721,4.8535,11.9756,4.8325,4.3196
16502,33,4.1109,4.7614,4.8443,11.9756,4.8334,4.2951
16565,38,4.1338,4.7751,4.8642,11.9756,4.8349,4.3241
16629,43,4.2086,4.8652,4.9542,11.9756,4.8358,4.3913
16692,47,4.1735,4.8270,4.8993,11.9765,4.8361,4.3486
16756,52,2.4081,2.9426,2.8134,11.9834,4.8361,2.4870
16820,56,1.4529,1.7905,1.7499,11.9913,4.8361,1.5501
16883,60,0.8364,1.0566,1.0159,12.0000,4.8358,0.8955
16946,65,0.5129,0.6308,0.6482,12.0052,4.8358,0.5690
17010,69,0.9051,1.0138,1.0861,12.0078,4.8361,0.9596
17073,73,0.9966,1.1390,1.1639,12.0078,4.8361,1.0374
17137,78,2.6659,2.9151,3.1415,12.0017,4.8373,2.8089
17200,82,3.0581,3.4629,3.5535,11.9965,4.8373,3.1614
17264,87,3.1771,3.6658,3.7106,11.9930,4.8367,3.2987
17327,92,3.6242,4.1007,4.2843,11.9878,4.8364,3.8160
17391,96,5.1134,5.7608,5.9811,11.9799,4.8358,5.3282
17455,101,5.0509,5.8249,5.8880,11.9747,4.8367,5.2198
17519,106,4.7518,5.5137,5.5798,11.9756,4.8370,4.9513
17582,110,4.5397,5.2649,5.3311,11.9756,4.8373,4.7300
17646,115,4.3017,4.9949,5.0732,11.9773,4.8373,4.4950
17709,119,4.2879,4.9659,5.0519,11.9773,4.8361,4.4828
17773,123,4.3139,4.9704,5.0458,11.9756,4.8349,4.4905
17836,128,4.3230,4.9964,5.0839,11.9756,4.8331,4.5240
17900,132,4.3230,4.9827,5.0778,11.9747,4.8325,4.5149
17963,136,4.2696,4.9308,5.0046,11.9756,4.8322,4.4599
18026,141,4.1872,4.8240,4.9100,11.9739,4.8318,4.3684
18090,145,4.2635,4.9079,5.0015,11.9730,4.8318,4.4554
18153,149,4.2529,4.9140,4.9878,11.9730,4.8318,4.4477
18217,154,4.1857,4.8331,4.9252,11.9739,4.8309,4.3821
18280,158,4.2559,4.9018,4.9985,11.9730,4.8306,4.4401
18343,162,4.2513,4.9064,4.9908,11.9739,4.8303,4.4325
18407,167,4.2117,4.8652,4.9481,11.9721,4.8309,4.3974
18470,171,4.2101,4.8667,4.9496,11.9721,4.8315,4.4065
18534,176,4.2254,4.8713,4.9557,11.9730,4.8312,4.4142
18597,181,4.2071,4.8560,4.9405,11.9730,4.8309,4.4050
18660,185,4.2025,4.8499,4.9252,11.9730,4.8303,4.3791
18724,190,4.2178,4.8667,4.9466,11.9713,4.8294,4.4050
18787,195,4.2422,4.8926,4.9664,11.9713,4.8294,4.4233
18851,199,4.2147,4.8713,4.9557,11.9704,4.8288,4.4096
18914,204,4.3063,4.9460,5.0442,11.9704,4.8279,4.4905
18978,209,4.3093,4.9735,5.0595,11.9695,4.8267,4.5011
19041,213,4.3078,4.9689,5.0671,11.9704,4.8260,4.4996
19104,218,4.2681,4.9277,5.0091,11.9695,4.8260,4.4493
19168,223,4.2361,4.8880,4.9786,11.9686,4.8260,4.4279
19231,227,4.1903,4.8392,4.9283,11.9686,4.8267,4.3821
19295,232,4.1781,4.8270,4.9084,11.9695,4.8270,4.3669
19358,237,4.1170,4.7614,4.8291,11.9686,4.8282,4.2997
19422,241,4.1476,4.7919,4.8932,11.9686,4.8303,4.3333
19485,246,4.2590,4.9186,5.0229,11.9686,4.8322,4.4493
19548,251,4.2590,4.9262,5.0076,11.9695,4.8337,4.4432
19612,255,4.1293,4.7797,4.8337,11.9686,4.8346,4.2982
19675,4,2.2768,2.8052,2.6822,11.9765,4.8349,2.3725
19739,8,1.3888,1.7112,1.6629,11.9852,4.8349,1.4707
19803,12,0.7006,0.9009,0.8649,11.9930,4.8349,0.7566
19866,17,0.5099,0.6064,0.6268,11.9973,4.8352,0.5567
19929,21,1.0241,1.1420,1.2051,11.9973,4.8352,1.0908
19993,25,1.1828,1.3327,1.3837,11.9973,4.8343,1.2525
20056,30,3.0001,3.3042,3.5153,11.9886,4.8346,3.1416
20119,34,3.2168,3.6689,3.7472,11.9860,4.8349,3.3277
20183,38,3.3083,3.8092,3.8693,11.9834,4.8343,3.4391
20246,43,4.0743,4.5874,4.7955,11.9791,4.8318,4.2829
20309,47,5.2691,5.9623,6.1459,11.9730,4.8303,5.4777
20372,51,5.1028,5.8707,5.9567,11.9695,4.8309,5.2931
20436,56,4.6938,5.4435,5.5112,11.9704,4.8315,4.8963
20499,60,4.5107,5.2375,5.3097,11.9713,4.8315,4.7102
20562,64,4.3200,5.0177,5.0900,11.9713,4.8318,4.5195
20626,69,4.3688,5.0361,5.1312,11.9713,4.8315,4.5606
20689,73,4.3612,5.0300,5.1083,11.9686,4.8312,4.5622
20753,77,4.3703,5.0422,5.1388,11.9704,4.8312,4.5591
20816,82,4.1460,4.8056,4.8779,11.9704,4.8322,4.3333
20879,86,4.1659,4.8041,4.8947,11.9695,4.8331,4.3470
20942,90,4.2254,4.8743,4.9573,11.9695,4.8337,4.4111
21005,95,4.2193,4.8713,4.9618,11.9686,4.8343,4.4111
21069,99,4.1659,4.8224,4.9115,11.9695,4.8355,4.3592
21132,103,4.1247,4.7675,4.8566,11.9713,4.8364,4.3150
21196,108,4.1186,4.7583,4.8443,11.9704,4.8370,4.2967
21259,112,4.1430,4.7873,4.8886,11.9713,4.8373,4.3363
21323,116,4.2574,4.9094,5.0000,11.9704,4.8373,4.4477
21386,121,4.3764,5.0483,5.1312,11.9713,4.8349,4.5668
21449,125,4.4192,5.0773,5.1694,11.9713,4.8318,4.6064
21513,129,4.3810,5.0330,5.1205,11.9704,4.8288,4.5683
21576,134,4.3322,4.9765,5.0671,11.9721,4.8260,4.5240
21639,138,4.3078,4.9674,5.0397,11.9713,4.8245,4.4935
21703,142,4.2986,4.9460,5.0244,11.9721,4.8227,4.4813
21766,147,4.2895,4.9353,5.0351,11.9713,4.8212,4.4737
21829,151,4.2757,4.9231,5.0168,11.9721,4.8215,4.4660
21893,155,4.2529,4.9018,4.9893,11.9713,4.8203,4.4416
21956,160,4.2651,4.9140,5.0030,11.9713,4.8193,4.4523
22019,164,4.2529,4.8926,4.9801,11.9713,4.8181,4.4477
22082,168,4.2696,4.9140,4.9939,11.9721,4.8172,4.4508
22145,173,4.2544,4.8926,4.9847,11.9721,4.8169,4.4432
22209,177,4.3658,5.0208,5.1098,11.9704,4.8157,4.5469
22272,181,4.3917,5.0376,5.1312,11.9704,4.8145,4.5744
22336,186,4.3200,4.9781,5.0549,11.9695,4.8151,4.5118
22399,190,4.2101,4.8652,4.9344,11.9704,4.8172,4.3943
22462,194,4.1506,4.8056,4.8764,11.9704,4.8206,4.3348
22526,199,3.8622,4.4944,4.5102,11.9721,4.8242,4.0098
22589,203,2.2005,2.7152,2.5784,11.9791,4.8260,2.2825
22652,207,1.4315,1.7417,1.6995,11.9878,4.8254,1.5089
22716,212,0.7433,0.9040,0.8755,11.9956,4.8248,0.7795
22779,216,0.5617,0.6629,0.6741,12.0000,4.8245,0.5979
22843,220,1.0149,1.1329,1.2005,11.9991,4.8257,1.0649
22906,225,1.2804,1.4457,1.5195,12.0000,4.8279,1.3700
22969,229,2.9574,3.2493,3.4466,11.9930,4.8282,3.0775
23032,233,3.1695,3.6017,3.6938,11.9886,4.8294,3.3003
23096,238,3.2030,3.6948,3.7366,11.9834,4.8306,3.3262
23159,242,4.1460,4.6698,4.9008,11.9817,4.8300,4.3608
23222,246,5.2798,5.9684,6.1474,11.9756,4.8300,5.4777
23286,251,5.0082,5.7898,5.8575,11.9721,4.8297,5.2046
23349,255,4.6664,5.4236,5.4837,11.9739,4.8297,4.8704
23412,3,4.4497,5.1627,5.2258,11.9730,4.8291,4.6461
23476,8,4.3841,5.0605,5.1556,11.9739,4.8291,4.5851
23539,12,4.4070,5.0864,5.1739,11.9747,4.8294,4.6064
23603,16,4.4711,5.1566,5.2502,11.9730,4.8291,4.6720
23666,21,4.3642,5.0513,5.1160,11.9730,4.8285,4.5606
23729,25,4.2483,4.9109,4.9954,11.9721,4.8282,4.4401
23792,29,4.2315,4.8789,4.9756,11.9739,4.8294,4.4218
23856,34,4.1674,4.8163,4.8993,11.9721,4.8297,4.3455
23919,38,4.1872,4.8240,4.9115,11.9730,4.8303,4.3730
23983,42,4.1903,4.8423,4.9252,11.9739,4.8300,4.3760
24046,47,4.1689,4.8179,4.9008,11.9730,4.8309,4.3623
24109,51,4.1628,4.8133,4.8932,11.9730,4.8315,4.3455
24172,55,4.1659,4.8056,4.8825,11.9739,4.8322,4.3409
24236,60,4.2361,4.8880,4.9786,11.9730,4.8325,4.4371
24299,64,4.3002,4.9552,5.0412,11.9721,4.8322,4.4905
24362,68,4.2834,4.9476,5.0320,11.9739,4.8325,4.4783
24426,73,4.1827,4.8468,4.9298,11.9730,4.8340,4.3684
24489,77,4.1399,4.7828,4.8703,11.9739,4.8340,4.3333
24552,81,4.1872,4.8240,4.9161,11.9747,4.8331,4.3806
24616,86,4.2406,4.8911,4.9725,11.9739,4.8325,4.4325
24679,90,4.2361,4.8835,4.9710,11.9739,4.8318,4.4126
24742,94,4.1705,4.8194,4.8993,11.9739,4.8312,4.3562
24806,99,4.1903,4.8362,4.9252,11.9739,4.8315,4.3806
24869,103,4.1811,4.8301,4.9069,11.9739,4.8322,4.3699
24932,107,4.1720,4.8209,4.9084,11.9739,4.8328,4.3531
24996,112,4.1308,4.7736,4.8520,11.9739,4.8337,4.3119
