# cec_bench v1.0+46074dd  2026-06-13T16:31:22
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i3,i4,i5,vrail,vcc,i8
1010.0,103,-0.0690,-0.0697,-0.0679,12.0043,4.8352,-0.0641
1020.0,104,-0.0690,-0.0697,-0.0725,12.0026,4.8355,-0.0687
1030.0,105,-0.0690,-0.0682,-0.0725,12.0017,4.8358,-0.0687
1040.0,106,-0.0706,-0.0712,-0.0786,12.0026,4.8352,-0.0702
1050.0,107,-0.0736,-0.0758,-0.0832,12.0026,4.8355,-0.0763
1060.0,108,-0.0721,-0.0804,-0.0847,12.0034,4.8358,-0.0794
1070.0,109,-0.0736,-0.0804,-0.0832,12.0034,4.8352,-0.0839
1080.0,110,-0.0706,-0.0849,-0.0786,12.0026,4.8349,-0.0824
1090.0,111,-0.0660,-0.0804,-0.0801,12.0026,4.8349,-0.0839
1100.0,112,-0.0614,-0.0773,-0.0710,12.0026,4.8352,-0.0809
1110.0,113,-0.0644,-0.0758,-0.0664,12.0034,4.8355,-0.0794
1120.0,114,-0.0644,-0.0773,-0.0633,12.0026,4.8352,-0.0748
1130.0,115,-0.0660,-0.0727,-0.0664,12.0034,4.8355,-0.0672
1140.0,116,-0.0599,-0.0590,-0.0618,12.0026,4.8355,-0.0626
1150.0,117,-0.0583,-0.0544,-0.0542,12.0026,4.8358,-0.0549
1160.0,118,-0.0507,-0.0407,-0.0466,12.0026,4.8352,-0.0488
1170.0,119,-0.0431,-0.0285,-0.0359,12.0034,4.8355,-0.0397
1180.0,120,-0.0278,-0.0163,-0.0221,12.0017,4.8349,-0.0275
1190.0,121,-0.0126,-0.0086,-0.0130,12.0026,4.8346,-0.0198
1200.0,122,-0.0004,-0.0041,-0.0038,12.0026,4.8349,-0.0092
1210.0,123,0.0073,0.0020,0.0084,12.0034,4.8346,0.0030
1220.0,124,0.0042,0.0112,0.0160,12.0026,4.8340,0.0030
1230.0,125,0.0057,0.0188,0.0175,12.0017,4.8340,0.0076
1240.0,126,0.0042,0.0188,0.0221,12.0026,4.8331,0.0152
1250.0,127,0.0057,0.0142,0.0145,12.0026,4.8334,0.0076
1260.0,128,0.0027,0.0097,0.0114,12.0026,4.8334,0.0015
1270.0,129,0.0027,0.0066,0.0007,12.0026,4.8331,0.0015
1280.0,130,0.0012,-0.0010,-0.0023,12.0034,4.8331,-0.0015
1290.0,131,-0.0004,-0.0086,-0.0084,12.0034,4.8331,-0.0015
1300.0,132,-0.0049,-0.0071,-0.0038,12.0034,4.8328,-0.0015
1310.0,133,-0.0049,-0.0025,-0.0008,12.0034,4.8325,-0.0046
1320.0,134,-0.0065,-0.0010,-0.0099,12.0034,4.8325,-0.0031
1330.0,135,-0.0065,-0.0041,-0.0069,12.0026,4.8322,0.0015
1340.0,136,-0.0049,-0.0041,-0.0069,12.0008,4.8322,-0.0015
1350.0,137,-0.0080,-0.0071,-0.0099,12.0017,4.8325,-0.0046
1360.0,138,-0.0141,-0.0102,-0.0115,12.0026,4.8322,-0.0046
1370.0,139,-0.0126,-0.0086,-0.0084,12.0017,4.8325,-0.0076
1380.0,140,-0.0187,-0.0147,-0.0069,12.0026,4.8318,-0.0122
1390.0,141,-0.0171,-0.0132,-0.0099,12.0017,4.8318,-0.0153
1400.0,142,-0.0110,-0.0056,-0.0069,12.0017,4.8318,-0.0122
1410.0,143,-0.0049,0.0005,-0.0054,12.0026,4.8318,-0.0046
1420.0,144,-0.0034,-0.0025,-0.0023,12.0026,4.8315,-0.0000
1430.0,145,0.0027,0.0020,-0.0008,12.0034,4.8318,0.0046
1440.0,146,0.0057,0.0112,0.0053,12.0026,4.8312,0.0137
1450.0,147,0.0073,0.0234,0.0084,12.0034,4.8312,0.0183
1460.0,148,0.0164,0.0341,0.0145,12.0017,4.8309,0.0183
1470.0,149,0.0241,0.0387,0.0236,12.0008,4.8312,0.0198
1480.0,150,0.0317,0.0402,0.0297,12.0017,4.8306,0.0183
1490.0,151,0.0393,0.0387,0.0389,12.0026,4.8303,0.0198
1500.0,152,0.0408,0.0371,0.0435,12.0026,4.8300,0.0305
1510.0,153,0.0378,0.0432,0.0419,12.0017,4.8300,0.0381
1520.0,154,0.0393,0.0478,0.0435,12.0026,4.8294,0.0381
1530.0,155,0.0408,0.0478,0.0419,12.0026,4.8291,0.0442
1540.0,156,0.0454,0.0463,0.0480,12.0017,4.8291,0.0458
1550.0,157,0.0469,0.0509,0.0526,12.0017,4.8285,0.0519
1560.0,158,0.0515,0.0478,0.0557,12.0017,4.8279,0.0564
1570.0,159,0.0561,0.0570,0.0526,12.0017,4.8279,0.0671
1580.0,160,0.0607,0.0615,0.0587,12.0026,4.8276,0.0763
1590.0,161,0.0637,0.0661,0.0633,12.0008,4.8270,0.0778
1600.0,162,0.0698,0.0707,0.0694,12.0026,4.8267,0.0702
1610.0,163,0.0698,0.0768,0.0725,12.0017,4.8267,0.0671
1620.0,164,0.0698,0.0783,0.0755,12.0017,4.8264,0.0687
1630.0,165,0.0714,0.0814,0.0725,12.0017,4.8264,0.0717
1640.0,166,0.0683,0.0814,0.0725,12.0017,4.8260,0.0717
1650.0,167,0.0698,0.0738,0.0725,12.0017,4.8257,0.0732
1660.0,168,0.0683,0.0753,0.0770,12.0000,4.8254,0.0702
1670.0,169,0.0622,0.0753,0.0725,12.0017,4.8248,0.0748
1680.0,170,0.0637,0.0722,0.0709,12.0017,4.8248,0.0748
1690.0,171,0.0653,0.0738,0.0740,12.0017,4.8245,0.0763
1700.0,172,0.0698,0.0677,0.0755,12.0008,4.8242,0.0793
1710.0,173,0.0698,0.0707,0.0740,12.0008,4.8245,0.0793
1720.0,174,0.0683,0.0707,0.0679,12.0026,4.8242,0.0793
1730.0,175,0.0622,0.0677,0.0709,12.0017,4.8239,0.0732
1740.0,176,0.0576,0.0631,0.0709,12.0008,4.8233,0.0702
1750.0,177,0.0622,0.0600,0.0694,12.0017,4.8230,0.0641
1760.0,178,0.0607,0.0661,0.0648,12.0017,4.8227,0.0580
1770.0,179,0.0561,0.0646,0.0633,12.0017,4.8230,0.0519
1780.0,180,0.0469,0.0554,0.0496,12.0026,4.8224,0.0458
1790.0,181,0.0408,0.0387,0.0435,12.0026,4.8230,0.0442
1800.0,182,0.0378,0.0356,0.0374,12.0017,4.8227,0.0412
1810.0,183,0.0363,0.0310,0.0313,12.0017,4.8218,0.0320
1820.0,184,0.0363,0.0249,0.0282,12.0008,4.8218,0.0275
1830.0,185,0.0271,0.0203,0.0175,12.0017,4.8215,0.0259
1840.0,186,0.0195,0.0158,0.0099,12.0008,4.8212,0.0244
1850.0,187,0.0225,0.0142,0.0099,12.0017,4.8209,0.0229
1860.0,188,0.0195,0.0127,0.0099,12.0008,4.8212,0.0259
1870.0,189,0.0210,0.0127,0.0114,12.0026,4.8215,0.0290
1880.0,190,0.0241,0.0112,0.0099,12.0017,4.8209,0.0259
1890.0,191,0.0286,0.0112,0.0099,12.0008,4.8209,0.0198
1900.0,192,0.0241,0.0097,0.0129,12.0000,4.8209,0.0107
1910.0,193,0.0210,0.0036,0.0099,12.0008,4.8209,0.0061
1920.0,194,0.0134,0.0005,0.0023,12.0000,4.8212,0.0030
1930.0,195,0.0027,-0.0010,-0.0084,12.0008,4.8212,-0.0061
1940.0,196,-0.0065,-0.0041,-0.0130,12.0008,4.8215,-0.0107
1950.0,197,-0.0141,-0.0117,-0.0145,12.0008,4.8209,-0.0153
1960.0,198,-0.0217,-0.0208,-0.0145,12.0000,4.8221,-0.0198
1970.0,199,-0.0309,-0.0285,-0.0176,12.0000,4.8218,-0.0275
1980.0,200,-0.0309,-0.0346,-0.0252,12.0000,4.8218,-0.0321
1990.0,201,-0.0294,-0.0392,-0.0313,12.0000,4.8215,-0.0336
2000.0,202,-0.0278,-0.0346,-0.0374,11.9991,4.8221,-0.0366
2010.0,203,-0.0233,-0.0315,-0.0344,11.9991,4.8221,-0.0321
2020.0,204,-0.0202,-0.0254,-0.0313,12.0000,4.8224,-0.0336
2030.0,205,-0.0233,-0.0254,-0.0313,12.0000,4.8227,-0.0366
2040.0,206,-0.0187,-0.0178,-0.0267,12.0008,4.8230,-0.0305
2050.0,207,-0.0110,-0.0117,-0.0237,12.0000,4.8233,-0.0244
2060.0,208,-0.0141,-0.0102,-0.0160,12.0000,4.8236,-0.0168
2070.0,209,-0.0095,-0.0117,-0.0130,12.0000,4.8236,-0.0122
2080.0,210,-0.0080,-0.0117,-0.0038,12.0000,4.8236,-0.0092
2090.0,211,-0.0065,-0.0193,-0.0008,12.0000,4.8239,-0.0076
2100.0,212,-0.0049,-0.0102,0.0023,12.0000,4.8242,-0.0015
2110.0,213,-0.0034,-0.0117,0.0053,12.0000,4.8242,-0.0000
2120.0,214,-0.0080,-0.0071,-0.0008,11.9982,4.8248,-0.0031
2130.0,215,-0.0110,-0.0010,-0.0038,11.9982,4.8248,-0.0092
2140.0,216,-0.0110,-0.0025,-0.0084,12.0000,4.8254,-0.0076
2150.0,217,-0.0156,-0.0056,-0.0130,11.9982,4.8254,-0.0122
2160.0,218,-0.0126,-0.0132,-0.0145,12.0000,4.8254,-0.0137
2170.0,219,-0.0156,-0.0178,-0.0206,11.9991,4.8257,-0.0168
2180.0,220,-0.0171,-0.0147,-0.0160,11.9991,4.8260,-0.0229
2190.0,221,-0.0126,-0.0147,-0.0084,12.0000,4.8260,-0.0168
2200.0,222,-0.0049,-0.0102,0.0007,11.9982,4.8264,-0.0076
2210.0,223,0.0042,0.0005,0.0084,11.9973,4.8267,0.0030
2220.0,224,0.0149,0.0127,0.0129,11.9982,4.8264,0.0168
2230.0,225,0.0241,0.0265,0.0297,11.9982,4.8267,0.0305
2240.0,226,0.0408,0.0417,0.0526,11.9991,4.8264,0.0458
2250.0,227,0.0576,0.0539,0.0633,11.9991,4.8264,0.0595
2260.0,228,0.0668,0.0661,0.0725,11.9982,4.8264,0.0763
2270.0,229,0.0744,0.0799,0.0816,12.0000,4.8264,0.0885
2280.0,230,0.0836,0.0951,0.0938,11.9991,4.8264,0.0946
2290.0,231,0.0897,0.0997,0.1030,11.9991,4.8257,0.0931
2300.0,232,0.0912,0.0982,0.0999,12.0000,4.8257,0.0900
2310.0,233,0.0927,0.0936,0.0984,11.9982,4.8254,0.0900
2320.0,234,0.0881,0.0936,0.0969,11.9982,4.8257,0.0885
2330.0,235,0.0820,0.0890,0.0923,11.9991,4.8254,0.0854
2340.0,236,0.0744,0.0860,0.0786,11.9982,4.8254,0.0793
2350.0,237,0.0744,0.0783,0.0664,11.9982,4.8251,0.0702
2360.0,238,0.0683,0.0738,0.0618,11.9991,4.8254,0.0671
2370.0,239,0.0637,0.0722,0.0618,11.9991,4.8245,0.0625
2380.0,240,0.0546,0.0707,0.0618,11.9973,4.8251,0.0610
2390.0,241,0.0515,0.0707,0.0633,11.9973,4.8251,0.0564
2400.0,242,0.0546,0.0646,0.0602,11.9982,4.8245,0.0549
2410.0,243,0.0546,0.0631,0.0526,11.9973,4.8245,0.0519
2420.0,244,0.0485,0.0570,0.0404,11.9973,4.8248,0.0488
2430.0,245,0.0424,0.0478,0.0374,11.9973,4.8245,0.0427
2440.0,246,0.0393,0.0432,0.0389,11.9982,4.8242,0.0397
2450.0,247,0.0439,0.0371,0.0465,11.9973,4.8245,0.0442
2460.0,248,0.0454,0.0432,0.0557,11.9973,4.8239,0.0488
2470.0,249,0.0485,0.0463,0.0664,11.9956,4.8239,0.0580
2480.0,250,0.0561,0.0554,0.0755,11.9965,4.8242,0.0671
2490.0,251,0.0698,0.0692,0.0816,11.9973,4.8239,0.0702
2500.0,252,0.0805,0.0753,0.0892,11.9956,4.8239,0.0748
2510.0,253,0.0942,0.0829,0.0923,11.9956,4.8236,0.0839
2520.0,254,0.0988,0.0905,0.0969,11.9965,4.8236,0.0946
2530.0,255,0.0973,0.1027,0.1076,11.9956,4.8233,0.1053
2540.0,0,0.1095,0.1089,0.1121,11.9973,4.8236,0.1144
2550.0,1,0.1187,0.1180,0.1213,11.9973,4.8230,0.1205
2560.0,2,0.1232,0.1226,0.1289,11.9956,4.8227,0.1266
2570.0,3,0.1217,0.1256,0.1274,11.9965,4.8227,0.1297
2580.0,4,0.1217,0.1287,0.1304,11.9973,4.8227,0.1312
2590.0,5,0.1248,0.1287,0.1289,11.9973,4.8224,0.1266
2600.0,6,0.1232,0.1317,0.1289,11.9965,4.8221,0.1236
2610.0,7,0.1141,0.1241,0.1259,11.9965,4.8221,0.1114
2620.0,8,0.1003,0.1134,0.1198,11.9965,4.8218,0.1053
2630.0,9,0.0958,0.1058,0.1076,11.9973,4.8221,0.1037
2640.0,10,0.0897,0.1012,0.0984,11.9956,4.8218,0.1053
2650.0,11,0.0836,0.0966,0.0938,11.9956,4.8215,0.0976
2660.0,12,0.0805,0.0982,0.0877,11.9956,4.8212,0.0931
2670.0,13,0.0775,0.0936,0.0786,11.9965,4.8212,0.0870
2680.0,14,0.0683,0.0844,0.0786,11.9973,4.8212,0.0793
2690.0,15,0.0683,0.0829,0.0816,11.9973,4.8209,0.0793
2700.0,16,0.0668,0.0783,0.0801,11.9965,4.8212,0.0763
2710.0,17,0.0653,0.0844,0.0801,11.9973,4.8209,0.0763
2720.0,18,0.0683,0.0844,0.0725,11.9982,4.8203,0.0793
2730.0,19,0.0668,0.0829,0.0755,11.9973,4.8203,0.0717
2740.0,20,0.0668,0.0707,0.0755,11.9973,4.8206,0.0687
2750.0,21,0.0714,0.0631,0.0679,11.9973,4.8206,0.0595
2760.0,22,0.0698,0.0600,0.0602,11.9982,4.8203,0.0534
2770.0,23,0.0683,0.0554,0.0557,11.9973,4.8206,0.0519
2780.0,24,0.0637,0.0539,0.0480,11.9982,4.8203,0.0519
2790.0,25,0.0561,0.0554,0.0450,11.9991,4.8199,0.0549
2800.0,26,0.0546,0.0539,0.0450,11.9991,4.8196,0.0503
2810.0,27,0.0591,0.0570,0.0480,11.9973,4.8196,0.0549
2820.0,28,0.0591,0.0539,0.0572,11.9973,4.8196,0.0580
2830.0,29,0.0622,0.0539,0.0633,11.9991,4.8196,0.0595
2840.0,30,0.0561,0.0600,0.0694,11.9991,4.8193,0.0595
2850.0,31,0.0576,0.0631,0.0709,11.9991,4.8193,0.0625
2860.0,32,0.0591,0.0661,0.0694,12.0000,4.8196,0.0641
2870.0,33,0.0637,0.0661,0.0633,12.0008,4.8193,0.0625
2880.0,34,0.0622,0.0646,0.0679,12.0000,4.8193,0.0549
2890.0,35,0.0591,0.0661,0.0633,12.0008,4.8190,0.0519
2900.0,36,0.0515,0.0600,0.0541,12.0000,4.8193,0.0488
2910.0,37,0.0454,0.0509,0.0480,12.0008,4.8190,0.0473
2920.0,38,0.0439,0.0478,0.0389,12.0000,4.8193,0.0427
2930.0,39,0.0408,0.0448,0.0297,12.0000,4.8203,0.0366
2940.0,40,0.0332,0.0219,0.0175,12.0000,4.8199,0.0259
2950.0,41,0.0225,0.0066,0.0160,12.0008,4.8199,0.0259
2960.0,42,0.0118,-0.0025,0.0084,12.0017,4.8199,0.0152
2970.0,43,0.0042,-0.0041,0.0007,12.0008,4.8203,0.0046
2980.0,44,-0.0049,-0.0041,-0.0099,12.0008,4.8206,-0.0076
2990.0,45,-0.0141,-0.0132,-0.0221,12.0008,4.8203,-0.0198
3000.0,46,-0.0263,-0.0224,-0.0374,12.0008,4.8203,-0.0351
3010.0,47,-0.0339,-0.0376,-0.0496,12.0017,4.8199,-0.0473
3020.0,48,-0.0492,-0.0544,-0.0618,12.0026,4.8206,-0.0580
3030.0,49,-0.0568,-0.0651,-0.0725,12.0026,4.8206,-0.0610
3040.0,50,-0.0660,-0.0712,-0.0801,12.0026,4.8203,-0.0626
3050.0,51,-0.0767,-0.0758,-0.0878,12.0026,4.8206,-0.0717
3060.0,52,-0.0797,-0.0880,-0.0984,12.0034,4.8206,-0.0794
3070.0,53,-0.0782,-0.0941,-0.1045,12.0026,4.8206,-0.0870
3080.0,54,-0.0797,-0.0971,-0.1061,12.0034,4.8209,-0.0855
3090.0,55,-0.0782,-0.0956,-0.1015,12.0034,4.8206,-0.0870
3100.0,56,-0.0797,-0.0910,-0.0969,12.0034,4.8206,-0.0855
3110.0,57,-0.0828,-0.0910,-0.0893,12.0026,4.8209,-0.0809
3120.0,58,-0.0767,-0.0880,-0.0801,12.0026,4.8206,-0.0794
3130.0,59,-0.0690,-0.0880,-0.0832,12.0034,4.8206,-0.0794
3140.0,60,-0.0644,-0.0895,-0.0862,12.0034,4.8206,-0.0778
3150.0,61,-0.0690,-0.0849,-0.0862,12.0034,4.8206,-0.0778
3160.0,62,-0.0675,-0.0819,-0.0832,12.0043,4.8206,-0.0778
3170.0,63,-0.0690,-0.0819,-0.0801,12.0043,4.8203,-0.0794
3180.0,64,-0.0706,-0.0834,-0.0817,12.0052,4.8203,-0.0733
3190.0,65,-0.0644,-0.0804,-0.0801,12.0052,4.8209,-0.0717
3200.0,66,-0.0629,-0.0788,-0.0832,12.0060,4.8206,-0.0702
3210.0,67,-0.0629,-0.0804,-0.0832,12.0052,4.8206,-0.0763
3220.0,68,-0.0660,-0.0819,-0.0832,12.0052,4.8209,-0.0748
3230.0,69,-0.0751,-0.0819,-0.0893,12.0060,4.8206,-0.0717
3240.0,70,-0.0797,-0.0865,-0.0984,12.0052,4.8206,-0.0748
3250.0,71,-0.0828,-0.0926,-0.1000,12.0052,4.8206,-0.0809
3260.0,72,-0.0904,-0.0987,-0.1000,12.0060,4.8209,-0.0855
3270.0,73,-0.0934,-0.1063,-0.1061,12.0052,4.8206,-0.0870
3280.0,74,-0.0950,-0.1094,-0.1122,12.0060,4.8209,-0.0961
3290.0,75,-0.0934,-0.1124,-0.1183,12.0069,4.8209,-0.0961
3300.0,76,-0.0995,-0.1155,-0.1229,12.0052,4.8209,-0.0992
3310.0,77,-0.1026,-0.1170,-0.1213,12.0069,4.8209,-0.1007
3320.0,78,-0.0980,-0.1170,-0.1198,12.0060,4.8209,-0.1007
3330.0,79,-0.0950,-0.1155,-0.1152,12.0069,4.8206,-0.0977
3340.0,80,-0.0934,-0.1139,-0.1152,12.0052,4.8206,-0.0931
3350.0,81,-0.0873,-0.1155,-0.1122,12.0060,4.8209,-0.0931
3360.0,82,-0.0843,-0.1109,-0.1137,12.0069,4.8209,-0.0946
3370.0,83,-0.0843,-0.1124,-0.1137,12.0069,4.8212,-0.0961
3380.0,84,-0.0904,-0.1185,-0.1137,12.0060,4.8209,-0.0931
3390.0,85,-0.0889,-0.1200,-0.1183,12.0060,4.8212,-0.0992
3400.0,86,-0.0950,-0.1170,-0.1122,12.0069,4.8212,-0.1022
3410.0,87,-0.0980,-0.1094,-0.1076,12.0060,4.8212,-0.1083
3420.0,88,-0.0980,-0.1063,-0.1107,12.0069,4.8215,-0.1068
3430.0,89,-0.0950,-0.1124,-0.1107,12.0052,4.8212,-0.1022
3440.0,90,-0.0934,-0.1139,-0.1091,12.0069,4.8218,-0.1007
3450.0,91,-0.0965,-0.1185,-0.1091,12.0060,4.8215,-0.1068
3460.0,92,-0.0919,-0.1216,-0.1152,12.0069,4.8218,-0.1099
3470.0,93,-0.0980,-0.1216,-0.1229,12.0060,4.8218,-0.1160
3480.0,94,-0.1072,-0.1185,-0.1274,12.0060,4.8218,-0.1236
3490.0,95,-0.1194,-0.1277,-0.1351,12.0060,4.8221,-0.1282
