# cec_bench v1.0+46074dd  2026-06-13T16:37:12
===BURST_CSV_BEGIN===
# burst: 2048 frames in 129663 us (~15.8 kHz)
us,seq,i3,i4,i5,vrail,vcc,i8
2473,11,0.6960,0.8231,0.8801,12.0043,4.8315,0.7475
2536,16,2.4752,2.6954,2.9828,12.0000,4.8318,2.5999
2600,20,4.2376,4.7538,5.0290,11.9895,4.8312,4.3211
2663,24,4.4207,5.1032,5.2640,11.9817,4.8309,4.4950
2726,29,4.3673,5.0742,5.2518,11.9747,4.8303,4.4798
2790,33,4.4024,5.1230,5.2975,11.9739,4.8303,4.5103
2853,37,4.2635,4.9750,5.1205,11.9756,4.8300,4.3684
2916,42,4.1170,4.7995,4.9451,11.9756,4.8291,4.2173
2980,46,4.1857,4.8774,5.0336,11.9756,4.8282,4.2997
3043,51,2.7163,3.2996,3.2315,11.9799,4.8267,2.7296
3106,56,1.6299,2.0179,2.0154,11.9852,4.8260,1.7118
3170,60,1.0027,1.2336,1.2280,11.9939,4.8267,1.0343
3233,64,0.5724,0.7239,0.7184,12.0000,4.8279,0.6040
3296,69,0.7738,0.8826,0.9595,12.0017,4.8300,0.8238
3359,73,1.0104,1.1695,1.2158,12.0026,4.8325,1.0359
3423,77,1.8740,2.0942,2.3205,11.9991,4.8340,1.9895
3486,82,3.1374,3.5682,3.7106,11.9921,4.8349,3.1721
3549,86,3.3419,3.8581,3.9883,11.9878,4.8358,3.4132
3613,90,3.1603,3.6979,3.8083,11.9843,4.8361,3.2530
3676,95,4.7991,5.4465,5.7614,11.9765,4.8358,4.9482
3739,99,5.3347,6.1515,6.3641,11.9704,4.8358,5.4319
3802,103,4.9776,5.8143,5.9720,11.9678,4.8355,5.0840
3866,108,4.6923,5.4953,5.6622,11.9704,4.8364,4.8094
3929,112,4.4695,5.2375,5.3830,11.9695,4.8373,4.5835
3992,116,4.3230,5.0467,5.2029,11.9704,4.8380,4.4386
4056,121,4.2834,5.0147,5.1755,11.9695,4.8376,4.4050
4119,125,4.3200,5.0406,5.2029,11.9695,4.8376,4.4416
4182,129,4.3185,5.0422,5.2136,11.9686,4.8376,4.4401
4246,134,4.3658,5.1001,5.2609,11.9678,4.8380,4.4950
4309,138,4.3047,5.0330,5.2045,11.9669,4.8380,4.4218
4372,142,4.3185,5.0376,5.1953,11.9678,4.8389,4.4264
4435,147,4.2483,4.9598,5.0992,11.9669,4.8392,4.3455
4499,151,2.5027,3.0875,2.9965,11.9747,4.8389,2.5114
4562,155,1.2530,1.5998,1.5851,11.9843,4.8389,1.3288
4625,160,3.2641,3.6261,3.9532,11.9834,4.8386,3.4025
4689,164,4.4787,5.0910,5.3158,11.9773,4.8376,4.5545
4752,168,4.4497,5.1658,5.3219,11.9730,4.8367,4.5393
4816,173,4.4817,5.2085,5.3830,11.9678,4.8361,4.5927
4879,177,4.4924,5.2344,5.4013,11.9678,4.8352,4.6080
4942,181,4.3841,5.1139,5.2655,11.9686,4.8358,4.4828
5005,186,4.1811,4.8880,5.0244,11.9695,4.8370,4.2799
5069,190,4.1247,4.8209,4.9756,11.9695,4.8370,4.2417
5132,194,4.2284,4.9384,5.1083,11.9704,4.8373,4.3501
5195,199,4.3093,5.0208,5.1938,11.9678,4.8376,4.4279
5259,203,4.3230,5.0361,5.2029,11.9686,4.8383,4.4325
5322,207,4.3200,5.0391,5.1953,11.9686,4.8395,4.4309
5385,212,4.2971,5.0238,5.1938,11.9678,4.8401,4.4172
5449,216,4.2925,5.0132,5.1739,11.9686,4.8398,4.4096
5512,220,4.2818,4.9964,5.1648,11.9686,4.8401,4.3974
5575,225,4.2208,4.9262,5.0717,11.9686,4.8401,4.3302
5639,229,4.1857,4.8804,5.0381,11.9686,4.8401,4.2951
5702,233,4.1933,4.8941,5.0488,11.9704,4.8398,4.2936
5766,238,4.2254,4.9247,5.0900,11.9704,4.8395,4.3394
5829,242,4.3139,5.0300,5.1983,11.9686,4.8398,4.4325
5892,246,4.3078,5.0193,5.1846,11.9695,4.8401,4.4126
5955,251,4.2757,4.9933,5.1648,11.9695,4.8404,4.4004
6019,255,4.2223,4.9323,5.0732,11.9695,4.8404,4.3257
6082,3,2.7529,3.3576,3.2971,11.9765,4.8407,2.7799
6146,8,1.4666,1.8271,1.8185,11.9852,4.8407,1.5364
6209,12,0.8227,1.0352,1.0159,11.9939,4.8395,0.8528
6272,16,0.4687,0.5881,0.5932,11.9991,4.8386,0.4988
6336,21,0.8837,0.9940,1.0785,12.0000,4.8380,0.9352
6399,25,1.0867,1.2565,1.2921,12.0008,4.8376,1.1091
6462,29,2.3470,2.5901,2.8470,11.9965,4.8370,2.4702
6525,34,3.1771,3.6322,3.7610,11.9886,4.8367,3.2225
6589,38,3.3419,3.8672,3.9883,11.9869,4.8358,3.4101
6652,42,3.4411,3.9756,4.1684,11.9852,4.8355,3.5520
6715,47,5.1119,5.8066,6.1078,11.9773,4.8358,5.2290
6779,51,5.1501,5.9806,6.1520,11.9721,4.8358,5.2458
6842,55,4.8067,5.6449,5.7965,11.9713,4.8361,4.9345
6905,60,4.5550,5.3428,5.4959,11.9730,4.8370,4.6690
6969,64,4.3581,5.1154,5.2624,11.9739,4.8373,4.4767
7032,68,4.3215,5.0605,5.2304,11.9730,4.8376,4.4477
7095,73,4.4161,5.1551,5.3296,11.9730,4.8386,4.5393
7159,77,4.4421,5.1886,5.3525,11.9721,4.8383,4.5622
7222,81,4.3719,5.1093,5.2655,11.9721,4.8373,4.4859
7294,87,4.2712,4.9781,5.1327,11.9721,4.8358,4.3882
7358,92,4.3520,5.0605,5.2167,11.9730,4.8328,4.4706
7421,96,4.3291,5.0238,5.1907,11.9730,4.8303,4.4294
7484,101,4.2452,4.9567,5.1144,11.9713,4.8315,4.3531
7547,106,4.2956,4.9979,5.1739,11.9721,4.8325,4.4172
7610,110,4.3780,5.0925,5.2685,11.9721,4.8325,4.4935
7673,115,4.3978,5.1108,5.2838,11.9721,4.8322,4.5133
7737,120,4.3810,5.0971,5.2655,11.9713,4.8315,4.4844
7800,124,4.3124,5.0300,5.1800,11.9721,4.8312,4.4294
7863,129,4.2208,4.9094,5.0824,11.9713,4.8306,4.3348
7926,134,4.2574,4.9506,5.1129,11.9721,4.8306,4.3608
7989,138,4.3276,5.0361,5.1983,11.9730,4.8306,4.4462
8052,142,4.3551,5.0666,5.2395,11.9704,4.8309,4.4691
8115,147,4.3429,5.0483,5.2182,11.9721,4.8315,4.4416
8179,151,4.2971,5.0223,5.1785,11.9721,4.8318,4.4203
8242,155,4.3185,5.0361,5.1953,11.9721,4.8325,4.4294
8305,160,4.3673,5.0727,5.2456,11.9721,4.8312,4.4737
8369,164,4.3795,5.0849,5.2365,11.9713,4.8279,4.4859
8432,168,4.3520,5.0452,5.2151,11.9713,4.8257,4.4569
8495,173,4.3352,5.0391,5.1922,11.9730,4.8239,4.4508
8559,177,4.3352,5.0437,5.2045,11.9713,4.8227,4.4477
8622,181,4.4283,5.1490,5.3158,11.9713,4.8218,4.5439
8685,186,4.4329,5.1520,5.3189,11.9713,4.8212,4.5484
8749,190,4.3841,5.1032,5.2609,11.9713,4.8212,4.4950
8812,194,4.3246,5.0284,5.1892,11.9721,4.8230,4.4309
8875,199,4.2849,4.9918,5.1663,11.9713,4.8245,4.4035
8938,203,4.0911,4.7889,4.9054,11.9721,4.8267,4.1868
9002,207,2.4325,3.0066,2.9416,11.9791,4.8282,2.4702
9065,212,1.4407,1.7737,1.7651,11.9878,4.8288,1.4891
9128,217,0.8166,1.0184,1.0083,11.9956,4.8282,0.8543
9191,221,0.5663,0.6949,0.7062,12.0008,4.8279,0.6056
9254,226,1.0241,1.1588,1.2204,12.0026,4.8285,1.0618
9317,231,1.1706,1.3450,1.4187,12.0017,4.8306,1.2159
9381,235,2.8841,3.2019,3.4451,11.9965,4.8315,2.9722
9444,240,3.1756,3.6536,3.7961,11.9904,4.8325,3.2621
9507,245,3.2153,3.7360,3.8525,11.9895,4.8331,3.2820
9570,249,3.9156,4.4837,4.7497,11.9834,4.8334,4.0663
9633,254,5.3820,6.1637,6.4114,11.9747,4.8328,5.4884
9696,3,5.1791,6.0202,6.1886,11.9721,4.8312,5.2824
9760,7,4.8983,5.7181,5.8743,11.9721,4.8288,5.0184
9823,11,4.6221,5.3946,5.5524,11.9730,4.8270,4.7361
9886,16,4.4772,5.2268,5.3769,11.9739,4.8245,4.6034
9949,20,4.4588,5.1947,5.3723,11.9739,4.8239,4.5790
10012,24,4.4390,5.1780,5.3448,11.9739,4.8245,4.5622
10075,29,4.2910,5.0010,5.1602,11.9721,4.8267,4.3898
10139,33,4.2529,4.9628,5.1266,11.9721,4.8294,4.3623
10202,37,4.2300,4.9445,5.0931,11.9721,4.8303,4.3455
10265,42,4.2651,4.9765,5.1343,11.9713,4.8312,4.3775
10329,46,4.3093,5.0086,5.1724,11.9721,4.8300,4.4142
10392,50,4.2742,4.9903,5.1510,11.9713,4.8288,4.3852
10455,55,4.2361,4.9415,5.1022,11.9721,4.8291,4.3531
10518,59,4.2803,4.9888,5.1556,11.9704,4.8303,4.3821
10582,63,4.3032,5.0208,5.1938,11.9695,4.8318,4.4187
10645,68,4.3230,5.0345,5.2029,11.9695,4.8337,4.4432
10708,72,4.3154,5.0300,5.2029,11.9704,4.8346,4.4264
10772,76,4.2864,5.0055,5.1648,11.9704,4.8352,4.4065
10835,81,4.2666,4.9659,5.1358,11.9713,4.8358,4.3699
10898,86,4.2223,4.9247,5.0854,11.9704,4.8364,4.3333
10961,90,4.2223,4.9262,5.0793,11.9704,4.8370,4.3257
11024,95,4.1720,4.8728,5.0351,11.9721,4.8389,4.2799
11087,100,4.1521,4.8560,5.0320,11.9721,4.8395,4.2692
11151,104,4.2071,4.9125,5.0793,11.9721,4.8413,4.3196
11214,109,4.3124,5.0315,5.2060,11.9713,4.8419,4.4309
11277,114,4.3154,5.0315,5.1892,11.9713,4.8422,4.4203
11340,118,4.2834,5.0086,5.1648,11.9730,4.8419,4.4004
11403,123,4.2513,4.9643,5.1297,11.9730,4.8419,4.3592
11466,128,4.2330,4.9323,5.0931,11.9730,4.8422,4.3379
11530,132,4.2086,4.9186,5.0732,11.9739,4.8419,4.3150
11593,136,4.1964,4.9125,5.0641,11.9721,4.8425,4.3150
11656,141,4.1842,4.8957,5.0458,11.9739,4.8425,4.3058
11719,145,4.2391,4.9460,5.1129,11.9739,4.8419,4.3470
11782,149,4.2971,5.0086,5.1861,11.9730,4.8422,4.4203
11845,154,3.9278,4.6347,4.7055,11.9756,4.8422,3.9976
11909,158,2.2478,2.7839,2.7432,11.9817,4.8422,2.2962
11972,162,1.4330,1.7798,1.7666,11.9913,4.8422,1.4814
12035,167,0.6777,0.8658,0.8420,12.0017,4.8416,0.7124
12098,171,0.5617,0.6736,0.6985,12.0052,4.8413,0.5995
12162,175,1.0180,1.1557,1.2189,12.0060,4.8401,1.0542
12225,180,1.3262,1.5113,1.6339,12.0060,4.8392,1.4067
12288,185,3.0337,3.3881,3.5992,11.9991,4.8389,3.0989
12351,189,3.2107,3.6872,3.8403,11.9930,4.8389,3.2804
12414,194,3.2732,3.7970,3.9075,11.9895,4.8386,3.3308
12477,199,4.2971,4.8987,5.1999,11.9843,4.8383,4.4569
12541,203,5.3561,6.1393,6.3748,11.9791,4.8370,5.4563
12604,208,5.0219,5.8585,6.0116,11.9747,4.8343,5.1420
12667,213,4.7396,5.5518,5.7049,11.9747,4.8322,4.8689
12730,217,4.5428,5.3092,5.4700,11.9756,4.8315,4.6537
12793,222,4.4863,5.2329,5.3998,11.9756,4.8309,4.6018
12856,227,4.4894,5.2222,5.3845,11.9739,4.8303,4.5988
12919,231,4.3978,5.1322,5.2701,11.9739,4.8306,4.5072
12982,235,4.3124,5.0238,5.1785,11.9739,4.8306,4.4187
13046,240,4.3658,5.0925,5.2609,11.9730,4.8303,4.4813
13109,244,4.3459,5.0742,5.2411,11.9730,4.8303,4.4599
13172,248,4.3002,5.0132,5.1785,11.9721,4.8309,4.4035
13235,253,4.2879,4.9903,5.1587,11.9721,4.8322,4.4020
13298,1,4.2269,4.9384,5.0992,11.9721,4.8334,4.3363
13361,5,4.2452,4.9552,5.1098,11.9721,4.8349,4.3577
13425,10,4.1735,4.8743,5.0244,11.9721,4.8364,4.2646
13488,15,4.1979,4.8896,5.0625,11.9721,4.8361,4.3058
13551,19,4.3490,5.0528,5.2182,11.9721,4.8361,4.4462
13614,24,4.2574,4.9704,5.1221,11.9721,4.8367,4.3653
13677,29,4.2757,4.9888,5.1480,11.9721,4.8376,4.3913
13740,33,4.2834,4.9918,5.1617,11.9730,4.8383,4.3852
13803,38,4.1872,4.8896,5.0549,11.9721,4.8392,4.3012
13867,43,4.2452,4.9582,5.1297,11.9721,4.8392,4.3608
13930,47,4.2727,4.9842,5.1419,11.9730,4.8395,4.3836
13993,51,4.2696,4.9720,5.1480,11.9721,4.8401,4.3867
14056,56,4.2590,4.9628,5.1221,11.9713,4.8404,4.3592
14119,60,4.2391,4.9491,5.1083,11.9721,4.8404,4.3562
14182,64,4.2361,4.9506,5.1083,11.9730,4.8413,4.3531
14245,69,4.2254,4.9216,5.0870,11.9721,4.8404,4.3318
14309,73,4.1933,4.8911,5.0503,11.9747,4.8404,4.3135
14372,77,4.2834,4.9842,5.1541,11.9730,4.8401,4.3913
14435,82,4.3337,5.0361,5.2167,11.9730,4.8401,4.4325
14498,86,4.3215,5.0300,5.1907,11.9721,4.8401,4.4218
14562,90,4.2956,5.0193,5.1861,11.9739,4.8395,4.3974
14625,95,4.2544,4.9735,5.1297,11.9747,4.8392,4.3638
14688,99,4.2513,4.9628,5.1114,11.9739,4.8395,4.3531
14752,103,3.8622,4.5524,4.6261,11.9756,4.8392,3.9198
14815,108,1.9579,2.4344,2.3938,11.9834,4.8389,2.0048
14878,112,1.1828,1.4731,1.4752,11.9921,4.8389,1.2159
14941,116,0.5907,0.7544,0.7306,12.0008,4.8383,0.6178
15005,121,0.6167,0.7285,0.7931,12.0034,4.8383,0.6712
15068,126,1.0882,1.2351,1.2936,12.0034,4.8380,1.1167
15131,130,1.4025,1.6013,1.7209,12.0026,4.8383,1.4921
15194,135,3.1435,3.5270,3.7045,11.9956,4.8370,3.1858
15257,140,3.4548,3.9512,4.1012,11.9895,4.8343,3.5337
15320,144,3.3892,3.9359,4.0402,11.9904,4.8303,3.4605
15384,149,4.6694,5.2787,5.5966,11.9843,4.8264,4.8094
15447,154,5.3789,6.1637,6.3931,11.9782,4.8242,5.4762
15510,158,5.0372,5.8692,6.0330,11.9756,4.8239,5.1481
15573,163,4.6877,5.4847,5.6378,11.9773,4.8236,4.8048
15636,168,4.4787,5.2390,5.3876,11.9756,4.8251,4.5896
15699,172,4.4299,5.1810,5.3464,11.9756,4.8260,4.5561
15762,176,4.4909,5.2237,5.4074,11.9756,4.8276,4.5957
15825,181,4.4146,5.1535,5.3067,11.9756,4.8291,4.5225
15888,185,4.2605,4.9918,5.1404,11.9756,4.8300,4.3806
15952,189,4.3169,5.0254,5.2106,11.9756,4.8315,4.4355
16015,194,4.3536,5.0681,5.2350,11.9747,4.8322,4.4660
16078,198,4.3002,5.0116,5.1800,11.9756,4.8328,4.4111
16142,202,4.3108,5.0269,5.1922,11.9756,4.8331,4.4218
16205,207,4.2757,4.9842,5.1480,11.9765,4.8337,4.3806
16268,211,4.2422,4.9415,5.0931,11.9756,4.8343,4.3486
16332,215,4.2437,4.9491,5.0992,11.9747,4.8337,4.3455
16395,220,4.2818,4.9796,5.1419,11.9756,4.8331,4.3974
16459,224,4.2925,4.9888,5.1358,11.9765,4.8325,4.3943
16522,228,4.2620,4.9582,5.1358,11.9747,4.8318,4.3791
16585,233,4.3627,5.0834,5.2518,11.9756,4.8312,4.4920
16648,237,4.4314,5.1413,5.3143,11.9747,4.8306,4.5439
16712,241,4.4268,5.1474,5.3067,11.9747,4.8300,4.5271
16775,246,4.3414,5.0589,5.2228,11.9756,4.8291,4.4493
16838,250,4.3261,5.0284,5.2014,11.9756,4.8279,4.4416
16901,254,4.3154,5.0238,5.1816,11.9756,4.8282,4.4157
16965,3,4.3017,5.0055,5.1709,11.9739,4.8285,4.4111
17029,7,4.2879,4.9888,5.1541,11.9756,4.8291,4.4020
17092,11,4.3291,5.0300,5.1953,11.9756,4.8282,4.4355
17155,16,4.3139,5.0193,5.1785,11.9747,4.8273,4.4187
17219,20,4.2757,4.9811,5.1343,11.9739,4.8270,4.3821
17290,25,4.2590,4.9506,5.1175,11.9756,4.8270,4.3745
17354,30,4.3429,5.0467,5.2182,11.9739,4.8276,4.4432
17418,35,4.4054,5.1123,5.2823,11.9739,4.8270,4.5057
17481,39,4.4009,5.1261,5.2838,11.9747,4.8264,4.5149
17544,44,4.3703,5.0895,5.2472,11.9730,4.8260,4.4767
17608,49,4.3108,5.0162,5.1861,11.9739,4.8267,4.4157
17671,53,3.3968,4.0686,4.0585,11.9782,4.8276,3.4468
17734,58,1.6772,2.0942,2.0825,11.9869,4.8297,1.7439
17797,63,1.0317,1.2839,1.2707,11.9947,4.8303,1.0633
17861,67,0.5816,0.7392,0.7245,12.0017,4.8315,0.6132
17924,72,0.7433,0.8643,0.9335,12.0043,4.8328,0.7948
17987,77,1.0638,1.2168,1.2738,12.0060,4.8331,1.0893
18050,81,1.7977,2.0087,2.2122,12.0034,4.8337,1.9163
18113,86,3.0825,3.5102,3.6465,11.9965,4.8349,3.1248
18177,91,3.3129,3.8123,3.9532,11.9913,4.8355,3.3811
18240,95,3.1908,3.7284,3.8602,11.9895,4.8355,3.2911
18303,100,4.8876,5.5335,5.8636,11.9799,4.8358,5.0215
18366,105,5.2874,6.1057,6.3031,11.9765,4.8355,5.3831
18430,109,4.9303,5.7654,5.9277,11.9739,4.8358,5.0444
18493,114,4.6862,5.4908,5.6470,11.9756,4.8355,4.8048
18556,119,4.4955,5.2649,5.4135,11.9756,4.8346,4.6125
18619,123,4.3642,5.0849,5.2548,11.9765,4.8334,4.4783
18682,127,4.3673,5.0803,5.2655,11.9756,4.8325,4.4920
18746,132,4.3810,5.1032,5.2701,11.9756,4.8328,4.4905
18809,136,4.3642,5.0864,5.2380,11.9747,4.8331,4.4767
18872,140,4.2696,4.9796,5.1282,11.9756,4.8328,4.3791
18935,145,4.3627,5.0696,5.2456,11.9739,4.8325,4.4721
18999,149,4.4054,5.1276,5.2853,11.9730,4.8331,4.5072
19062,153,4.2605,4.9796,5.1327,11.9730,4.8337,4.3791
19125,158,4.1567,4.8545,5.0076,11.9730,4.8346,4.2738
19188,162,4.2452,4.9415,5.1266,11.9739,4.8361,4.3638
19252,166,4.3169,5.0254,5.1968,11.9730,4.8364,4.4203
19315,171,4.3169,5.0330,5.2045,11.9730,4.8364,4.4325
19379,175,4.3124,5.0254,5.1953,11.9713,4.8367,4.4187
19442,179,4.2788,4.9872,5.1526,11.9730,4.8373,4.3959
19505,184,4.2483,4.9735,5.1266,11.9721,4.8380,4.3653
19568,188,4.2406,4.9415,5.1129,11.9721,4.8386,4.3531
19632,192,4.2330,4.9430,5.1007,11.9730,4.8386,4.3440
19695,197,4.2467,4.9598,5.1236,11.9721,4.8386,4.3669
19758,201,4.2605,4.9598,5.1205,11.9713,4.8389,4.3592
19822,205,4.2330,4.9430,5.0992,11.9721,4.8383,4.3440
19885,210,4.2727,4.9750,5.1343,11.9721,4.8380,4.3775
19948,214,4.3032,5.0147,5.1938,11.9713,4.8367,4.4355
20012,218,4.4009,5.1139,5.2807,11.9721,4.8361,4.5088
20075,223,4.4726,5.1932,5.3601,11.9704,4.8358,4.5729
20138,227,4.4482,5.1734,5.3387,11.9704,4.8352,4.5530
20202,231,4.3764,5.1154,5.2731,11.9695,4.8352,4.4905
20265,236,4.3185,5.0361,5.2014,11.9704,4.8355,4.4294
20328,240,4.2467,4.9643,5.1083,11.9713,4.8361,4.3577
20392,244,4.1857,4.9064,5.0595,11.9713,4.8361,4.3043
20455,249,4.2300,4.9262,5.0961,11.9713,4.8361,4.3455
20519,253,4.2300,4.9338,5.0946,11.9713,4.8361,4.3455
20582,1,3.2458,3.8916,3.8769,11.9747,4.8364,3.2850
20645,6,1.7336,2.1338,2.1237,11.9843,4.8358,1.7942
20708,10,1.0302,1.2915,1.2646,11.9930,4.8352,1.0618
20772,14,0.5846,0.7377,0.7275,11.9982,4.8349,0.6117
20835,19,0.8578,0.9803,1.0541,12.0008,4.8346,0.9123
20899,23,1.1034,1.2656,1.3119,12.0017,4.8343,1.1274
20962,27,1.9640,2.1750,2.4029,11.9973,4.8343,2.0704
21025,32,3.1023,3.5407,3.6755,11.9904,4.8349,3.1446
21088,36,3.3465,3.8688,4.0005,11.9860,4.8349,3.4162
21152,40,3.3022,3.8428,3.9929,11.9843,4.8343,3.4025
21215,45,4.9990,5.6693,5.9933,11.9765,4.8337,5.1359
21279,49,5.2859,6.1087,6.3000,11.9721,4.8340,5.3800
21342,53,4.9166,5.7532,5.9064,11.9686,4.8343,5.0306
21405,58,4.6221,5.4191,5.5798,11.9704,4.8349,4.7514
21468,62,4.4711,5.2237,5.3876,11.9713,4.8352,4.5774
21532,66,4.4039,5.1459,5.3082,11.9704,4.8358,4.5240
21595,71,4.4436,5.1825,5.3601,11.9704,4.8355,4.5713
21659,75,4.4268,5.1551,5.3280,11.9704,4.8352,4.5317
21722,79,4.1933,4.9079,5.0534,11.9704,4.8358,4.2982
21785,84,4.2040,4.9079,5.0809,11.9695,4.8370,4.3165
21848,88,4.2940,4.9903,5.1663,11.9695,4.8373,4.4020
21912,92,4.2727,4.9857,5.1495,11.9686,4.8373,4.3836
21975,97,4.2330,4.9445,5.1068,11.9678,4.8380,4.3516
22038,101,4.2132,4.9048,5.0717,11.9695,4.8380,4.3180
22102,105,4.3017,5.0223,5.1968,11.9695,4.8386,4.4203
22165,110,4.4237,5.1505,5.3265,11.9695,4.8376,4.5362
22228,114,4.4817,5.1993,5.3662,11.9695,4.8349,4.5973
22292,118,4.4802,5.1963,5.3616,11.9704,4.8318,4.5820
22355,123,4.4375,5.1551,5.3143,11.9704,4.8285,4.5561
22418,127,4.3749,5.0849,5.2533,11.9695,4.8270,4.4920
22482,131,4.3902,5.1017,5.2655,11.9686,4.8264,4.4996
22545,136,4.3337,5.0376,5.2029,11.9678,4.8264,4.4325
22608,140,4.2742,4.9735,5.1358,11.9686,4.8270,4.3836
22672,144,4.3871,5.0971,5.2640,11.9686,4.8270,4.5057
22735,149,4.4588,5.1902,5.3418,11.9695,4.8270,4.5698
22798,153,4.3993,5.1200,5.2716,11.9686,4.8267,4.5027
22862,157,4.2956,5.0162,5.1648,11.9686,4.8273,4.4020
22925,162,4.3200,5.0330,5.2029,11.9695,4.8279,4.4401
22988,166,4.3520,5.0650,5.2411,11.9695,4.8282,4.4615
23051,170,4.3352,5.0589,5.2273,11.9686,4.8282,4.4554
23115,175,4.3093,5.0132,5.1816,11.9686,4.8285,4.4172
23178,179,4.2818,4.9872,5.1449,11.9704,4.8303,4.3882
23241,183,4.2513,4.9628,5.1114,11.9704,4.8306,4.3699
23305,188,4.2696,4.9704,5.1449,11.9695,4.8318,4.3791
23368,192,4.3536,5.0803,5.2609,11.9678,4.8337,4.4691
23432,196,4.3291,5.0574,5.2090,11.9704,4.8346,4.4355
23495,201,2.6049,3.2050,3.1323,11.9747,4.8364,2.6335
23559,205,1.5093,1.8714,1.8658,11.9852,4.8367,1.5684
23622,209,0.7555,0.9772,0.9549,11.9930,4.8376,0.8009
23685,214,0.4244,0.5286,0.5368,11.9991,4.8383,0.4484
23748,218,0.9081,1.0260,1.1059,12.0008,4.8383,0.9596
23812,222,1.0821,1.2458,1.2997,12.0008,4.8383,1.1045
23875,227,2.7727,3.0753,3.3414,11.9947,4.8392,2.8883
23938,231,3.1115,3.5697,3.6999,11.9895,4.8392,3.1629
24002,235,3.3099,3.8459,3.9639,11.9860,4.8395,3.3766
24065,240,3.6501,4.2167,4.4308,11.9843,4.8386,3.7977
24128,244,5.1409,5.8539,6.1368,11.9773,4.8373,5.2687
24192,248,5.2401,6.0721,6.2573,11.9730,4.8370,5.3388
24255,253,4.9792,5.8204,5.9918,11.9721,4.8361,5.1069
24318,1,4.7305,5.5320,5.6912,11.9721,4.8355,4.8414
24382,5,4.4344,5.2100,5.3509,11.9756,4.8364,4.5515
24445,10,4.3505,5.0788,5.2502,11.9730,4.8367,4.4676
24508,14,4.3688,5.0940,5.2685,11.9739,4.8376,4.4828
24572,18,4.3337,5.0712,5.2273,11.9739,4.8380,4.4508
24635,23,4.3261,5.0544,5.2167,11.9730,4.8380,4.4386
24698,27,4.2696,4.9842,5.1312,11.9739,4.8380,4.3745
24761,31,4.2590,4.9750,5.1373,11.9721,4.8376,4.3699
24825,36,4.2818,4.9857,5.1526,11.9730,4.8383,4.3867
24888,40,4.2452,4.9613,5.1144,11.9739,4.8389,4.3592
24952,44,4.2025,4.9033,5.0610,11.9721,4.8398,4.3058
