# cec_bench v1.0+46074dd  2026-06-13T16:34:39
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i3,i4,i5,vrail,vcc,i8
340.0,81,0.2886,0.3211,0.3277,12.0008,4.8288,0.3065
350.0,82,0.2917,0.3257,0.3323,12.0008,4.8288,0.3096
360.0,83,0.2886,0.3180,0.3262,12.0017,4.8282,0.3050
370.0,84,0.2886,0.3165,0.3201,12.0017,4.8279,0.3034
380.0,85,0.2871,0.3089,0.3110,12.0008,4.8276,0.2973
390.0,86,0.2779,0.2982,0.3033,12.0000,4.8273,0.2836
400.0,87,0.2703,0.2890,0.2926,12.0008,4.8273,0.2729
410.0,88,0.2566,0.2845,0.2926,12.0000,4.8273,0.2638
420.0,89,0.2474,0.2784,0.2850,11.9991,4.8264,0.2561
430.0,90,0.2428,0.2723,0.2713,12.0008,4.8260,0.2561
440.0,91,0.2322,0.2555,0.2576,12.0008,4.8260,0.2500
450.0,92,0.2154,0.2448,0.2469,12.0008,4.8264,0.2317
460.0,93,0.1986,0.2295,0.2301,12.0008,4.8264,0.2119
470.0,94,0.1849,0.2158,0.2133,12.0017,4.8260,0.1921
480.0,95,0.1727,0.2036,0.1965,12.0008,4.8267,0.1814
490.0,96,0.1559,0.1838,0.1767,12.0008,4.8264,0.1646
500.0,97,0.1406,0.1655,0.1629,12.0017,4.8264,0.1524
510.0,98,0.1253,0.1517,0.1477,12.0017,4.8267,0.1402
520.0,99,0.1101,0.1349,0.1340,12.0008,4.8267,0.1203
530.0,100,0.0964,0.1181,0.1202,12.0000,4.8273,0.1020
540.0,101,0.0903,0.1059,0.1034,12.0008,4.8279,0.0929
550.0,102,0.0780,0.0907,0.0912,12.0008,4.8279,0.0807
560.0,103,0.0719,0.0800,0.0867,12.0008,4.8285,0.0746
570.0,104,0.0674,0.0800,0.0790,12.0008,4.8288,0.0685
580.0,105,0.0674,0.0800,0.0699,12.0000,4.8291,0.0654
590.0,106,0.0689,0.0754,0.0638,12.0008,4.8294,0.0685
600.0,107,0.0658,0.0769,0.0744,12.0008,4.8297,0.0700
610.0,108,0.0643,0.0800,0.0836,12.0008,4.8303,0.0730
620.0,109,0.0658,0.0815,0.0851,12.0026,4.8309,0.0730
630.0,110,0.0689,0.0831,0.0836,12.0017,4.8312,0.0685
640.0,111,0.0704,0.0800,0.0836,12.0017,4.8315,0.0700
650.0,112,0.0643,0.0708,0.0836,12.0008,4.8318,0.0761
660.0,113,0.0674,0.0678,0.0805,12.0017,4.8322,0.0776
670.0,114,0.0689,0.0724,0.0821,12.0026,4.8328,0.0730
680.0,115,0.0674,0.0861,0.0867,12.0026,4.8331,0.0761
690.0,116,0.0780,0.0937,0.0958,12.0017,4.8328,0.0822
700.0,117,0.0872,0.1075,0.1126,12.0017,4.8331,0.0944
710.0,118,0.0979,0.1151,0.1248,12.0017,4.8331,0.1066
720.0,119,0.1116,0.1288,0.1309,12.0034,4.8331,0.1234
730.0,120,0.1269,0.1441,0.1431,12.0034,4.8331,0.1310
740.0,121,0.1360,0.1502,0.1553,12.0026,4.8328,0.1432
750.0,122,0.1437,0.1517,0.1614,12.0034,4.8331,0.1539
760.0,123,0.1513,0.1609,0.1675,12.0034,4.8325,0.1615
770.0,124,0.1574,0.1716,0.1660,12.0034,4.8325,0.1615
780.0,125,0.1574,0.1777,0.1691,12.0043,4.8318,0.1615
790.0,126,0.1589,0.1792,0.1721,12.0034,4.8315,0.1615
800.0,127,0.1620,0.1777,0.1721,12.0043,4.8315,0.1615
810.0,128,0.1650,0.1746,0.1736,12.0052,4.8312,0.1600
820.0,129,0.1650,0.1761,0.1767,12.0043,4.8312,0.1631
830.0,130,0.1620,0.1746,0.1813,12.0043,4.8309,0.1661
840.0,131,0.1604,0.1731,0.1767,12.0060,4.8300,0.1707
850.0,132,0.1559,0.1670,0.1797,12.0052,4.8300,0.1753
860.0,133,0.1559,0.1700,0.1782,12.0043,4.8297,0.1692
870.0,134,0.1589,0.1700,0.1736,12.0034,4.8294,0.1646
880.0,135,0.1543,0.1639,0.1645,12.0052,4.8291,0.1585
890.0,136,0.1406,0.1502,0.1599,12.0060,4.8291,0.1478
900.0,137,0.1238,0.1365,0.1416,12.0052,4.8297,0.1387
910.0,138,0.1177,0.1288,0.1309,12.0043,4.8294,0.1249
920.0,139,0.1116,0.1227,0.1187,12.0034,4.8291,0.1158
930.0,140,0.1055,0.1120,0.1111,12.0043,4.8297,0.1020
940.0,141,0.0933,0.1014,0.1034,12.0052,4.8294,0.0929
950.0,142,0.0841,0.0892,0.0897,12.0052,4.8300,0.0914
960.0,143,0.0719,0.0815,0.0836,12.0060,4.8300,0.0852
970.0,144,0.0613,0.0754,0.0775,12.0052,4.8300,0.0791
980.0,145,0.0475,0.0632,0.0668,12.0060,4.8303,0.0685
990.0,146,0.0399,0.0541,0.0592,12.0052,4.8306,0.0578
1000.0,147,0.0368,0.0480,0.0516,12.0043,4.8312,0.0502
1010.0,148,0.0368,0.0388,0.0394,12.0043,4.8315,0.0395
1020.0,149,0.0323,0.0434,0.0332,12.0052,4.8315,0.0334
1030.0,150,0.0277,0.0495,0.0332,12.0043,4.8318,0.0303
1040.0,151,0.0216,0.0464,0.0302,12.0052,4.8322,0.0242
1050.0,152,0.0170,0.0327,0.0348,12.0052,4.8322,0.0181
1060.0,153,0.0140,0.0312,0.0378,12.0060,4.8325,0.0242
1070.0,154,0.0155,0.0312,0.0378,12.0052,4.8325,0.0257
1080.0,155,0.0155,0.0312,0.0332,12.0043,4.8331,0.0227
1090.0,156,0.0201,0.0327,0.0287,12.0052,4.8334,0.0212
1100.0,157,0.0170,0.0342,0.0271,12.0052,4.8337,0.0227
1110.0,158,0.0185,0.0358,0.0256,12.0052,4.8340,0.0273
1120.0,159,0.0185,0.0327,0.0332,12.0052,4.8337,0.0273
1130.0,160,0.0185,0.0266,0.0348,12.0052,4.8346,0.0257
1140.0,161,0.0201,0.0235,0.0332,12.0060,4.8343,0.0242
1150.0,162,0.0185,0.0266,0.0241,12.0060,4.8346,0.0273
1160.0,163,0.0231,0.0251,0.0226,12.0043,4.8349,0.0227
1170.0,164,0.0262,0.0296,0.0241,12.0069,4.8355,0.0120
1180.0,165,0.0231,0.0327,0.0256,12.0060,4.8355,0.0135
1190.0,166,0.0201,0.0312,0.0287,12.0078,4.8352,0.0212
1200.0,167,0.0185,0.0266,0.0241,12.0060,4.8355,0.0181
1210.0,168,0.0170,0.0235,0.0180,12.0052,4.8355,0.0181
1220.0,169,0.0094,0.0190,0.0088,12.0052,4.8358,0.0090
1230.0,170,-0.0028,0.0098,-0.0034,12.0052,4.8364,-0.0017
1240.0,171,-0.0135,-0.0009,-0.0141,12.0060,4.8361,-0.0185
1250.0,172,-0.0211,-0.0177,-0.0217,12.0052,4.8361,-0.0246
1260.0,173,-0.0288,-0.0207,-0.0247,12.0060,4.8364,-0.0307
1270.0,174,-0.0318,-0.0192,-0.0186,12.0043,4.8361,-0.0277
1280.0,175,-0.0303,-0.0161,-0.0125,12.0052,4.8367,-0.0139
1290.0,176,-0.0211,-0.0085,-0.0064,12.0052,4.8373,0.0059
1300.0,177,-0.0044,0.0022,0.0043,12.0043,4.8370,0.0166
1310.0,178,0.0109,0.0159,0.0241,12.0052,4.8373,0.0273
1320.0,179,0.0277,0.0281,0.0394,12.0052,4.8373,0.0379
1330.0,180,0.0445,0.0388,0.0546,12.0052,4.8373,0.0486
1340.0,181,0.0613,0.0541,0.0622,12.0052,4.8376,0.0563
1350.0,182,0.0689,0.0708,0.0714,12.0052,4.8376,0.0578
1360.0,183,0.0719,0.0815,0.0805,12.0060,4.8380,0.0624
1370.0,184,0.0765,0.0892,0.0851,12.0052,4.8380,0.0639
1380.0,185,0.0735,0.0892,0.0821,12.0060,4.8380,0.0624
1390.0,186,0.0628,0.0846,0.0729,12.0052,4.8383,0.0624
1400.0,187,0.0628,0.0769,0.0668,12.0052,4.8383,0.0624
1410.0,188,0.0582,0.0678,0.0638,12.0060,4.8380,0.0608
1420.0,189,0.0506,0.0632,0.0622,12.0043,4.8383,0.0547
1430.0,190,0.0491,0.0602,0.0638,12.0052,4.8380,0.0532
1440.0,191,0.0521,0.0571,0.0668,12.0052,4.8383,0.0517
1450.0,192,0.0536,0.0586,0.0683,12.0052,4.8386,0.0471
1460.0,193,0.0536,0.0541,0.0699,12.0043,4.8389,0.0440
1470.0,194,0.0536,0.0541,0.0683,12.0043,4.8389,0.0410
1480.0,195,0.0475,0.0571,0.0683,12.0034,4.8392,0.0410
1490.0,196,0.0506,0.0586,0.0683,12.0052,4.8392,0.0440
1500.0,197,0.0567,0.0586,0.0638,12.0052,4.8392,0.0547
1510.0,198,0.0521,0.0586,0.0622,12.0052,4.8392,0.0532
1520.0,199,0.0475,0.0586,0.0561,12.0043,4.8392,0.0486
1530.0,200,0.0399,0.0586,0.0561,12.0052,4.8398,0.0440
1540.0,201,0.0338,0.0541,0.0546,12.0043,4.8398,0.0456
1550.0,202,0.0338,0.0510,0.0516,12.0052,4.8401,0.0517
1560.0,203,0.0323,0.0464,0.0500,12.0052,4.8401,0.0547
1570.0,204,0.0307,0.0434,0.0455,12.0043,4.8404,0.0547
1580.0,205,0.0338,0.0495,0.0500,12.0034,4.8398,0.0502
1590.0,206,0.0430,0.0510,0.0577,12.0043,4.8407,0.0502
1600.0,207,0.0430,0.0541,0.0668,12.0043,4.8407,0.0608
1610.0,208,0.0475,0.0571,0.0714,12.0043,4.8410,0.0654
1620.0,209,0.0552,0.0617,0.0790,12.0043,4.8404,0.0715
1630.0,210,0.0597,0.0739,0.0851,12.0052,4.8404,0.0746
1640.0,211,0.0658,0.0876,0.0897,12.0060,4.8404,0.0776
1650.0,212,0.0735,0.0892,0.0928,12.0043,4.8404,0.0883
1660.0,213,0.0765,0.0937,0.0973,12.0043,4.8398,0.0944
1670.0,214,0.0887,0.0998,0.1034,12.0060,4.8404,0.0959
1680.0,215,0.0964,0.1014,0.1095,12.0060,4.8401,0.1005
1690.0,216,0.0948,0.1044,0.1065,12.0052,4.8395,0.1005
1700.0,217,0.0887,0.1029,0.1034,12.0060,4.8398,0.0975
1710.0,218,0.0857,0.0983,0.1050,12.0060,4.8395,0.0975
1720.0,219,0.0841,0.0998,0.1034,12.0060,4.8389,0.0837
1730.0,220,0.0750,0.0983,0.0958,12.0052,4.8389,0.0746
1740.0,221,0.0704,0.0861,0.0867,12.0060,4.8392,0.0715
1750.0,222,0.0704,0.0724,0.0790,12.0052,4.8392,0.0669
1760.0,223,0.0643,0.0663,0.0775,12.0060,4.8395,0.0639
1770.0,224,0.0506,0.0693,0.0714,12.0052,4.8395,0.0608
1780.0,225,0.0460,0.0647,0.0668,12.0043,4.8395,0.0593
1790.0,226,0.0491,0.0632,0.0638,12.0060,4.8398,0.0547
1800.0,227,0.0521,0.0678,0.0653,12.0060,4.8398,0.0563
1810.0,228,0.0506,0.0708,0.0607,12.0052,4.8398,0.0639
1820.0,229,0.0552,0.0769,0.0699,12.0052,4.8398,0.0730
1830.0,230,0.0643,0.0785,0.0790,12.0069,4.8401,0.0791
1840.0,231,0.0750,0.0846,0.0928,12.0052,4.8401,0.0868
1850.0,232,0.0872,0.0953,0.1019,12.0052,4.8401,0.0975
1860.0,233,0.0964,0.1059,0.1126,12.0060,4.8404,0.1020
1870.0,234,0.0994,0.1151,0.1141,12.0052,4.8398,0.1066
1880.0,235,0.0979,0.1197,0.1141,12.0052,4.8404,0.1127
1890.0,236,0.1055,0.1151,0.1233,12.0052,4.8401,0.1173
1900.0,237,0.1055,0.1197,0.1294,12.0052,4.8401,0.1188
1910.0,238,0.1116,0.1227,0.1324,12.0060,4.8401,0.1158
1920.0,239,0.1177,0.1334,0.1385,12.0069,4.8404,0.1219
1930.0,240,0.1208,0.1395,0.1446,12.0052,4.8404,0.1280
1940.0,241,0.1284,0.1441,0.1538,12.0052,4.8401,0.1325
1950.0,242,0.1360,0.1517,0.1568,12.0060,4.8404,0.1387
1960.0,243,0.1330,0.1517,0.1599,12.0060,4.8404,0.1432
1970.0,244,0.1299,0.1548,0.1645,12.0060,4.8404,0.1478
1980.0,245,0.1330,0.1609,0.1675,12.0060,4.8407,0.1539
1990.0,246,0.1391,0.1609,0.1721,12.0060,4.8407,0.1539
2000.0,247,0.1421,0.1609,0.1721,12.0052,4.8404,0.1524
2010.0,248,0.1437,0.1593,0.1721,12.0060,4.8407,0.1509
2020.0,249,0.1452,0.1624,0.1675,12.0052,4.8407,0.1463
2030.0,250,0.1467,0.1639,0.1675,12.0052,4.8410,0.1493
2040.0,251,0.1498,0.1685,0.1721,12.0052,4.8407,0.1554
2050.0,252,0.1513,0.1716,0.1813,12.0060,4.8410,0.1631
2060.0,253,0.1559,0.1792,0.1828,12.0052,4.8410,0.1707
2070.0,254,0.1559,0.1822,0.1874,12.0052,4.8413,0.1722
2080.0,255,0.1543,0.1838,0.1904,12.0043,4.8413,0.1707
2090.0,0,0.1589,0.1853,0.1950,12.0043,4.8416,0.1722
2100.0,1,0.1650,0.1929,0.1919,12.0043,4.8413,0.1722
2110.0,2,0.1665,0.2005,0.1919,12.0043,4.8413,0.1692
2120.0,3,0.1635,0.1960,0.1889,12.0043,4.8413,0.1707
2130.0,4,0.1635,0.1944,0.1874,12.0043,4.8416,0.1692
2140.0,5,0.1635,0.1899,0.1858,12.0043,4.8416,0.1661
2150.0,6,0.1559,0.1838,0.1797,12.0052,4.8419,0.1615
2160.0,7,0.1467,0.1761,0.1843,12.0043,4.8413,0.1524
2170.0,8,0.1452,0.1716,0.1813,12.0052,4.8419,0.1448
2180.0,9,0.1437,0.1624,0.1721,12.0034,4.8419,0.1417
2190.0,10,0.1421,0.1639,0.1645,12.0052,4.8416,0.1432
2200.0,11,0.1345,0.1609,0.1553,12.0043,4.8416,0.1432
2210.0,12,0.1238,0.1502,0.1523,12.0043,4.8419,0.1371
2220.0,13,0.1162,0.1380,0.1538,12.0052,4.8413,0.1280
2230.0,14,0.1116,0.1334,0.1401,12.0034,4.8419,0.1173
2240.0,15,0.1040,0.1273,0.1309,12.0043,4.8419,0.1036
2250.0,16,0.0994,0.1181,0.1172,12.0043,4.8425,0.0990
2260.0,17,0.0933,0.1166,0.1156,12.0034,4.8422,0.0959
2270.0,18,0.0872,0.1059,0.1141,12.0034,4.8425,0.0914
2280.0,19,0.0841,0.0998,0.1080,12.0043,4.8425,0.0837
2290.0,20,0.0765,0.0907,0.0958,12.0043,4.8422,0.0791
2300.0,21,0.0658,0.0800,0.0851,12.0052,4.8422,0.0715
2310.0,22,0.0567,0.0769,0.0775,12.0043,4.8425,0.0685
2320.0,23,0.0521,0.0724,0.0699,12.0043,4.8425,0.0639
2330.0,24,0.0475,0.0663,0.0638,12.0034,4.8428,0.0563
2340.0,25,0.0399,0.0586,0.0622,12.0043,4.8428,0.0563
2350.0,26,0.0384,0.0541,0.0622,12.0034,4.8428,0.0517
2360.0,27,0.0338,0.0525,0.0577,12.0052,4.8434,0.0456
2370.0,28,0.0292,0.0525,0.0500,12.0043,4.8431,0.0425
2380.0,29,0.0262,0.0510,0.0424,12.0043,4.8431,0.0364
2390.0,30,0.0292,0.0449,0.0348,12.0043,4.8434,0.0288
2400.0,31,0.0292,0.0373,0.0363,12.0043,4.8434,0.0273
2410.0,32,0.0292,0.0419,0.0409,12.0043,4.8434,0.0288
2420.0,33,0.0338,0.0541,0.0500,12.0043,4.8434,0.0379
2430.0,34,0.0384,0.0571,0.0561,12.0043,4.8434,0.0425
2440.0,35,0.0460,0.0632,0.0622,12.0043,4.8431,0.0517
2450.0,36,0.0521,0.0647,0.0683,12.0052,4.8434,0.0608
2460.0,37,0.0628,0.0693,0.0760,12.0034,4.8434,0.0700
2470.0,38,0.0735,0.0739,0.0867,12.0052,4.8431,0.0715
2480.0,39,0.0735,0.0815,0.0882,12.0060,4.8431,0.0791
2490.0,40,0.0765,0.0876,0.0928,12.0052,4.8434,0.0868
2500.0,41,0.0796,0.0937,0.0912,12.0052,4.8431,0.0868
2510.0,42,0.0826,0.0968,0.0867,12.0043,4.8434,0.0837
2520.0,43,0.0826,0.0968,0.0867,12.0052,4.8431,0.0852
2530.0,44,0.0826,0.0892,0.0836,12.0052,4.8431,0.0883
2540.0,45,0.0826,0.0800,0.0882,12.0043,4.8425,0.0852
2550.0,46,0.0750,0.0785,0.0897,12.0060,4.8431,0.0746
2560.0,47,0.0674,0.0769,0.0882,12.0052,4.8422,0.0669
2570.0,48,0.0643,0.0815,0.0836,12.0052,4.8428,0.0654
2580.0,49,0.0643,0.0785,0.0790,12.0060,4.8425,0.0730
2590.0,50,0.0628,0.0754,0.0775,12.0052,4.8425,0.0730
2600.0,51,0.0613,0.0769,0.0790,12.0069,4.8428,0.0715
2610.0,52,0.0613,0.0800,0.0790,12.0078,4.8425,0.0685
2620.0,53,0.0567,0.0815,0.0760,12.0052,4.8428,0.0608
2630.0,54,0.0613,0.0800,0.0683,12.0060,4.8428,0.0624
2640.0,55,0.0567,0.0739,0.0653,12.0052,4.8425,0.0593
2650.0,56,0.0552,0.0693,0.0622,12.0060,4.8425,0.0624
2660.0,57,0.0460,0.0632,0.0592,12.0078,4.8422,0.0593
2670.0,58,0.0445,0.0556,0.0577,12.0069,4.8428,0.0547
2680.0,59,0.0445,0.0541,0.0592,12.0069,4.8428,0.0502
2690.0,60,0.0399,0.0571,0.0607,12.0069,4.8428,0.0517
2700.0,61,0.0445,0.0586,0.0683,12.0069,4.8428,0.0547
2710.0,62,0.0491,0.0586,0.0668,12.0060,4.8428,0.0608
2720.0,63,0.0521,0.0602,0.0668,12.0069,4.8428,0.0624
2730.0,64,0.0536,0.0602,0.0668,12.0069,4.8428,0.0654
2740.0,65,0.0536,0.0571,0.0744,12.0060,4.8425,0.0685
2750.0,66,0.0582,0.0617,0.0775,12.0069,4.8428,0.0730
2760.0,67,0.0613,0.0647,0.0805,12.0069,4.8428,0.0715
2770.0,68,0.0658,0.0678,0.0790,12.0078,4.8428,0.0669
2780.0,69,0.0704,0.0769,0.0775,12.0060,4.8425,0.0700
2790.0,70,0.0719,0.0800,0.0836,12.0078,4.8425,0.0761
2800.0,71,0.0719,0.0831,0.0867,12.0078,4.8428,0.0807
2810.0,72,0.0735,0.0846,0.0882,12.0078,4.8425,0.0852
2820.0,73,0.0750,0.0846,0.0867,12.0078,4.8422,0.0837
2830.0,74,0.0704,0.0846,0.0882,12.0078,4.8425,0.0730
2840.0,75,0.0704,0.0831,0.0867,12.0078,4.8422,0.0669
2850.0,76,0.0658,0.0785,0.0805,12.0087,4.8422,0.0639
2860.0,77,0.0643,0.0724,0.0760,12.0087,4.8422,0.0624
2870.0,78,0.0597,0.0724,0.0744,12.0078,4.8425,0.0669
2880.0,79,0.0567,0.0663,0.0699,12.0087,4.8422,0.0654
2890.0,80,0.0536,0.0632,0.0622,12.0087,4.8422,0.0639
2900.0,81,0.0521,0.0602,0.0516,12.0087,4.8422,0.0593
2910.0,82,0.0491,0.0571,0.0500,12.0087,4.8419,0.0547
2920.0,83,0.0445,0.0556,0.0516,12.0087,4.8425,0.0471
2930.0,84,0.0475,0.0525,0.0500,12.0087,4.8419,0.0471
2940.0,85,0.0506,0.0586,0.0516,12.0095,4.8419,0.0440
2950.0,86,0.0475,0.0602,0.0516,12.0087,4.8419,0.0471
2960.0,87,0.0491,0.0632,0.0546,12.0104,4.8422,0.0517
2970.0,88,0.0460,0.0617,0.0546,12.0104,4.8419,0.0563
2980.0,89,0.0445,0.0602,0.0592,12.0113,4.8425,0.0578
2990.0,90,0.0414,0.0541,0.0607,12.0104,4.8422,0.0532
3000.0,91,0.0414,0.0495,0.0546,12.0113,4.8422,0.0517
3010.0,92,0.0384,0.0495,0.0500,12.0113,4.8419,0.0471
3020.0,93,0.0430,0.0464,0.0485,12.0095,4.8422,0.0425
3030.0,94,0.0414,0.0495,0.0470,12.0113,4.8422,0.0471
3040.0,95,0.0384,0.0495,0.0531,12.0104,4.8419,0.0502
3050.0,96,0.0338,0.0541,0.0561,12.0113,4.8422,0.0456
3060.0,97,0.0368,0.0495,0.0577,12.0104,4.8419,0.0471
3070.0,98,0.0445,0.0495,0.0607,12.0104,4.8419,0.0486
3080.0,99,0.0430,0.0541,0.0546,12.0113,4.8422,0.0517
3090.0,100,0.0460,0.0541,0.0592,12.0113,4.8422,0.0563
3100.0,101,0.0475,0.0602,0.0653,12.0113,4.8419,0.0547
3110.0,102,0.0475,0.0617,0.0653,12.0113,4.8422,0.0532
3120.0,103,0.0475,0.0602,0.0607,12.0113,4.8422,0.0517
3130.0,104,0.0475,0.0571,0.0592,12.0121,4.8425,0.0486
3140.0,105,0.0430,0.0510,0.0546,12.0104,4.8422,0.0440
3150.0,106,0.0430,0.0495,0.0485,12.0113,4.8425,0.0379
3160.0,107,0.0368,0.0495,0.0439,12.0104,4.8425,0.0349
3170.0,108,0.0307,0.0464,0.0455,12.0121,4.8419,0.0349
3180.0,109,0.0323,0.0419,0.0394,12.0113,4.8419,0.0334
3190.0,110,0.0384,0.0373,0.0394,12.0104,4.8416,0.0425
3200.0,111,0.0460,0.0403,0.0470,12.0113,4.8419,0.0471
3210.0,112,0.0475,0.0495,0.0516,12.0121,4.8419,0.0517
3220.0,113,0.0597,0.0571,0.0546,12.0121,4.8416,0.0563
3230.0,114,0.0628,0.0632,0.0683,12.0121,4.8416,0.0654
3240.0,115,0.0643,0.0724,0.0775,12.0113,4.8416,0.0715
3250.0,116,0.0689,0.0815,0.0821,12.0121,4.8410,0.0776
3260.0,117,0.0780,0.0907,0.0867,12.0113,4.8410,0.0914
3270.0,118,0.0857,0.0953,0.0958,12.0113,4.8404,0.1005
3280.0,119,0.0964,0.1029,0.1080,12.0121,4.8404,0.1051
3290.0,120,0.1009,0.1120,0.1217,12.0113,4.8401,0.1036
3300.0,121,0.1116,0.1227,0.1340,12.0104,4.8404,0.1173
3310.0,122,0.1177,0.1349,0.1446,12.0121,4.8398,0.1356
3320.0,123,0.1269,0.1502,0.1614,12.0113,4.8395,0.1493
3330.0,124,0.1452,0.1609,0.1752,12.0121,4.8392,0.1600
3340.0,125,0.1635,0.1761,0.1889,12.0113,4.8389,0.1722
3350.0,126,0.1833,0.1944,0.2102,12.0121,4.8386,0.1905
3360.0,127,0.1955,0.2143,0.2209,12.0113,4.8383,0.1997
3370.0,128,0.2062,0.2265,0.2331,12.0113,4.8383,0.2134
3380.0,129,0.2184,0.2417,0.2453,12.0113,4.8380,0.2287
3390.0,130,0.2322,0.2570,0.2560,12.0095,4.8373,0.2439
3400.0,131,0.2428,0.2723,0.2713,12.0095,4.8367,0.2531
3410.0,132,0.2550,0.2799,0.2759,12.0095,4.8364,0.2638
3420.0,133,0.2612,0.2799,0.2820,12.0104,4.8364,0.2668
3430.0,134,0.2642,0.2829,0.2820,12.0095,4.8355,0.2684
3440.0,135,0.2581,0.2845,0.2804,12.0095,4.8352,0.2607
3450.0,136,0.2444,0.2768,0.2743,12.0113,4.8346,0.2546
3460.0,137,0.2322,0.2616,0.2667,12.0104,4.8349,0.2424
3470.0,138,0.2200,0.2463,0.2514,12.0104,4.8343,0.2287
3480.0,139,0.2123,0.2341,0.2392,12.0104,4.8340,0.2195
3490.0,140,0.1971,0.2189,0.2255,12.0095,4.8340,0.2043
3500.0,141,0.1833,0.2036,0.2057,12.0087,4.8340,0.1860
3510.0,142,0.1742,0.1868,0.1874,12.0087,4.8340,0.1707
3520.0,143,0.1574,0.1685,0.1706,12.0087,4.8340,0.1524
3530.0,144,0.1345,0.1578,0.1599,12.0087,4.8340,0.1417
3540.0,145,0.1208,0.1471,0.1538,12.0087,4.8337,0.1325
3550.0,146,0.1177,0.1395,0.1507,12.0078,4.8343,0.1264
3560.0,147,0.1147,0.1334,0.1446,12.0087,4.8346,0.1219
3570.0,148,0.1101,0.1258,0.1401,12.0078,4.8349,0.1158
3580.0,149,0.1070,0.1227,0.1294,12.0078,4.8349,0.1066
3590.0,150,0.1009,0.1181,0.1187,12.0087,4.8355,0.1036
3600.0,151,0.0948,0.1273,0.1126,12.0069,4.8358,0.1020
3610.0,152,0.0918,0.1258,0.1126,12.0078,4.8358,0.0914
3620.0,153,0.0887,0.1197,0.1141,12.0078,4.8364,0.0898
3630.0,154,0.0872,0.1120,0.1141,12.0069,4.8367,0.0883
3640.0,155,0.0872,0.1120,0.1126,12.0078,4.8364,0.0914
3650.0,156,0.0872,0.1227,0.1172,12.0069,4.8370,0.0990
3660.0,157,0.0948,0.1304,0.1233,12.0069,4.8370,0.1020
3670.0,158,0.1055,0.1349,0.1309,12.0078,4.8373,0.1112
3680.0,159,0.1131,0.1380,0.1431,12.0078,4.8373,0.1203
3690.0,160,0.1177,0.1410,0.1477,12.0069,4.8376,0.1341
3700.0,161,0.1208,0.1548,0.1523,12.0069,4.8373,0.1448
3710.0,162,0.1284,0.1624,0.1599,12.0060,4.8370,0.1509
3720.0,163,0.1406,0.1731,0.1675,12.0060,4.8370,0.1615
