# cec_bench v1.0+46074dd  2026-06-13T16:32:43
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i3,i4,i5,vrail,vcc,i8
300.0,29,0.2367,0.2677,0.2774,12.0052,4.8364,0.2485
310.0,30,0.2261,0.2631,0.2713,12.0043,4.8361,0.2394
320.0,31,0.2200,0.2601,0.2621,12.0052,4.8364,0.2317
330.0,32,0.2138,0.2478,0.2530,12.0034,4.8361,0.2272
340.0,33,0.2108,0.2417,0.2484,12.0043,4.8361,0.2210
350.0,34,0.2047,0.2372,0.2423,12.0052,4.8367,0.2149
360.0,35,0.1955,0.2402,0.2377,12.0043,4.8364,0.2134
370.0,36,0.1910,0.2402,0.2347,12.0060,4.8367,0.2134
380.0,37,0.1894,0.2372,0.2331,12.0043,4.8370,0.2134
390.0,38,0.1910,0.2372,0.2301,12.0052,4.8370,0.2149
400.0,39,0.1925,0.2341,0.2347,12.0043,4.8373,0.2134
410.0,40,0.1955,0.2341,0.2362,12.0034,4.8373,0.2119
420.0,41,0.2016,0.2372,0.2347,12.0034,4.8376,0.2149
430.0,42,0.2062,0.2341,0.2331,12.0026,4.8373,0.2226
440.0,43,0.2077,0.2311,0.2362,12.0052,4.8376,0.2226
450.0,44,0.2047,0.2341,0.2423,12.0052,4.8380,0.2210
460.0,45,0.2047,0.2250,0.2453,12.0043,4.8376,0.2226
470.0,46,0.2062,0.2219,0.2392,12.0052,4.8380,0.2256
480.0,47,0.2047,0.2326,0.2362,12.0043,4.8386,0.2241
490.0,48,0.2032,0.2417,0.2362,12.0052,4.8380,0.2241
500.0,49,0.2062,0.2417,0.2408,12.0052,4.8386,0.2226
510.0,50,0.2138,0.2402,0.2438,12.0043,4.8386,0.2272
520.0,51,0.2138,0.2417,0.2484,12.0060,4.8383,0.2287
530.0,52,0.2138,0.2433,0.2545,12.0043,4.8383,0.2317
540.0,53,0.2154,0.2463,0.2545,12.0043,4.8383,0.2272
550.0,54,0.2169,0.2433,0.2484,12.0069,4.8380,0.2287
560.0,55,0.2154,0.2387,0.2423,12.0060,4.8376,0.2226
570.0,56,0.2138,0.2387,0.2362,12.0060,4.8383,0.2195
580.0,57,0.2123,0.2326,0.2347,12.0060,4.8383,0.2134
590.0,58,0.2077,0.2326,0.2362,12.0052,4.8386,0.2149
600.0,59,0.2047,0.2387,0.2377,12.0052,4.8386,0.2226
610.0,60,0.2062,0.2402,0.2392,12.0060,4.8389,0.2256
620.0,61,0.2108,0.2433,0.2392,12.0052,4.8386,0.2302
630.0,62,0.2169,0.2478,0.2453,12.0043,4.8383,0.2348
640.0,63,0.2276,0.2570,0.2576,12.0052,4.8383,0.2363
650.0,64,0.2322,0.2662,0.2698,12.0052,4.8380,0.2394
660.0,65,0.2413,0.2768,0.2835,12.0043,4.8380,0.2485
670.0,66,0.2474,0.2845,0.2911,12.0052,4.8380,0.2546
680.0,67,0.2474,0.2921,0.2942,12.0043,4.8380,0.2622
690.0,68,0.2566,0.2906,0.2988,12.0043,4.8376,0.2684
700.0,69,0.2550,0.2890,0.2972,12.0060,4.8373,0.2653
710.0,70,0.2505,0.2784,0.2926,12.0060,4.8380,0.2592
720.0,71,0.2459,0.2692,0.2820,12.0043,4.8380,0.2577
730.0,72,0.2428,0.2662,0.2759,12.0060,4.8380,0.2500
740.0,73,0.2413,0.2631,0.2774,12.0060,4.8376,0.2516
750.0,74,0.2398,0.2662,0.2835,12.0060,4.8376,0.2561
760.0,75,0.2352,0.2646,0.2789,12.0060,4.8376,0.2546
770.0,76,0.2337,0.2692,0.2759,12.0052,4.8373,0.2500
780.0,77,0.2367,0.2646,0.2682,12.0052,4.8373,0.2455
790.0,78,0.2367,0.2601,0.2667,12.0069,4.8380,0.2455
800.0,79,0.2398,0.2616,0.2682,12.0052,4.8376,0.2455
810.0,80,0.2398,0.2692,0.2713,12.0043,4.8373,0.2439
820.0,81,0.2428,0.2723,0.2774,12.0052,4.8376,0.2455
830.0,82,0.2413,0.2768,0.2789,12.0052,4.8376,0.2485
840.0,83,0.2367,0.2723,0.2743,12.0060,4.8376,0.2500
850.0,84,0.2337,0.2692,0.2698,12.0060,4.8373,0.2470
860.0,85,0.2306,0.2692,0.2713,12.0060,4.8373,0.2470
870.0,86,0.2261,0.2631,0.2637,12.0060,4.8373,0.2485
880.0,87,0.2276,0.2601,0.2576,12.0052,4.8370,0.2424
890.0,88,0.2245,0.2570,0.2560,12.0043,4.8370,0.2409
900.0,89,0.2230,0.2570,0.2560,12.0052,4.8370,0.2378
910.0,90,0.2245,0.2616,0.2621,12.0060,4.8370,0.2439
920.0,91,0.2245,0.2692,0.2652,12.0043,4.8367,0.2470
930.0,92,0.2337,0.2738,0.2743,12.0052,4.8361,0.2500
940.0,93,0.2398,0.2799,0.2820,12.0052,4.8367,0.2531
950.0,94,0.2444,0.2799,0.2804,12.0052,4.8361,0.2561
960.0,95,0.2444,0.2814,0.2804,12.0060,4.8361,0.2592
970.0,96,0.2489,0.2860,0.2850,12.0052,4.8358,0.2622
980.0,97,0.2535,0.2906,0.2865,12.0060,4.8358,0.2684
990.0,98,0.2550,0.2845,0.2881,12.0052,4.8355,0.2745
1000.0,99,0.2566,0.2875,0.2896,12.0069,4.8358,0.2714
1010.0,100,0.2581,0.2906,0.2957,12.0052,4.8352,0.2622
1020.0,101,0.2612,0.2875,0.2988,12.0052,4.8355,0.2622
1030.0,102,0.2520,0.2845,0.2896,12.0060,4.8358,0.2561
1040.0,103,0.2505,0.2860,0.2804,12.0052,4.8355,0.2531
1050.0,104,0.2444,0.2799,0.2728,12.0052,4.8355,0.2500
1060.0,105,0.2413,0.2707,0.2743,12.0052,4.8355,0.2455
1070.0,106,0.2398,0.2692,0.2789,12.0052,4.8349,0.2455
1080.0,107,0.2383,0.2662,0.2789,12.0052,4.8355,0.2485
1090.0,108,0.2383,0.2677,0.2728,12.0043,4.8358,0.2500
1100.0,109,0.2398,0.2707,0.2698,12.0043,4.8352,0.2546
1110.0,110,0.2459,0.2692,0.2743,12.0052,4.8349,0.2592
1120.0,111,0.2520,0.2768,0.2850,12.0052,4.8349,0.2699
1130.0,112,0.2627,0.2875,0.2957,12.0052,4.8349,0.2714
1140.0,113,0.2703,0.2982,0.3049,12.0043,4.8352,0.2745
1150.0,114,0.2779,0.3074,0.3155,12.0052,4.8349,0.2851
1160.0,115,0.2795,0.3150,0.3216,12.0052,4.8346,0.2912
1170.0,116,0.2795,0.3135,0.3232,12.0060,4.8346,0.2958
1180.0,117,0.2810,0.3104,0.3216,12.0052,4.8346,0.2928
1190.0,118,0.2825,0.3058,0.3155,12.0052,4.8343,0.2867
1200.0,119,0.2810,0.3058,0.3094,12.0052,4.8337,0.2821
1210.0,120,0.2825,0.3058,0.3140,12.0052,4.8334,0.2836
1220.0,121,0.2779,0.3119,0.3140,12.0052,4.8334,0.2806
1230.0,122,0.2795,0.3119,0.3110,12.0052,4.8331,0.2806
1240.0,123,0.2734,0.3074,0.3049,12.0052,4.8331,0.2851
1250.0,124,0.2718,0.3058,0.3018,12.0043,4.8328,0.2821
1260.0,125,0.2612,0.3013,0.2972,12.0043,4.8328,0.2806
1270.0,126,0.2520,0.2967,0.2942,12.0043,4.8331,0.2684
1280.0,127,0.2489,0.2890,0.2865,12.0043,4.8331,0.2607
1290.0,128,0.2444,0.2753,0.2774,12.0043,4.8331,0.2607
1300.0,129,0.2398,0.2677,0.2621,12.0043,4.8331,0.2577
1310.0,130,0.2367,0.2616,0.2621,12.0043,4.8331,0.2470
1320.0,131,0.2337,0.2540,0.2621,12.0043,4.8331,0.2424
1330.0,132,0.2352,0.2601,0.2667,12.0052,4.8334,0.2439
1340.0,133,0.2398,0.2692,0.2667,12.0052,4.8334,0.2455
1350.0,134,0.2398,0.2692,0.2667,12.0034,4.8334,0.2470
1360.0,135,0.2398,0.2707,0.2743,12.0043,4.8334,0.2500
1370.0,136,0.2383,0.2662,0.2789,12.0052,4.8334,0.2561
1380.0,137,0.2398,0.2707,0.2881,12.0043,4.8331,0.2638
1390.0,138,0.2398,0.2784,0.2926,12.0043,4.8331,0.2729
1400.0,139,0.2444,0.2845,0.2972,12.0043,4.8331,0.2760
1410.0,140,0.2566,0.2860,0.2988,12.0043,4.8331,0.2745
1420.0,141,0.2627,0.2906,0.3033,12.0052,4.8328,0.2684
1430.0,142,0.2673,0.2997,0.3033,12.0052,4.8328,0.2714
1440.0,143,0.2627,0.2997,0.3079,12.0052,4.8328,0.2760
1450.0,144,0.2627,0.2982,0.3094,12.0052,4.8328,0.2745
1460.0,145,0.2642,0.3028,0.3064,12.0052,4.8328,0.2790
1470.0,146,0.2657,0.3013,0.3018,12.0043,4.8328,0.2851
1480.0,147,0.2703,0.2997,0.3064,12.0043,4.8325,0.2897
1490.0,148,0.2749,0.3013,0.3049,12.0043,4.8322,0.2897
1500.0,149,0.2703,0.3074,0.3079,12.0052,4.8318,0.2836
1510.0,150,0.2749,0.3058,0.3140,12.0052,4.8322,0.2851
1520.0,151,0.2764,0.3043,0.3201,12.0043,4.8318,0.2958
1530.0,152,0.2779,0.3028,0.3171,12.0043,4.8318,0.2928
1540.0,153,0.2840,0.3089,0.3216,12.0043,4.8315,0.2882
1550.0,154,0.2901,0.3150,0.3186,12.0043,4.8312,0.2882
1560.0,155,0.2901,0.3150,0.3155,12.0034,4.8322,0.2912
1570.0,156,0.2871,0.3119,0.3186,12.0043,4.8318,0.2958
1580.0,157,0.2810,0.3089,0.3247,12.0060,4.8315,0.2973
1590.0,158,0.2795,0.3074,0.3186,12.0052,4.8312,0.2989
1600.0,159,0.2779,0.3058,0.3140,12.0052,4.8315,0.3019
1610.0,160,0.2734,0.3058,0.3140,12.0052,4.8312,0.2943
1620.0,161,0.2749,0.3119,0.3125,12.0043,4.8315,0.2851
1630.0,162,0.2779,0.3211,0.3110,12.0060,4.8309,0.2897
1640.0,163,0.2810,0.3241,0.3079,12.0043,4.8306,0.2958
1650.0,164,0.2856,0.3226,0.3125,12.0043,4.8309,0.3004
1660.0,165,0.2871,0.3302,0.3232,12.0043,4.8306,0.3034
1670.0,166,0.2932,0.3363,0.3323,12.0052,4.8303,0.3034
1680.0,167,0.2993,0.3348,0.3384,12.0052,4.8300,0.2989
1690.0,168,0.3054,0.3409,0.3445,12.0043,4.8297,0.3126
1700.0,169,0.3161,0.3470,0.3476,12.0060,4.8297,0.3202
1710.0,170,0.3161,0.3486,0.3522,12.0052,4.8294,0.3248
1720.0,171,0.3146,0.3455,0.3537,12.0060,4.8291,0.3370
1730.0,172,0.3176,0.3501,0.3567,12.0052,4.8288,0.3370
1740.0,173,0.3237,0.3501,0.3537,12.0052,4.8285,0.3324
1750.0,174,0.3237,0.3531,0.3491,12.0043,4.8282,0.3309
1760.0,175,0.3222,0.3577,0.3506,12.0052,4.8282,0.3263
1770.0,176,0.3207,0.3547,0.3506,12.0043,4.8279,0.3233
1780.0,177,0.3176,0.3516,0.3522,12.0052,4.8276,0.3263
1790.0,178,0.3130,0.3455,0.3537,12.0043,4.8273,0.3279
1800.0,179,0.3085,0.3455,0.3506,12.0043,4.8273,0.3279
1810.0,180,0.3100,0.3440,0.3537,12.0052,4.8276,0.3279
1820.0,181,0.3115,0.3470,0.3567,12.0052,4.8267,0.3324
1830.0,182,0.3161,0.3547,0.3552,12.0052,4.8267,0.3340
1840.0,183,0.3191,0.3608,0.3583,12.0043,4.8260,0.3355
1850.0,184,0.3191,0.3608,0.3598,12.0052,4.8260,0.3416
1860.0,185,0.3222,0.3653,0.3644,12.0043,4.8257,0.3462
1870.0,186,0.3283,0.3653,0.3705,12.0034,4.8260,0.3477
1880.0,187,0.3298,0.3638,0.3689,12.0052,4.8257,0.3416
1890.0,188,0.3268,0.3623,0.3705,12.0052,4.8254,0.3355
1900.0,189,0.3283,0.3592,0.3674,12.0034,4.8254,0.3279
1910.0,190,0.3283,0.3562,0.3659,12.0043,4.8251,0.3263
1920.0,191,0.3268,0.3531,0.3659,12.0060,4.8245,0.3263
1930.0,192,0.3222,0.3531,0.3613,12.0052,4.8245,0.3294
1940.0,193,0.3222,0.3547,0.3552,12.0043,4.8242,0.3324
1950.0,194,0.3222,0.3577,0.3506,12.0043,4.8242,0.3340
1960.0,195,0.3222,0.3577,0.3583,12.0043,4.8245,0.3355
1970.0,196,0.3252,0.3516,0.3613,12.0043,4.8242,0.3355
1980.0,197,0.3298,0.3516,0.3552,12.0043,4.8239,0.3355
1990.0,198,0.3283,0.3516,0.3537,12.0026,4.8242,0.3309
2000.0,199,0.3222,0.3531,0.3552,12.0026,4.8236,0.3294
2010.0,200,0.3130,0.3501,0.3598,12.0052,4.8239,0.3233
2020.0,201,0.3054,0.3333,0.3537,12.0043,4.8236,0.3141
2030.0,202,0.2978,0.3211,0.3415,12.0052,4.8242,0.3004
2040.0,203,0.2856,0.3119,0.3201,12.0052,4.8245,0.2882
2050.0,204,0.2688,0.2967,0.3003,12.0043,4.8242,0.2699
2060.0,205,0.2550,0.2768,0.2850,12.0043,4.8245,0.2592
2070.0,206,0.2413,0.2616,0.2682,12.0052,4.8248,0.2470
2080.0,207,0.2306,0.2555,0.2545,12.0043,4.8254,0.2378
2090.0,208,0.2184,0.2448,0.2438,12.0034,4.8257,0.2272
2100.0,209,0.2138,0.2356,0.2377,12.0034,4.8260,0.2256
2110.0,210,0.2047,0.2295,0.2408,12.0034,4.8270,0.2165
2120.0,211,0.1971,0.2280,0.2423,12.0034,4.8270,0.2058
2130.0,212,0.1955,0.2265,0.2408,12.0043,4.8273,0.1982
2140.0,213,0.1986,0.2250,0.2362,12.0034,4.8279,0.1982
2150.0,214,0.1986,0.2250,0.2347,12.0052,4.8285,0.1982
2160.0,215,0.2001,0.2189,0.2286,12.0043,4.8285,0.1997
2170.0,216,0.2001,0.2173,0.2225,12.0034,4.8291,0.1966
2180.0,217,0.1955,0.2189,0.2164,12.0034,4.8294,0.1951
2190.0,218,0.1894,0.2219,0.2133,12.0043,4.8300,0.1921
2200.0,219,0.1849,0.2219,0.2133,12.0043,4.8306,0.1921
2210.0,220,0.1818,0.2219,0.2179,12.0034,4.8309,0.1951
2220.0,221,0.1833,0.2219,0.2209,12.0043,4.8309,0.1982
2230.0,222,0.1894,0.2234,0.2225,12.0043,4.8315,0.2043
2240.0,223,0.1955,0.2280,0.2301,12.0043,4.8322,0.2134
2250.0,224,0.2047,0.2341,0.2377,12.0043,4.8322,0.2180
2260.0,225,0.2138,0.2433,0.2469,12.0052,4.8325,0.2272
2270.0,226,0.2261,0.2585,0.2621,12.0043,4.8328,0.2424
2280.0,227,0.2428,0.2738,0.2759,12.0043,4.8322,0.2546
2290.0,228,0.2550,0.2875,0.2911,12.0043,4.8325,0.2653
2300.0,229,0.2642,0.2982,0.3110,12.0060,4.8325,0.2821
2310.0,230,0.2795,0.3180,0.3262,12.0052,4.8325,0.2958
2320.0,231,0.2917,0.3333,0.3384,12.0043,4.8325,0.3065
2330.0,232,0.3024,0.3379,0.3461,12.0052,4.8322,0.3141
2340.0,233,0.3069,0.3425,0.3506,12.0043,4.8318,0.3218
2350.0,234,0.3085,0.3501,0.3537,12.0052,4.8312,0.3279
2360.0,235,0.3085,0.3547,0.3522,12.0043,4.8312,0.3294
2370.0,236,0.3161,0.3577,0.3552,12.0052,4.8309,0.3309
2380.0,237,0.3161,0.3562,0.3537,12.0052,4.8303,0.3248
2390.0,238,0.3115,0.3547,0.3476,12.0052,4.8303,0.3263
2400.0,239,0.3115,0.3455,0.3506,12.0052,4.8300,0.3248
2410.0,240,0.3100,0.3409,0.3491,12.0060,4.8297,0.3218
2420.0,241,0.3085,0.3425,0.3476,12.0052,4.8297,0.3157
2430.0,242,0.3024,0.3394,0.3399,12.0060,4.8291,0.3080
2440.0,243,0.2947,0.3379,0.3293,12.0052,4.8294,0.3065
2450.0,244,0.2886,0.3272,0.3201,12.0043,4.8294,0.3019
2460.0,245,0.2825,0.3165,0.3125,12.0043,4.8291,0.2912
2470.0,246,0.2688,0.3089,0.3079,12.0060,4.8291,0.2821
2480.0,247,0.2581,0.2936,0.3049,12.0052,4.8288,0.2760
2490.0,248,0.2535,0.2845,0.2988,12.0052,4.8294,0.2668
2500.0,249,0.2444,0.2707,0.2911,12.0060,4.8294,0.2561
2510.0,250,0.2337,0.2585,0.2682,12.0052,4.8297,0.2409
2520.0,251,0.2245,0.2509,0.2545,12.0052,4.8300,0.2272
2530.0,252,0.2093,0.2463,0.2438,12.0043,4.8300,0.2210
2540.0,253,0.2047,0.2372,0.2377,12.0043,4.8306,0.2165
2550.0,254,0.2016,0.2387,0.2392,12.0043,4.8303,0.2134
2560.0,255,0.1986,0.2372,0.2331,12.0043,4.8312,0.2134
2570.0,0,0.1971,0.2372,0.2392,12.0060,4.8312,0.2134
2580.0,1,0.1971,0.2356,0.2469,12.0052,4.8312,0.2195
2590.0,2,0.2016,0.2417,0.2438,12.0043,4.8315,0.2226
2600.0,3,0.2032,0.2402,0.2453,12.0052,4.8315,0.2195
2610.0,4,0.2062,0.2311,0.2423,12.0052,4.8318,0.2149
2620.0,5,0.2093,0.2341,0.2408,12.0043,4.8318,0.2165
2630.0,6,0.2077,0.2356,0.2484,12.0043,4.8322,0.2210
2640.0,7,0.2062,0.2356,0.2560,12.0026,4.8325,0.2272
2650.0,8,0.2077,0.2402,0.2591,12.0043,4.8325,0.2226
2660.0,9,0.2093,0.2433,0.2560,12.0034,4.8325,0.2195
2670.0,10,0.2077,0.2433,0.2499,12.0034,4.8328,0.2226
2680.0,11,0.2123,0.2433,0.2469,12.0043,4.8328,0.2256
2690.0,12,0.2123,0.2463,0.2469,12.0043,4.8334,0.2256
2700.0,13,0.2154,0.2478,0.2423,12.0034,4.8331,0.2210
2710.0,14,0.2123,0.2448,0.2423,12.0034,4.8328,0.2180
2720.0,15,0.2093,0.2433,0.2423,12.0043,4.8334,0.2180
2730.0,16,0.2108,0.2387,0.2438,12.0060,4.8331,0.2210
2740.0,17,0.2123,0.2372,0.2484,12.0043,4.8340,0.2241
2750.0,18,0.2215,0.2387,0.2469,12.0043,4.8343,0.2302
2760.0,19,0.2261,0.2402,0.2453,12.0043,4.8340,0.2317
2770.0,20,0.2291,0.2494,0.2514,12.0043,4.8343,0.2287
2780.0,21,0.2184,0.2555,0.2530,12.0043,4.8343,0.2317
2790.0,22,0.2108,0.2585,0.2530,12.0052,4.8349,0.2317
2800.0,23,0.2032,0.2509,0.2514,12.0052,4.8346,0.2272
2810.0,24,0.2062,0.2463,0.2484,12.0052,4.8349,0.2287
2820.0,25,0.2077,0.2417,0.2514,12.0060,4.8352,0.2272
2830.0,26,0.2062,0.2356,0.2469,12.0060,4.8352,0.2256
2840.0,27,0.2062,0.2265,0.2392,12.0043,4.8355,0.2180
2850.0,28,0.1925,0.2189,0.2286,12.0043,4.8358,0.2027
2860.0,29,0.1818,0.2128,0.2194,12.0043,4.8358,0.1921
2870.0,30,0.1727,0.2051,0.2041,12.0034,4.8361,0.1844
2880.0,31,0.1620,0.1975,0.1950,12.0052,4.8361,0.1753
2890.0,32,0.1528,0.1899,0.1904,12.0052,4.8364,0.1676
2900.0,33,0.1513,0.1838,0.1889,12.0052,4.8370,0.1692
2910.0,34,0.1498,0.1761,0.1874,12.0043,4.8367,0.1615
2920.0,35,0.1467,0.1731,0.1828,12.0052,4.8373,0.1570
2930.0,36,0.1406,0.1731,0.1767,12.0052,4.8373,0.1570
2940.0,37,0.1406,0.1670,0.1782,12.0052,4.8376,0.1585
2950.0,38,0.1452,0.1670,0.1797,12.0043,4.8380,0.1600
2960.0,39,0.1498,0.1685,0.1858,12.0034,4.8383,0.1631
2970.0,40,0.1574,0.1731,0.1919,12.0043,4.8380,0.1646
2980.0,41,0.1650,0.1838,0.2041,12.0052,4.8383,0.1692
2990.0,42,0.1772,0.1944,0.2087,12.0043,4.8383,0.1799
3000.0,43,0.1894,0.2051,0.2225,12.0052,4.8383,0.1936
3010.0,44,0.2032,0.2234,0.2377,12.0043,4.8386,0.2134
3020.0,45,0.2154,0.2433,0.2545,12.0043,4.8386,0.2241
3030.0,46,0.2322,0.2570,0.2728,12.0043,4.8392,0.2363
3040.0,47,0.2322,0.2707,0.2774,12.0043,4.8386,0.2394
3050.0,48,0.2337,0.2707,0.2789,12.0043,4.8386,0.2470
3060.0,49,0.2367,0.2707,0.2789,12.0052,4.8389,0.2531
3070.0,50,0.2383,0.2707,0.2774,12.0043,4.8386,0.2561
3080.0,51,0.2413,0.2707,0.2728,12.0043,4.8389,0.2546
3090.0,52,0.2367,0.2677,0.2759,12.0034,4.8386,0.2546
3100.0,53,0.2337,0.2707,0.2759,12.0052,4.8383,0.2470
3110.0,54,0.2245,0.2692,0.2667,12.0043,4.8380,0.2409
3120.0,55,0.2230,0.2631,0.2652,12.0052,4.8383,0.2363
3130.0,56,0.2200,0.2631,0.2621,12.0052,4.8380,0.2409
3140.0,57,0.2200,0.2631,0.2560,12.0043,4.8380,0.2409
3150.0,58,0.2215,0.2585,0.2530,12.0034,4.8380,0.2378
3160.0,59,0.2261,0.2524,0.2576,12.0034,4.8380,0.2348
3170.0,60,0.2261,0.2524,0.2682,12.0034,4.8376,0.2317
3180.0,61,0.2276,0.2585,0.2789,12.0034,4.8376,0.2333
3190.0,62,0.2352,0.2662,0.2835,12.0043,4.8373,0.2439
3200.0,63,0.2444,0.2738,0.2789,12.0043,4.8373,0.2500
3210.0,64,0.2459,0.2784,0.2850,12.0043,4.8373,0.2561
3220.0,65,0.2428,0.2768,0.2865,12.0043,4.8376,0.2577
3230.0,66,0.2398,0.2799,0.2850,12.0043,4.8376,0.2516
3240.0,67,0.2383,0.2723,0.2743,12.0034,4.8373,0.2455
3250.0,68,0.2367,0.2662,0.2652,12.0034,4.8373,0.2424
3260.0,69,0.2261,0.2478,0.2606,12.0034,4.8373,0.2378
3270.0,70,0.2169,0.2478,0.2545,12.0043,4.8370,0.2317
3280.0,71,0.2138,0.2478,0.2469,12.0034,4.8373,0.2272
3290.0,72,0.2093,0.2433,0.2423,12.0034,4.8373,0.2180
3300.0,73,0.2047,0.2341,0.2331,12.0034,4.8376,0.2149
3310.0,74,0.2016,0.2280,0.2316,12.0034,4.8373,0.2104
3320.0,75,0.2001,0.2250,0.2286,12.0043,4.8376,0.2073
3330.0,76,0.1986,0.2250,0.2301,12.0026,4.8376,0.2043
3340.0,77,0.1986,0.2280,0.2347,12.0043,4.8380,0.2088
3350.0,78,0.2001,0.2341,0.2408,12.0043,4.8383,0.2149
3360.0,79,0.2032,0.2417,0.2408,12.0034,4.8383,0.2272
3370.0,80,0.2123,0.2463,0.2530,12.0034,4.8389,0.2409
3380.0,81,0.2245,0.2524,0.2682,12.0052,4.8386,0.2485
3390.0,82,0.2352,0.2677,0.2789,12.0034,4.8386,0.2516
3400.0,83,0.2413,0.2768,0.2789,12.0043,4.8389,0.2485
3410.0,84,0.2459,0.2845,0.2789,12.0034,4.8386,0.2485
3420.0,85,0.2489,0.2845,0.2835,12.0034,4.8389,0.2500
3430.0,86,0.2459,0.2814,0.2835,12.0043,4.8392,0.2531
3440.0,87,0.2352,0.2768,0.2713,12.0034,4.8395,0.2470
3450.0,88,0.2230,0.2692,0.2637,12.0034,4.8395,0.2378
3460.0,89,0.2108,0.2570,0.2576,12.0034,4.8389,0.2241
3470.0,90,0.1986,0.2402,0.2423,12.0043,4.8398,0.2119
3480.0,91,0.1910,0.2250,0.2270,12.0043,4.8395,0.2043
3490.0,92,0.1864,0.2189,0.2225,12.0034,4.8404,0.1982
3500.0,93,0.1864,0.2189,0.2209,12.0043,4.8401,0.1982
3510.0,94,0.1818,0.2189,0.2179,12.0043,4.8404,0.1982
3520.0,95,0.1818,0.2173,0.2179,12.0034,4.8404,0.1966
3530.0,96,0.1757,0.2143,0.2194,12.0043,4.8407,0.1951
3540.0,97,0.1727,0.2128,0.2179,12.0052,4.8407,0.1936
3550.0,98,0.1696,0.2082,0.2164,12.0052,4.8410,0.1890
3560.0,99,0.1681,0.2082,0.2225,12.0052,4.8410,0.1814
3570.0,100,0.1665,0.2082,0.2164,12.0060,4.8413,0.1814
3580.0,101,0.1665,0.2112,0.2102,12.0052,4.8413,0.1783
3590.0,102,0.1620,0.2051,0.2041,12.0052,4.8416,0.1753
3600.0,103,0.1635,0.2021,0.1980,12.0043,4.8416,0.1737
3610.0,104,0.1620,0.1990,0.1935,12.0043,4.8419,0.1737
3620.0,105,0.1635,0.1960,0.1904,12.0052,4.8416,0.1707
3630.0,106,0.1650,0.1960,0.1904,12.0052,4.8422,0.1768
3640.0,107,0.1681,0.1960,0.1996,12.0052,4.8416,0.1860
3650.0,108,0.1711,0.2021,0.2087,12.0052,4.8425,0.1890
3660.0,109,0.1711,0.2021,0.2072,12.0034,4.8425,0.1951
3670.0,110,0.1742,0.2066,0.2072,12.0052,4.8425,0.1997
3680.0,111,0.1772,0.2143,0.2087,12.0052,4.8428,0.2043
3690.0,112,0.1742,0.2158,0.2102,12.0052,4.8431,0.2043
3700.0,113,0.1788,0.2189,0.2118,12.0060,4.8428,0.1997
3710.0,114,0.1818,0.2219,0.2133,12.0060,4.8428,0.1951
3720.0,115,0.1788,0.2204,0.2133,12.0060,4.8431,0.1921
3730.0,116,0.1818,0.2158,0.2148,12.0052,4.8431,0.1921
