# cec_bench v1.0+1238b3f  2026-06-13T14:59:29
===BURST_CSV_BEGIN===
# burst: 2048 frames in 129756 us (~15.8 kHz)
us,seq,i3,i4,i5,vrail,vcc,i8
5143,142,4.0825,4.8735,4.9598,11.9782,4.8306,4.5010
5206,146,4.1191,4.9131,5.0010,11.9782,4.8300,4.5452
5269,150,4.1847,4.9940,5.0864,11.9773,4.8300,4.6169
5332,155,4.1404,4.9513,5.0376,11.9782,4.8300,4.5681
5396,159,4.1099,4.9177,5.0086,11.9773,4.8303,4.5422
5459,163,4.1038,4.9070,4.9903,11.9782,4.8309,4.5299
5522,168,4.0901,4.8902,4.9674,11.9791,4.8315,4.5147
5586,172,4.0870,4.8887,4.9796,11.9791,4.8325,4.5193
5649,176,4.0947,4.8933,4.9796,11.9782,4.8328,4.5147
5712,181,4.1069,4.8963,4.9826,11.9782,4.8328,4.5299
5776,185,4.0687,4.8643,4.9399,11.9782,4.8334,4.4979
5839,189,4.0382,4.8216,4.9109,11.9791,4.8334,4.4552
5902,194,4.0870,4.8811,4.9704,11.9791,4.8337,4.5208
5966,198,4.1816,4.9833,5.0696,11.9791,4.8331,4.5971
6029,202,4.1633,4.9757,5.0696,11.9782,4.8328,4.5879
6092,207,4.1481,4.9620,5.0467,11.9782,4.8328,4.5773
6156,211,4.1359,4.9330,5.0162,11.9782,4.8328,4.5589
6219,215,4.1328,4.9253,5.0132,11.9791,4.8322,4.5544
6282,220,3.3836,4.1273,4.0625,11.9826,4.8322,3.6968
6346,224,1.8058,2.3146,2.1964,11.9904,4.8331,2.0184
6409,228,1.0643,1.3624,1.3099,11.9982,4.8325,1.1974
6472,233,0.4997,0.6529,0.6385,12.0069,4.8318,0.5779
6536,237,0.5973,0.7139,0.7636,12.0104,4.8318,0.6863
6599,241,0.9437,1.1030,1.1466,12.0095,4.8322,1.0433
6662,246,1.7433,1.9911,2.2040,12.0069,4.8328,1.9787
6726,250,2.9243,3.3918,3.5132,12.0017,4.8331,3.1918
6789,254,3.1440,3.7199,3.8169,11.9956,4.8331,3.4618
6852,3,3.0998,3.6970,3.7711,11.9930,4.8340,3.4328
6916,7,4.5021,5.2381,5.4862,11.9878,4.8334,4.9709
6979,11,5.0773,6.0026,6.1271,11.9817,4.8328,5.5523
7042,16,4.7004,5.6349,5.6845,11.9791,4.8325,5.1647
7106,20,4.4136,5.3038,5.3763,11.9799,4.8322,4.8824
7169,24,4.3174,5.1832,5.2665,11.9817,4.8328,4.7756
7232,29,4.2198,5.0413,5.1245,11.9799,4.8328,4.6566
7296,33,4.2717,5.1008,5.1947,11.9799,4.8328,4.7100
7359,37,4.1832,5.0154,5.0849,11.9791,4.8331,4.6184
7423,42,4.1679,4.9833,5.0605,11.9791,4.8334,4.5940
7486,46,4.0275,4.8262,4.8911,11.9791,4.8331,4.4384
7549,50,3.9909,4.7697,4.8529,11.9799,4.8334,4.4079
7612,55,4.0062,4.7789,4.8697,11.9799,4.8334,4.4216
7676,59,4.0962,4.8719,4.9720,11.9799,4.8334,4.5147
7739,63,4.1420,4.9284,5.0254,11.9782,4.8331,4.5620
7803,68,4.0336,4.8231,4.8972,11.9782,4.8337,4.4628
7866,72,4.0443,4.8429,4.9353,11.9782,4.8337,4.4765
7929,76,4.0779,4.8597,4.9567,11.9791,4.8331,4.4918
7993,81,4.0748,4.8597,4.9521,11.9773,4.8331,4.4933
8056,85,4.0809,4.8704,4.9613,11.9782,4.8328,4.5010
8119,89,4.0535,4.8445,4.9308,11.9791,4.8331,4.4765
8183,94,4.0504,4.8384,4.9140,11.9782,4.8328,4.4689
8246,98,4.1008,4.8826,4.9720,11.9773,4.8328,4.5254
8310,102,4.1542,4.9467,5.0406,11.9782,4.8331,4.5895
8373,107,4.1237,4.9253,5.0162,11.9791,4.8328,4.5437
8436,111,4.1298,4.9192,5.0132,11.9782,4.8331,4.5498
8499,115,4.1435,4.9467,5.0345,11.9782,4.8328,4.5711
8563,120,4.1206,4.9192,5.0055,11.9782,4.8328,4.5559
8626,124,4.1023,4.8979,4.9872,11.9782,4.8331,4.5330
8689,128,4.0733,4.8689,4.9506,11.9765,4.8325,4.5010
8753,133,4.0855,4.8674,4.9475,11.9782,4.8322,4.5071
8816,137,4.1343,4.9177,5.0101,11.9782,4.8300,4.5574
8879,141,4.1755,4.9589,5.0422,11.9782,4.8267,4.5834
8943,146,4.2579,5.0596,5.1535,11.9765,4.8233,4.6886
9006,150,4.3037,5.1145,5.2054,11.9773,4.8203,4.7375
9069,154,4.3052,5.1069,5.1947,11.9756,4.8178,4.7268
9133,159,4.2411,5.0474,5.1245,11.9747,4.8163,4.6703
9196,163,3.0128,3.7092,3.5819,11.9808,4.8154,3.2803
9259,167,1.6349,2.0918,2.0041,11.9895,4.8154,1.8490
9323,172,0.8003,1.0542,0.9925,11.9965,4.8157,0.9136
9386,176,0.4524,0.5796,0.5652,12.0008,4.8160,0.5215
9449,180,0.7530,0.8711,0.9375,12.0026,4.8169,0.8572
9513,185,1.0978,1.2724,1.3190,12.0008,4.8169,1.1944
9576,189,2.2850,2.5801,2.8220,11.9973,4.8178,2.5585
9639,193,3.0540,3.5581,3.6460,11.9930,4.8181,3.3169
9702,198,3.2188,3.7992,3.8779,11.9886,4.8187,3.5183
9766,202,3.2936,3.8969,4.0122,11.9878,4.8190,3.6556
9829,206,4.7111,5.4838,5.7349,11.9808,4.8196,5.1952
9892,211,4.9736,5.9111,6.0035,11.9756,4.8206,5.4546
9956,215,4.6775,5.5952,5.6662,11.9756,4.8221,5.1403
10019,219,4.4395,5.3327,5.4007,11.9756,4.8233,4.9023
10082,224,4.1694,4.9971,5.0742,11.9773,4.8248,4.5940
10146,228,4.1282,4.9482,5.0315,11.9765,4.8257,4.5681
10209,232,4.1542,4.9497,5.0528,11.9756,4.8273,4.5818
10272,237,4.1801,4.9909,5.0895,11.9765,4.8291,4.6139
10336,241,4.1664,4.9879,5.0681,11.9756,4.8297,4.6123
10399,245,4.0641,4.8780,4.9506,11.9756,4.8306,4.4826
10462,250,3.9878,4.7712,4.8514,11.9765,4.8318,4.4002
10526,254,4.0168,4.7895,4.8804,11.9773,4.8318,4.4277
10589,2,4.0596,4.8384,4.9399,11.9765,4.8328,4.4872
10652,7,4.1450,4.9513,5.0406,11.9756,4.8325,4.5711
10716,11,4.1404,4.9528,5.0284,11.9747,4.8328,4.5605
10779,15,4.1023,4.9177,4.9903,11.9756,4.8331,4.5467
10842,20,4.0947,4.8826,4.9750,11.9756,4.8340,4.5177
10906,24,4.1008,4.8994,4.9781,11.9765,4.8334,4.5238
10969,28,4.0870,4.8811,4.9659,11.9765,4.8334,4.5101
11032,33,4.0931,4.8857,4.9613,11.9765,4.8328,4.5071
11096,37,4.0901,4.8841,4.9704,11.9773,4.8325,4.5162
11159,41,4.1221,4.9070,4.9994,11.9765,4.8312,4.5406
11222,46,4.1694,4.9665,5.0483,11.9773,4.8288,4.5956
11286,50,4.2305,5.0154,5.1184,11.9765,4.8257,4.6490
11349,54,4.4044,5.2244,5.3290,11.9756,4.8230,4.8428
11412,59,4.3739,5.1954,5.2756,11.9765,4.8196,4.8061
11476,63,4.3007,5.1145,5.1917,11.9756,4.8175,4.7314
11539,67,4.2198,5.0154,5.0895,11.9765,4.8154,4.6413
11602,72,4.0626,4.8536,4.9338,11.9756,4.8157,4.4811
11666,76,4.0260,4.8063,4.9018,11.9765,4.8175,4.4445
11729,80,4.0382,4.8368,4.9292,11.9765,4.8199,4.4720
11792,85,4.0428,4.8292,4.9231,11.9765,4.8233,4.4567
11856,89,4.0275,4.8155,4.9018,11.9756,4.8254,4.4460
11919,93,4.0809,4.8643,4.9460,11.9765,4.8251,4.4933
11983,98,4.1908,4.9803,5.0711,11.9773,4.8236,4.6169
12046,102,4.1725,4.9757,5.0452,11.9756,4.8221,4.5864
12109,106,2.5871,3.2484,3.0967,11.9817,4.8224,2.8362
12172,111,1.3160,1.6859,1.6272,11.9904,4.8251,1.4873
12236,115,0.6675,0.8863,0.8521,11.9982,4.8267,0.7702
12299,119,0.4432,0.5705,0.5698,12.0043,4.8279,0.5199
12362,124,0.9117,1.0572,1.1191,12.0052,4.8285,1.0265
12426,128,1.0490,1.2403,1.2885,12.0060,4.8291,1.1761
12489,132,2.6252,2.9676,3.2111,11.9982,4.8294,2.8973
12552,137,3.0418,3.5749,3.6689,11.9947,4.8294,3.3260
12616,141,3.1547,3.7565,3.8123,11.9913,4.8297,3.4588
12679,145,3.6552,4.2906,4.4989,11.9878,4.8309,4.0676
12742,150,5.0300,5.8882,6.0798,11.9791,4.8315,5.5080
12806,154,4.8530,5.7951,5.8677,11.9782,4.8325,5.3249
12869,158,4.4670,5.3770,5.4313,11.9782,4.8331,4.9267
12932,163,4.2701,5.1206,5.1993,11.9791,4.8343,4.7192
12996,167,4.2213,5.0596,5.1352,11.9791,4.8343,4.6505
13059,171,4.2305,5.0566,5.1535,11.9782,4.8343,4.6658
13122,176,4.2274,5.0596,5.1352,11.9773,4.8343,4.6596
13186,180,4.1206,4.9299,5.0147,11.9782,4.8340,4.5498
13249,184,4.1130,4.9177,4.9933,11.9773,4.8346,4.5422
13312,189,4.1206,4.9131,5.0010,11.9782,4.8343,4.5391
13377,193,4.0809,4.8826,4.9582,11.9773,4.8340,4.4964
13440,198,4.0260,4.8185,4.8896,11.9773,4.8343,4.4460
13503,203,4.0352,4.8139,4.9125,11.9773,4.8340,4.4521
13567,207,4.1114,4.8963,4.9918,11.9782,4.8337,4.5391
13630,212,4.1481,4.9497,5.0391,11.9782,4.8331,4.5711
13693,217,4.1191,4.9162,4.9949,11.9773,4.8334,4.5422
13757,221,4.1114,4.9024,5.0010,11.9773,4.8337,4.5330
13820,226,4.0992,4.9040,4.9735,11.9773,4.8337,4.5238
13883,231,4.0886,4.8841,4.9613,11.9782,4.8337,4.5147
13947,235,4.0916,4.8872,4.9796,11.9773,4.8337,4.5132
14010,240,4.0901,4.8811,4.9552,11.9756,4.8334,4.5055
14073,245,4.0962,4.8872,4.9735,11.9782,4.8322,4.5223
14137,249,4.1649,4.9696,5.0574,11.9756,4.8315,4.5971
14200,254,4.2350,5.0428,5.1337,11.9765,4.8300,4.6673
14263,3,4.2152,5.0306,5.1154,11.9756,4.8297,4.6474
14326,7,4.1847,5.0001,5.0727,11.9739,4.8291,4.6139
14390,12,4.1404,4.9528,5.0406,11.9756,4.8291,4.5742
14453,17,4.0855,4.8918,4.9720,11.9765,4.8300,4.5162
14516,21,4.0458,4.8368,4.9155,11.9756,4.8306,4.4506
14580,25,4.0504,4.8475,4.9430,11.9756,4.8315,4.4765
14643,31,4.0550,4.8429,4.9155,11.9765,4.8328,4.4750
14706,35,4.0290,4.8155,4.9018,11.9765,4.8331,4.4430
14770,40,4.0123,4.8094,4.8926,11.9773,4.8334,4.4369
14833,45,4.0275,4.8063,4.8835,11.9756,4.8340,4.4460
14896,49,4.1145,4.9116,5.0055,11.9765,4.8334,4.5422
14960,54,3.5987,4.3577,4.3006,11.9782,4.8331,3.9349
15023,59,1.9630,2.4931,2.3917,11.9860,4.8331,2.1877
15086,63,1.1589,1.4814,1.4228,11.9939,4.8328,1.3058
15150,67,0.5775,0.7673,0.7239,12.0026,4.8328,0.6634
15213,72,0.5348,0.6483,0.6903,12.0052,4.8328,0.6283
15276,76,0.9407,1.0847,1.1405,12.0060,4.8328,1.0311
15340,80,1.3420,1.5486,1.6822,12.0043,4.8334,1.5255
15403,85,2.9441,3.3934,3.5239,11.9973,4.8328,3.2040
15466,89,3.1700,3.7107,3.8245,11.9921,4.8325,3.4618
15530,93,3.1257,3.7336,3.7986,11.9886,4.8328,3.4557
15593,99,4.5021,5.2397,5.4908,11.9834,4.8328,4.9755
15656,103,5.1750,6.0926,6.2278,11.9765,4.8315,5.6622
15720,107,4.9492,5.9034,5.9684,11.9747,4.8288,5.4348
15783,112,4.5814,5.4884,5.5289,11.9765,4.8248,5.0457
15846,116,4.2884,5.1206,5.1810,11.9773,4.8221,4.7161
15910,120,4.2060,5.0154,5.0940,11.9765,4.8203,4.6383
15973,125,4.3739,5.1847,5.2893,11.9747,4.8187,4.8214
16036,129,4.3602,5.1985,5.2832,11.9747,4.8178,4.8000
16100,134,4.2244,5.0505,5.1108,11.9730,4.8175,4.6520
16163,139,4.0748,4.8643,4.9491,11.9730,4.8175,4.4979
16226,143,4.1206,4.9131,5.0071,11.9739,4.8187,4.5513
16290,147,4.1649,4.9711,5.0681,11.9730,4.8196,4.5971
16353,152,4.0413,4.8384,4.9170,11.9730,4.8212,4.4628
16416,156,4.0489,4.8368,4.9292,11.9730,4.8230,4.4781
16479,160,4.0962,4.8872,4.9735,11.9730,4.8233,4.5193
16543,165,4.1145,4.9085,4.9887,11.9721,4.8242,4.5422
16606,169,4.1252,4.9177,4.9994,11.9721,4.8248,4.5391
16670,173,4.1267,4.9208,5.0132,11.9721,4.8248,4.5483
16733,178,4.1313,4.9253,5.0132,11.9713,4.8251,4.5467
16796,182,4.1191,4.9192,4.9979,11.9713,4.8248,4.5437
16860,187,4.1923,4.9864,5.0803,11.9721,4.8248,4.6200
16923,192,4.2091,5.0199,5.1139,11.9704,4.8248,4.6383
16986,196,4.1893,5.0062,5.0772,11.9704,4.8245,4.6184
17050,201,4.1298,4.9314,5.0147,11.9713,4.8254,4.5574
17113,206,4.1496,4.9665,5.0483,11.9730,4.8257,4.5849
17177,210,4.1771,4.9742,5.0605,11.9704,4.8264,4.6001
17240,215,4.1832,4.9833,5.0681,11.9704,4.8245,4.6062
17303,220,4.1816,4.9909,5.0666,11.9713,4.8239,4.6200
17367,224,4.1511,4.9452,5.0376,11.9704,4.8233,4.5895
17430,229,4.0931,4.8918,4.9659,11.9695,4.8245,4.5147
17493,234,4.0550,4.8521,4.9308,11.9713,4.8251,4.4842
17557,238,4.0321,4.8124,4.9018,11.9721,4.8260,4.4460
17620,243,4.1175,4.8963,4.9903,11.9721,4.8264,4.5345
17683,248,4.1618,4.9589,5.0498,11.9713,4.8257,4.5895
17746,252,4.1694,4.9787,5.0666,11.9713,4.8257,4.6093
17810,1,4.1389,4.9330,5.0299,11.9704,4.8264,4.5574
17873,6,3.0143,3.7290,3.6002,11.9765,4.8270,3.2955
17937,10,1.6288,2.0948,2.0148,11.9834,4.8276,1.8398
18000,15,0.7591,0.9947,0.9406,11.9947,4.8282,0.8602
18063,20,0.3761,0.4942,0.4813,11.9991,4.8288,0.4482
18126,24,0.6813,0.7902,0.8673,12.0000,4.8297,0.7824
18190,28,1.0048,1.1808,1.2168,11.9991,4.8306,1.0982
18253,34,2.2834,2.5907,2.8266,11.9947,4.8315,2.5570
18316,38,3.0204,3.5200,3.6185,11.9904,4.8315,3.2818
18380,42,3.2341,3.8298,3.9084,11.9886,4.8312,3.5534
18443,47,3.2554,3.8664,4.0015,11.9852,4.8312,3.6327
18506,51,4.6852,5.4685,5.7196,11.9799,4.8315,5.1800
18570,55,4.9720,5.8866,5.9928,11.9765,4.8325,5.4363
18633,60,4.5890,5.5113,5.5732,11.9747,4.8340,5.0564
18696,64,4.3663,5.2595,5.3214,11.9747,4.8337,4.8214
18760,69,4.1740,5.0123,5.0711,11.9765,4.8337,4.6215
18823,74,4.1282,4.9375,5.0162,11.9765,4.8325,4.5635
18886,78,4.1908,4.9879,5.0742,11.9756,4.8322,4.6154
18950,83,4.1847,4.9986,5.0711,11.9756,4.8318,4.6047
19013,88,4.0748,4.8704,4.9399,11.9747,4.8318,4.4933
19076,92,4.0031,4.7850,4.8682,11.9765,4.8318,4.4170
19140,96,4.0718,4.8536,4.9613,11.9747,4.8315,4.4949
19203,101,4.1893,4.9909,5.0818,11.9747,4.8306,4.6200
19266,105,4.2015,5.0032,5.0818,11.9756,4.8294,4.6246
19330,109,4.1114,4.8963,4.9750,11.9756,4.8270,4.5162
19393,114,4.0931,4.8658,4.9521,11.9756,4.8254,4.5177
19456,118,4.1099,4.8887,4.9735,11.9747,4.8239,4.5315
19520,122,4.1008,4.8826,4.9628,11.9739,4.8233,4.5132
19583,127,4.0718,4.8551,4.9414,11.9756,4.8236,4.4887
19646,131,4.1038,4.8872,4.9918,11.9739,4.8245,4.5223
19710,135,4.1664,4.9681,5.0589,11.9739,4.8248,4.5971
19773,140,4.1679,4.9650,5.0513,11.9747,4.8257,4.5910
19836,144,4.1343,4.9375,5.0269,11.9747,4.8260,4.5620
19900,148,4.1114,4.9085,4.9918,11.9747,4.8267,4.5361
19963,153,4.0397,4.8262,4.9002,11.9739,4.8260,4.4506
20026,157,4.0199,4.7865,4.8758,11.9747,4.8260,4.4292
20090,161,4.1191,4.9162,4.9964,11.9747,4.8264,4.5528
20153,166,4.2030,4.9940,5.0711,11.9756,4.8248,4.6123
20216,170,4.2091,5.0001,5.0879,11.9756,4.8221,4.6307
20280,174,4.1374,4.9208,5.0025,11.9747,4.8212,4.5376
20343,179,4.1053,4.8933,4.9796,11.9756,4.8215,4.5208
20406,183,4.1145,4.9009,4.9781,11.9756,4.8209,4.5422
20469,187,4.1023,4.8857,4.9735,11.9747,4.8203,4.5147
20533,192,4.0962,4.8735,4.9475,11.9765,4.8187,4.5055
20596,196,4.1237,4.9162,5.0010,11.9765,4.8193,4.5422
20659,200,4.1481,4.9391,5.0269,11.9756,4.8203,4.5681
20723,205,4.0550,4.8475,4.9094,11.9756,4.8233,4.4552
20786,209,2.5413,3.1950,3.0463,11.9817,4.8254,2.7874
20849,213,1.4732,1.8797,1.8241,11.9895,4.8267,1.6659
20913,218,0.7591,0.9840,0.9421,12.0000,4.8279,0.8572
20976,222,0.4676,0.5979,0.5942,12.0069,4.8288,0.5367
21039,226,0.8369,0.9626,1.0550,12.0060,4.8297,0.9472
21103,231,1.0139,1.2113,1.2397,12.0087,4.8309,1.1211
21166,235,2.4513,2.7830,3.0478,12.0008,4.8318,2.7416
21229,239,2.9380,3.4529,3.5407,11.9973,4.8315,3.2085
21293,244,3.1334,3.7107,3.7787,11.9930,4.8309,3.4420
21356,248,3.4034,4.0174,4.1770,11.9904,4.8315,3.7884
21419,252,4.8164,5.6105,5.8387,11.9843,4.8322,5.2822
21483,1,4.9110,5.8515,5.9256,11.9791,4.8334,5.3890
21546,5,4.5997,5.5128,5.5838,11.9782,4.8328,5.0655
21609,9,4.3251,5.2015,5.2558,11.9799,4.8325,4.7710
21673,14,4.1618,4.9772,5.0513,11.9799,4.8328,4.5849
21736,18,4.2106,5.0260,5.1230,11.9799,4.8322,4.6520
21799,22,4.2213,5.0428,5.1200,11.9782,4.8325,4.6505
21863,27,4.1557,4.9787,5.0498,11.9791,4.8334,4.5864
21926,31,3.9817,4.7712,4.8377,11.9791,4.8340,4.3926
21989,35,3.9421,4.7132,4.8041,11.9791,4.8346,4.3636
22053,40,4.0077,4.7941,4.8987,11.9799,4.8352,4.4399
22116,44,4.0641,4.8475,4.9262,11.9799,4.8349,4.4842
22179,48,4.0611,4.8582,4.9369,11.9791,4.8340,4.4826
22243,53,4.0168,4.8017,4.8880,11.9799,4.8337,4.4353
22306,57,4.0489,4.8323,4.9216,11.9799,4.8331,4.4628
22369,61,4.0870,4.8826,4.9704,11.9782,4.8331,4.5254
22433,66,4.1084,4.9131,4.9994,11.9773,4.8331,4.5330
22496,70,4.1282,4.9345,5.0193,11.9791,4.8322,4.5528
22559,74,4.1389,4.9345,5.0208,11.9791,4.8325,4.5650
22623,79,4.1633,4.9681,5.0422,11.9791,4.8309,4.5986
22686,83,4.2076,5.0062,5.0803,11.9782,4.8270,4.6368
22749,87,4.2106,5.0047,5.0864,11.9782,4.8227,4.6276
22813,92,4.2152,4.9848,5.0910,11.9773,4.8187,4.6307
22876,96,4.1877,4.9803,5.0559,11.9791,4.8166,4.6078
22939,100,4.1816,4.9681,5.0498,11.9782,4.8151,4.6047
23003,105,4.2030,4.9971,5.0925,11.9773,4.8141,4.6383
23066,109,4.2625,5.0733,5.1734,11.9773,4.8135,4.6993
23130,114,4.2137,5.0108,5.0986,11.9765,4.8129,4.6368
23193,119,4.1450,4.9604,5.0330,11.9765,4.8141,4.5757
23256,123,4.1008,4.9009,4.9842,11.9756,4.8151,4.5299
23328,128,4.1114,4.8994,4.9918,11.9765,4.8154,4.5361
23392,133,4.1343,4.9192,4.9964,11.9765,4.8160,4.5452
23455,137,4.0931,4.8796,4.9567,11.9765,4.8166,4.5055
23519,141,4.0443,4.8307,4.9079,11.9756,4.8175,4.4521
23582,146,3.9878,4.7666,4.8453,11.9756,4.8199,4.4002
23646,150,3.7391,4.4935,4.5111,11.9765,4.8212,4.0920
23709,154,2.1232,2.6945,2.5657,11.9843,4.8233,2.3495
23772,159,1.1970,1.5287,1.4746,11.9930,4.8236,1.3363
23835,163,0.6904,0.8757,0.8612,12.0008,4.8242,0.7793
23899,167,0.6294,0.7597,0.7880,12.0034,4.8248,0.7153
23962,172,1.1421,1.3182,1.3770,12.0026,4.8251,1.2615
24025,176,1.4122,1.6447,1.7432,12.0026,4.8260,1.5835
24089,180,3.0311,3.4498,3.6612,11.9956,4.8257,3.3108
24152,185,3.1608,3.7290,3.8245,11.9895,4.8251,3.4679
24215,189,3.0235,3.6070,3.6368,11.9886,4.8248,3.3184
24279,193,3.8307,4.4660,4.6866,11.9852,4.8245,4.2507
24342,198,5.0407,5.9080,6.0736,11.9782,4.8242,5.5141
24405,202,4.7874,5.7173,5.7685,11.9747,4.8242,5.2441
24469,206,4.4990,5.3877,5.4557,11.9747,4.8242,4.9602
24532,211,4.3205,5.1679,5.2542,11.9756,4.8248,4.7543
24595,215,4.0992,4.9208,4.9887,11.9765,4.8260,4.5254
24659,219,4.1252,4.9208,5.0193,11.9765,4.8279,4.5483
24722,224,4.1374,4.9345,5.0284,11.9747,4.8297,4.5666
24785,228,4.1282,4.9391,5.0177,11.9739,4.8309,4.5528
24849,232,4.0840,4.8750,4.9643,11.9756,4.8312,4.5071
24912,237,4.0840,4.8872,4.9552,11.9747,4.8318,4.5010
24975,241,4.0077,4.7972,4.8652,11.9739,4.8315,4.4170
