# cec_bench v1.0+1238b3f  2026-06-13T14:59:11
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i3,i4,i5,vrail,vcc,i8
1229.9,97,3.9802,4.7102,4.8056,11.9791,4.8187,4.3880
1239.9,98,3.9955,4.7285,4.8224,11.9799,4.8190,4.4018
1249.9,99,4.0138,4.7514,4.8438,11.9791,4.8193,4.4216
1259.9,100,4.0306,4.7743,4.8682,11.9773,4.8187,4.4384
1269.9,101,4.0458,4.7941,4.8835,11.9782,4.8193,4.4582
1279.9,102,4.0580,4.8078,4.8941,11.9799,4.8196,4.4704
1289.9,103,4.0748,4.8216,4.9063,11.9782,4.8196,4.4857
1299.9,104,4.0916,4.8338,4.9201,11.9782,4.8199,4.5055
1309.9,105,4.1008,4.8460,4.9323,11.9782,4.8203,4.5177
1319.9,106,4.1114,4.8643,4.9384,11.9782,4.8196,4.5299
1329.9,107,4.1175,4.8811,4.9460,11.9799,4.8203,4.5284
1339.9,108,4.1160,4.8872,4.9521,11.9782,4.8203,4.5238
1349.9,109,4.1191,4.8841,4.9582,11.9782,4.8199,4.5254
1359.9,110,4.1221,4.8765,4.9567,11.9773,4.8196,4.5223
1369.9,111,4.1221,4.8765,4.9613,11.9782,4.8196,4.5254
1379.9,112,4.1206,4.8719,4.9674,11.9782,4.8196,4.5238
1389.9,113,4.1175,4.8704,4.9613,11.9782,4.8199,4.5223
1399.9,114,4.1160,4.8689,4.9552,11.9782,4.8196,4.5193
1409.9,115,4.1130,4.8597,4.9384,11.9782,4.8199,4.5132
1419.9,116,4.0992,4.8475,4.9186,11.9782,4.8196,4.4964
1429.9,117,4.0794,4.8277,4.8941,11.9782,4.8193,4.4796
1439.9,118,4.0535,4.8063,4.8697,11.9791,4.8196,4.4552
1449.9,119,4.0260,4.7895,4.8453,11.9791,4.8193,4.4338
1459.9,120,4.0031,4.7651,4.8194,11.9773,4.8193,4.4109
1469.9,121,3.9817,4.7377,4.7980,11.9782,4.8190,4.3865
1479.9,122,3.9634,4.7132,4.7782,11.9791,4.8187,4.3621
1489.9,123,3.9512,4.6934,4.7675,11.9791,4.8190,4.3468
1499.9,124,3.9482,4.6842,4.7629,11.9782,4.8193,4.3514
1509.9,125,3.9512,4.6858,4.7675,11.9782,4.8187,4.3560
1519.9,126,3.9512,4.6903,4.7736,11.9773,4.8187,4.3606
1529.9,127,3.9604,4.6949,4.7736,11.9773,4.8190,4.3590
1539.9,128,3.9589,4.6949,4.7766,11.9782,4.8190,4.3575
1549.9,129,3.9528,4.6888,4.7721,11.9782,4.8190,4.3545
1559.9,130,3.9421,4.6781,4.7568,11.9791,4.8187,4.3453
1569.9,131,3.9375,4.6751,4.7492,11.9791,4.8193,4.3362
1579.9,132,3.9283,4.6644,4.7431,11.9791,4.8193,4.3255
1589.9,133,3.9207,4.6507,4.7293,11.9782,4.8199,4.3209
1599.9,134,3.9131,4.6415,4.7202,11.9782,4.8196,4.3194
1609.9,135,3.9085,4.6400,4.7202,11.9791,4.8196,4.3133
1619.9,136,3.9100,4.6385,4.7232,11.9773,4.8196,4.3102
1629.9,137,3.9192,4.6507,4.7339,11.9791,4.8203,4.3194
1639.9,138,3.9436,4.6705,4.7553,11.9791,4.8203,4.3407
1649.9,139,3.9695,4.6965,4.7766,11.9782,4.8203,4.3652
1659.9,140,3.9955,4.7239,4.8056,11.9782,4.8203,4.3911
1669.9,141,4.0245,4.7468,4.8331,11.9773,4.8203,4.4125
1679.9,142,4.0428,4.7666,4.8621,11.9782,4.8203,4.4308
1689.9,143,4.0565,4.7834,4.8865,11.9782,4.8203,4.4552
1699.9,144,4.0672,4.8078,4.9033,11.9773,4.8206,4.4735
1709.9,145,4.0626,4.8063,4.8941,11.9765,4.8206,4.4659
1719.9,146,4.0153,4.7544,4.8194,11.9782,4.8206,4.4018
1729.9,147,3.9009,4.6415,4.6683,11.9782,4.8203,4.2721
1739.9,148,3.7132,4.4493,4.4287,11.9773,4.8206,4.0646
1749.9,149,3.4584,4.1731,4.1205,11.9791,4.8206,3.7762
1759.9,150,3.1639,3.8481,3.7604,11.9799,4.8206,3.4496
1769.9,151,2.8450,3.4956,3.3866,11.9817,4.8206,3.1048
1779.9,152,2.5352,3.1462,3.0249,11.9834,4.8206,2.7737
1789.9,153,2.2545,2.8273,2.7030,11.9843,4.8206,2.4776
1799.9,154,2.0271,2.5572,2.4451,11.9843,4.8199,2.2472
1809.9,155,1.8516,2.3481,2.2513,11.9860,4.8203,2.0702
1819.9,156,1.7219,2.1772,2.1003,11.9886,4.8203,1.9268
1829.9,157,1.6136,2.0277,1.9675,11.9895,4.8206,1.8063
1839.9,158,1.5068,1.8873,1.8409,11.9904,4.8206,1.6872
1849.9,159,1.3939,1.7454,1.7066,11.9904,4.8209,1.5652
1859.9,160,1.2840,1.6127,1.5723,11.9939,4.8209,1.4416
1869.9,161,1.1757,1.4814,1.4441,11.9939,4.8209,1.3195
1879.9,162,1.0688,1.3533,1.3068,11.9947,4.8212,1.2051
1889.9,163,0.9681,1.2342,1.1817,11.9973,4.8212,1.0982
1899.9,164,0.8827,1.1259,1.0794,11.9982,4.8209,1.0021
1909.9,165,0.7972,1.0282,0.9848,11.9991,4.8212,0.9136
1919.9,166,0.7301,0.9367,0.8994,12.0008,4.8215,0.8343
1929.9,167,0.6691,0.8558,0.8246,12.0008,4.8212,0.7595
1939.9,168,0.6111,0.7780,0.7529,12.0017,4.8212,0.6939
1949.9,169,0.5623,0.7078,0.6934,12.0034,4.8212,0.6451
1959.9,170,0.5256,0.6575,0.6476,12.0043,4.8215,0.6054
1969.9,171,0.4951,0.6239,0.6202,12.0034,4.8218,0.5733
1979.9,172,0.4860,0.6101,0.6095,12.0060,4.8215,0.5672
1989.9,173,0.5027,0.6224,0.6278,12.0060,4.8218,0.5886
1999.9,174,0.5485,0.6666,0.6766,12.0052,4.8224,0.6283
2009.9,175,0.6218,0.7475,0.7682,12.0060,4.8221,0.7107
2019.9,176,0.7164,0.8451,0.8887,12.0069,4.8224,0.8190
2029.9,177,0.8171,0.9489,1.0077,12.0060,4.8227,0.9273
2039.9,178,0.9056,1.0374,1.0962,12.0069,4.8224,1.0189
2049.9,179,0.9651,1.1061,1.1573,12.0060,4.8221,1.0784
2059.9,180,1.0078,1.1534,1.1985,12.0052,4.8221,1.1089
2069.9,181,1.0368,1.1900,1.2259,12.0060,4.8221,1.1288
2079.9,182,1.0460,1.2037,1.2336,12.0052,4.8224,1.1394
2089.9,183,1.0490,1.2129,1.2381,12.0060,4.8218,1.1410
2099.9,184,1.0810,1.2480,1.2839,12.0052,4.8218,1.1791
2109.9,185,1.1650,1.3395,1.3923,12.0060,4.8212,1.2768
2119.9,186,1.3191,1.5043,1.5952,12.0052,4.8215,1.4584
2129.9,187,1.5480,1.7546,1.8927,12.0043,4.8209,1.7269
2139.9,188,1.8516,2.0872,2.2712,12.0034,4.8209,2.0702
2149.9,189,2.1736,2.4458,2.6648,12.0000,4.8209,2.4319
2159.9,190,2.4757,2.7815,3.0097,11.9991,4.8206,2.7508
2169.9,191,2.7153,3.0561,3.2721,11.9991,4.8209,2.9888
2179.9,192,2.8618,3.2484,3.4278,11.9991,4.8209,3.1261
2189.9,193,2.9365,3.3567,3.4980,11.9965,4.8209,3.1856
2199.9,194,2.9670,3.4178,3.5224,11.9965,4.8206,3.2131
2209.9,195,2.9823,3.4498,3.5453,11.9947,4.8212,3.2375
2219.9,196,2.9960,3.4864,3.5758,11.9947,4.8215,3.2665
2229.9,197,3.0296,3.5429,3.6307,11.9947,4.8212,3.3123
2239.9,198,3.0876,3.6131,3.7055,11.9939,4.8215,3.3810
2249.9,199,3.1471,3.6848,3.7726,11.9921,4.8212,3.4466
2259.9,200,3.1852,3.7290,3.8077,11.9921,4.8212,3.4878
2269.9,201,3.1929,3.7443,3.8123,11.9904,4.8215,3.4893
2279.9,202,3.1669,3.7260,3.7848,11.9895,4.8215,3.4649
2289.9,203,3.1273,3.6985,3.7513,11.9913,4.8212,3.4237
2299.9,204,3.0876,3.6604,3.7085,11.9904,4.8215,3.3840
2309.9,205,3.0479,3.6207,3.6628,11.9895,4.8215,3.3428
2319.9,206,3.0372,3.6146,3.6567,11.9895,4.8215,3.3413
2329.9,207,3.0922,3.6680,3.7375,11.9878,4.8215,3.4130
2339.9,208,3.2219,3.7977,3.9100,11.9886,4.8218,3.5732
2349.9,209,3.4248,4.0037,4.1587,11.9869,4.8218,3.8052
2359.9,210,3.6842,4.2738,4.4745,11.9852,4.8215,4.0874
2369.9,211,3.9665,4.5805,4.8240,11.9834,4.8212,4.3957
2379.9,212,4.2518,4.9024,5.1596,11.9843,4.8212,4.7039
2389.9,213,4.5189,5.2091,5.4633,11.9826,4.8212,4.9877
2399.9,214,4.7416,5.4747,5.7135,11.9817,4.8209,5.2212
2409.9,215,4.9156,5.6837,5.9012,11.9808,4.8203,5.3966
2419.9,216,5.0346,5.8363,6.0324,11.9808,4.8206,5.5126
2429.9,217,5.1078,5.9416,6.1057,11.9782,4.8203,5.5721
2439.9,218,5.1307,5.9858,6.1286,11.9765,4.8199,5.5981
2449.9,219,5.1246,5.9904,6.1087,11.9765,4.8199,5.5859
2459.9,220,5.0865,5.9736,6.0691,11.9765,4.8203,5.5477
2469.9,221,5.0300,5.9294,6.0065,11.9756,4.8196,5.4943
2479.9,222,4.9629,5.8714,5.9409,11.9765,4.8196,5.4302
2489.9,223,4.8973,5.7981,5.8722,11.9747,4.8196,5.3677
2499.9,224,4.8286,5.7325,5.7990,11.9747,4.8196,5.3036
2509.9,225,4.7737,5.6761,5.7380,11.9756,4.8196,5.2410
2519.9,226,4.7157,5.6166,5.6769,11.9747,4.8196,5.1876
2529.9,227,4.6653,5.5586,5.6144,11.9756,4.8196,5.1311
2539.9,228,4.6150,5.5006,5.5564,11.9747,4.8199,5.0793
2549.9,229,4.5707,5.4502,5.5030,11.9747,4.8203,5.0243
2559.9,230,4.5250,5.3984,5.4587,11.9756,4.8199,4.9770
2569.9,231,4.4838,5.3480,5.4145,11.9747,4.8199,4.9297
2579.9,232,4.4365,5.2915,5.3611,11.9747,4.8206,4.8840
2589.9,233,4.3846,5.2275,5.3016,11.9747,4.8206,4.8275
2599.9,234,4.3266,5.1573,5.2298,11.9765,4.8209,4.7680
2609.9,235,4.2656,5.0886,5.1627,11.9756,4.8215,4.7024
2619.9,236,4.2106,5.0276,5.0940,11.9756,4.8218,4.6444
2629.9,237,4.1603,4.9711,5.0315,11.9765,4.8218,4.5895
2639.9,238,4.1191,4.9269,4.9857,11.9765,4.8221,4.5437
2649.9,239,4.0962,4.8872,4.9552,11.9765,4.8230,4.5147
2659.9,240,4.0733,4.8643,4.9292,11.9756,4.8233,4.4933
2669.9,241,4.0596,4.8445,4.9140,11.9756,4.8236,4.4796
2679.9,242,4.0489,4.8323,4.9002,11.9765,4.8239,4.4689
2689.9,243,4.0428,4.8185,4.8941,11.9773,4.8245,4.4628
2699.9,244,4.0352,4.8094,4.8865,11.9773,4.8248,4.4567
2709.9,245,4.0352,4.8017,4.8850,11.9765,4.8254,4.4552
2719.9,246,4.0306,4.7956,4.8880,11.9773,4.8257,4.4567
2729.9,247,4.0290,4.7956,4.8819,11.9765,4.8260,4.4582
2739.9,248,4.0245,4.7987,4.8819,11.9773,4.8264,4.4521
2749.9,249,4.0229,4.7987,4.8804,11.9765,4.8267,4.4460
2759.9,250,4.0245,4.7895,4.8713,11.9765,4.8273,4.4369
2769.9,251,4.0229,4.7819,4.8652,11.9765,4.8276,4.4292
2779.9,252,4.0168,4.7804,4.8529,11.9765,4.8279,4.4186
2789.9,253,4.0168,4.7804,4.8499,11.9756,4.8276,4.4216
2799.9,254,4.0184,4.7834,4.8590,11.9756,4.8285,4.4247
2809.9,255,4.0229,4.7880,4.8682,11.9756,4.8291,4.4323
2819.9,0,4.0290,4.7972,4.8713,11.9756,4.8291,4.4430
2829.9,1,4.0397,4.8124,4.8819,11.9739,4.8297,4.4552
2839.9,2,4.0443,4.8185,4.8911,11.9756,4.8297,4.4598
2849.9,3,4.0504,4.8231,4.8911,11.9756,4.8294,4.4598
2859.9,4,4.0535,4.8231,4.8957,11.9747,4.8297,4.4643
2869.9,5,4.0565,4.8185,4.8972,11.9756,4.8297,4.4643
2879.9,6,4.0580,4.8185,4.9048,11.9756,4.8306,4.4659
2889.9,7,4.0565,4.8155,4.9094,11.9756,4.8306,4.4643
2899.9,8,4.0580,4.8139,4.9048,11.9756,4.8306,4.4659
2909.9,9,4.0519,4.8124,4.8926,11.9756,4.8309,4.4537
2919.9,10,4.0504,4.8094,4.8758,11.9756,4.8312,4.4414
2929.9,11,4.0352,4.7911,4.8606,11.9756,4.8312,4.4262
2939.9,12,4.0214,4.7712,4.8438,11.9765,4.8315,4.4155
2949.9,13,4.0062,4.7529,4.8285,11.9739,4.8312,4.4018
2959.9,14,3.9848,4.7300,4.8102,11.9756,4.8318,4.3804
2969.9,15,3.9634,4.7087,4.7843,11.9756,4.8315,4.3621
2979.9,16,3.9451,4.6797,4.7538,11.9756,4.8322,4.3423
2989.9,17,3.9146,4.6476,4.7232,11.9765,4.8318,4.3179
2999.9,18,3.8856,4.6217,4.7004,11.9765,4.8325,4.2919
3009.9,19,3.8673,4.6049,4.6805,11.9773,4.8322,4.2660
3019.9,20,3.8581,4.5942,4.6653,11.9756,4.8322,4.2492
3029.9,21,3.8505,4.5881,4.6561,11.9773,4.8322,4.2431
3039.9,22,3.8505,4.5835,4.6637,11.9765,4.8322,4.2446
3049.9,23,3.8551,4.5851,4.6698,11.9765,4.8318,4.2568
3059.9,24,3.8643,4.5942,4.6790,11.9756,4.8318,4.2675
3069.9,25,3.8780,4.6049,4.6897,11.9765,4.8318,4.2828
3079.9,26,3.8948,4.6217,4.7110,11.9756,4.8315,4.3041
3089.9,27,3.9116,4.6339,4.7309,11.9773,4.8322,4.3224
3099.9,28,3.9299,4.6522,4.7507,11.9765,4.8318,4.3362
3109.9,29,3.9451,4.6736,4.7660,11.9765,4.8318,4.3468
3119.9,30,3.9543,4.6858,4.7721,11.9756,4.8315,4.3529
3129.9,31,3.9711,4.7010,4.7812,11.9747,4.8318,4.3621
3139.9,32,3.9802,4.7102,4.7950,11.9756,4.8318,4.3682
3149.9,33,3.9894,4.7209,4.8102,11.9765,4.8322,4.3804
3159.9,34,3.9955,4.7285,4.8209,11.9765,4.8318,4.3941
3169.9,35,3.9985,4.7392,4.8240,11.9765,4.8318,4.4002
3179.9,36,4.0031,4.7453,4.8270,11.9756,4.8318,4.4064
3189.9,37,4.0046,4.7529,4.8316,11.9765,4.8322,4.4079
3199.9,38,4.0077,4.7590,4.8362,11.9756,4.8315,4.4109
3209.9,39,4.0092,4.7605,4.8346,11.9765,4.8315,4.4155
3219.9,40,4.0107,4.7575,4.8346,11.9756,4.8318,4.4140
3229.9,41,4.0016,4.7605,4.8270,11.9747,4.8318,4.4079
3239.9,42,3.9955,4.7575,4.8209,11.9756,4.8318,4.4048
3249.9,43,3.9940,4.7499,4.8133,11.9756,4.8315,4.4018
3259.9,44,3.9894,4.7422,4.8087,11.9765,4.8315,4.3987
3269.9,45,3.9863,4.7346,4.8087,11.9765,4.8315,4.3972
3279.9,46,3.9878,4.7285,4.8041,11.9747,4.8322,4.3926
3289.9,47,3.9817,4.7270,4.7995,11.9765,4.8315,4.3896
3299.9,48,3.9741,4.7209,4.7980,11.9756,4.8315,4.3774
3309.9,49,3.9650,4.7102,4.7919,11.9756,4.8312,4.3590
3319.9,50,3.9589,4.7010,4.7858,11.9765,4.8315,4.3529
3329.9,51,3.9589,4.6949,4.7766,11.9747,4.8312,4.3438
3339.8,52,3.9451,4.6873,4.7690,11.9756,4.8315,4.3362
3349.8,53,3.9299,4.6751,4.7553,11.9747,4.8309,4.3377
3359.8,54,3.9207,4.6675,4.7477,11.9773,4.8309,4.3331
3369.8,55,3.9177,4.6644,4.7492,11.9773,4.8309,4.3316
3379.8,56,3.9283,4.6705,4.7538,11.9765,4.8309,4.3331
3389.8,57,3.9421,4.6766,4.7690,11.9765,4.8309,4.3438
3399.8,58,3.9528,4.6888,4.7843,11.9765,4.8309,4.3590
3409.8,59,3.9619,4.7087,4.7965,11.9756,4.8315,4.3682
3419.8,60,3.9711,4.7163,4.8072,11.9765,4.8312,4.3835
3429.8,61,3.9787,4.7239,4.8178,11.9756,4.8315,4.3972
3439.8,62,3.9817,4.7270,4.8163,11.9765,4.8315,4.3987
3449.8,63,3.9802,4.7270,4.8102,11.9765,4.8318,4.3957
3459.8,64,3.9695,4.7163,4.7995,11.9747,4.8318,4.3819
3469.8,65,3.9558,4.7056,4.7858,11.9756,4.8322,4.3697
3479.8,66,3.9467,4.6934,4.7705,11.9765,4.8328,4.3499
3489.8,67,3.9344,4.6797,4.7507,11.9765,4.8328,4.3285
3499.8,68,3.9238,4.6598,4.7324,11.9765,4.8328,4.3179
3509.8,69,3.9131,4.6553,4.7263,11.9773,4.8331,4.3148
3519.8,70,3.9055,4.6507,4.7293,11.9756,4.8331,4.3148
3529.8,71,3.9116,4.6583,4.7355,11.9756,4.8334,4.3255
3539.8,72,3.9207,4.6720,4.7446,11.9756,4.8334,4.3407
3549.8,73,3.9268,4.6827,4.7583,11.9765,4.8334,4.3529
3559.8,74,3.9421,4.6873,4.7675,11.9765,4.8337,4.3575
3569.8,75,3.9436,4.6903,4.7751,11.9765,4.8337,4.3529
3579.8,76,3.9375,4.6903,4.7721,11.9756,4.8340,4.3453
3589.8,77,3.9314,4.6873,4.7629,11.9756,4.8343,4.3346
3599.8,78,3.9177,4.6705,4.7446,11.9773,4.8343,4.3194
3609.8,79,3.9055,4.6553,4.7293,11.9765,4.8340,4.3041
3619.8,80,3.8902,4.6446,4.7187,11.9773,4.8343,4.2980
3629.8,81,3.8917,4.6369,4.7110,11.9773,4.8349,4.2919
3639.8,82,3.8963,4.6385,4.7110,11.9765,4.8346,4.2919
3649.8,83,3.8932,4.6400,4.7187,11.9765,4.8349,4.2965
3659.8,84,3.8978,4.6461,4.7217,11.9773,4.8346,4.3056
3669.8,85,3.9024,4.6476,4.7293,11.9773,4.8349,4.3133
3679.8,86,3.9085,4.6507,4.7385,11.9765,4.8352,4.3117
3689.8,87,3.9146,4.6568,4.7446,11.9773,4.8352,4.3163
3699.8,88,3.9192,4.6644,4.7522,11.9773,4.8352,4.3179
3709.8,89,3.9238,4.6659,4.7553,11.9765,4.8352,4.3255
3719.8,90,3.9283,4.6705,4.7568,11.9773,4.8358,4.3346
3729.8,91,3.9268,4.6690,4.7599,11.9765,4.8349,4.3407
