# cec_bench v1.0+1238b3f  2026-06-13T14:42:34
===BURST_CSV_BEGIN===
# autoburst TRIGGER 1/1: ch=i8 dev=15758 codes (~24.04 A); native ring 2048 frames @ 100.00 kSPS (measured), 0 seq-gaps; us = idx x 10.000 (transient near the TAIL)
us,seq,i3,i4,i5,vrail,vcc,i8
540.0,81,-0.0100,-0.0124,-0.0116,0.0217,4.8221,-0.0050
550.0,82,-0.0145,-0.0109,-0.0146,0.0217,4.8224,-0.0095
560.0,83,-0.0191,-0.0155,-0.0146,0.0226,4.8224,-0.0126
570.0,84,-0.0222,-0.0231,-0.0177,0.0217,4.8230,-0.0156
580.0,85,-0.0191,-0.0231,-0.0253,0.0209,4.8227,-0.0202
590.0,86,-0.0206,-0.0231,-0.0253,0.0200,4.8230,-0.0248
600.0,87,-0.0237,-0.0231,-0.0238,0.0209,4.8233,-0.0279
610.0,88,-0.0283,-0.0261,-0.0207,0.0209,4.8236,-0.0248
620.0,89,-0.0237,-0.0231,-0.0222,0.0217,4.8239,-0.0233
630.0,90,-0.0206,-0.0261,-0.0253,0.0209,4.8236,-0.0187
640.0,91,-0.0161,-0.0261,-0.0222,0.0226,4.8239,-0.0141
650.0,92,-0.0100,-0.0246,-0.0177,0.0217,4.8236,-0.0111
660.0,93,-0.0145,-0.0200,-0.0131,0.0226,4.8236,-0.0095
670.0,94,-0.0161,-0.0139,-0.0161,0.0226,4.8239,-0.0080
680.0,95,-0.0161,-0.0155,-0.0146,0.0217,4.8242,-0.0065
690.0,96,-0.0191,-0.0109,-0.0161,0.0217,4.8245,-0.0050
700.0,97,-0.0161,-0.0139,-0.0177,0.0217,4.8245,-0.0111
710.0,98,-0.0161,-0.0155,-0.0192,0.0226,4.8248,-0.0126
720.0,99,-0.0191,-0.0078,-0.0161,0.0226,4.8245,-0.0095
730.0,100,-0.0206,-0.0109,-0.0222,0.0217,4.8242,-0.0065
740.0,101,-0.0145,-0.0124,-0.0238,0.0217,4.8245,-0.0080
750.0,102,-0.0191,-0.0124,-0.0177,0.0217,4.8248,-0.0141
760.0,103,-0.0252,-0.0109,-0.0161,0.0235,4.8248,-0.0126
770.0,104,-0.0267,-0.0155,-0.0207,0.0209,4.8251,-0.0126
780.0,105,-0.0237,-0.0216,-0.0207,0.0226,4.8248,-0.0172
790.0,106,-0.0206,-0.0261,-0.0222,0.0217,4.8248,-0.0202
800.0,107,-0.0237,-0.0216,-0.0238,0.0217,4.8254,-0.0263
810.0,108,-0.0298,-0.0200,-0.0238,0.0217,4.8251,-0.0263
820.0,109,-0.0328,-0.0185,-0.0268,0.0209,4.8254,-0.0202
830.0,110,-0.0267,-0.0170,-0.0253,0.0217,4.8254,-0.0202
840.0,111,-0.0222,-0.0185,-0.0283,0.0226,4.8257,-0.0126
850.0,112,-0.0237,-0.0139,-0.0314,0.0217,4.8254,-0.0156
860.0,113,-0.0191,-0.0170,-0.0238,0.0226,4.8254,-0.0111
870.0,114,-0.0145,-0.0155,-0.0131,0.0217,4.8260,-0.0050
880.0,115,-0.0115,-0.0078,-0.0116,0.0209,4.8257,-0.0050
890.0,116,-0.0100,-0.0017,-0.0024,0.0226,4.8257,-0.0019
900.0,117,-0.0039,0.0013,0.0022,0.0217,4.8257,0.0042
910.0,118,-0.0008,-0.0017,0.0052,0.0226,4.8257,0.0027
920.0,119,0.0023,0.0028,0.0068,0.0226,4.8257,0.0011
930.0,120,0.0038,0.0028,0.0037,0.0226,4.8260,0.0027
940.0,121,0.0038,0.0013,0.0006,0.0226,4.8260,0.0011
950.0,122,0.0053,-0.0002,-0.0039,0.0217,4.8254,0.0027
960.0,123,0.0007,-0.0033,-0.0070,0.0235,4.8254,-0.0004
970.0,124,-0.0039,-0.0094,-0.0116,0.0226,4.8257,0.0027
980.0,125,-0.0100,-0.0094,-0.0177,0.0209,4.8254,-0.0034
990.0,126,-0.0130,-0.0124,-0.0192,0.0217,4.8264,-0.0126
1000.0,127,-0.0176,-0.0109,-0.0253,0.0217,4.8264,-0.0217
1010.0,128,-0.0237,-0.0155,-0.0299,0.0226,4.8260,-0.0263
1020.0,129,-0.0298,-0.0185,-0.0268,0.0226,4.8260,-0.0294
1030.0,130,-0.0267,-0.0185,-0.0207,0.0226,4.8260,-0.0248
1040.0,131,-0.0283,-0.0200,-0.0222,0.0217,4.8264,-0.0233
1050.0,132,-0.0313,-0.0231,-0.0238,0.0217,4.8260,-0.0279
1060.0,133,-0.0313,-0.0277,-0.0268,0.0217,4.8264,-0.0309
1070.0,134,-0.0252,-0.0261,-0.0283,0.0235,4.8264,-0.0248
1080.0,135,-0.0252,-0.0246,-0.0253,0.0235,4.8267,-0.0217
1090.0,136,-0.0283,-0.0231,-0.0238,0.0226,4.8264,-0.0156
1100.0,137,-0.0298,-0.0216,-0.0207,0.0217,4.8270,-0.0111
1110.0,138,-0.0191,-0.0170,-0.0177,0.0217,4.8267,-0.0065
1119.9,139,-0.0069,-0.0109,-0.0131,0.0235,4.8270,-0.0065
1129.9,140,-0.0039,-0.0078,-0.0039,0.0226,4.8264,-0.0065
1139.9,141,-0.0054,-0.0078,-0.0070,0.0217,4.8260,-0.0019
1149.9,142,-0.0039,-0.0048,-0.0024,0.0226,4.8264,0.0011
1159.9,143,-0.0039,-0.0017,-0.0009,0.0226,4.8264,-0.0004
1169.9,144,-0.0084,-0.0017,-0.0039,0.0217,4.8264,-0.0034
1179.9,145,-0.0084,-0.0033,-0.0024,0.0226,4.8264,-0.0050
1189.9,146,-0.0145,-0.0078,-0.0055,0.0226,4.8267,-0.0095
1199.9,147,-0.0145,-0.0155,-0.0100,0.0226,4.8267,-0.0141
1209.9,148,-0.0115,-0.0155,-0.0146,0.0244,4.8260,-0.0111
1219.9,149,-0.0084,-0.0155,-0.0207,0.0226,4.8267,-0.0050
1229.9,150,-0.0084,-0.0200,-0.0222,0.0226,4.8264,-0.0065
1239.9,151,-0.0161,-0.0185,-0.0238,0.0235,4.8267,-0.0126
1249.9,152,-0.0222,-0.0200,-0.0207,0.0226,4.8270,-0.0187
1259.9,153,-0.0222,-0.0216,-0.0238,0.0235,4.8270,-0.0263
1269.9,154,-0.0298,-0.0246,-0.0253,0.0235,4.8267,-0.0279
1279.9,155,-0.0313,-0.0216,-0.0283,0.0235,4.8273,-0.0279
1289.9,156,-0.0283,-0.0246,-0.0268,0.0226,4.8270,-0.0263
1299.9,157,-0.0252,-0.0231,-0.0299,0.0226,4.8270,-0.0233
1309.9,158,-0.0237,-0.0216,-0.0283,0.0226,4.8273,-0.0263
1319.9,159,-0.0206,-0.0216,-0.0253,0.0226,4.8273,-0.0279
1329.9,160,-0.0191,-0.0216,-0.0238,0.0217,4.8276,-0.0279
1339.9,161,-0.0222,-0.0216,-0.0268,0.0226,4.8270,-0.0187
1349.9,162,-0.0237,-0.0200,-0.0283,0.0226,4.8273,-0.0141
1359.9,163,-0.0252,-0.0155,-0.0222,0.0226,4.8273,-0.0172
1369.9,164,-0.0191,-0.0124,-0.0238,0.0226,4.8273,-0.0202
1379.9,165,-0.0161,-0.0124,-0.0222,0.0244,4.8276,-0.0202
1389.9,166,-0.0115,-0.0170,-0.0192,0.0226,4.8270,-0.0141
1399.9,167,-0.0115,-0.0139,-0.0177,0.0226,4.8273,-0.0080
1409.9,168,-0.0023,-0.0185,-0.0161,0.0235,4.8273,-0.0065
1419.9,169,0.0023,-0.0200,-0.0161,0.0235,4.8273,-0.0111
1429.9,170,0.0038,-0.0231,-0.0100,0.0235,4.8279,-0.0095
1439.9,171,0.0053,-0.0185,-0.0070,0.0226,4.8273,-0.0065
1449.9,172,0.0023,-0.0063,-0.0055,0.0226,4.8270,-0.0019
1459.9,173,0.0007,-0.0048,0.0006,0.0235,4.8279,-0.0019
1469.9,174,0.0038,-0.0017,0.0022,0.0235,4.8273,0.0027
1479.9,175,0.0068,0.0044,0.0098,0.0235,4.8270,0.0011
1489.9,176,0.0068,0.0059,0.0083,0.0235,4.8270,0.0011
1499.9,177,0.0084,0.0028,0.0068,0.0235,4.8270,0.0027
1509.9,178,0.0053,0.0044,0.0113,0.0244,4.8270,0.0088
1519.9,179,0.0129,0.0166,0.0190,0.0235,4.8267,0.0195
1529.9,180,0.0251,0.0273,0.0342,0.0226,4.8264,0.0317
1539.9,181,0.0373,0.0349,0.0495,0.0235,4.8260,0.0515
1549.9,182,0.0541,0.0547,0.0663,0.0244,4.8260,0.0713
1559.9,183,0.0709,0.0730,0.0769,0.0235,4.8251,0.0835
1569.9,184,0.0892,0.0852,0.0937,0.0235,4.8248,0.0973
1579.9,185,0.1045,0.1036,0.1090,0.0235,4.8242,0.1125
1589.9,186,0.1228,0.1203,0.1197,0.0244,4.8236,0.1293
1599.9,187,0.1350,0.1295,0.1349,0.0235,4.8224,0.1415
1609.9,188,0.1457,0.1417,0.1426,0.0235,4.8224,0.1507
1619.9,189,0.1533,0.1509,0.1502,0.0235,4.8215,0.1568
1629.9,190,0.1594,0.1676,0.1609,0.0235,4.8209,0.1614
1639.9,191,0.1625,0.1707,0.1700,0.0244,4.8203,0.1659
1649.9,192,0.1670,0.1722,0.1777,0.0252,4.8196,0.1720
1659.9,193,0.1701,0.1753,0.1822,0.0235,4.8184,0.1736
1669.9,194,0.1716,0.1753,0.1853,0.0235,4.8178,0.1736
1679.9,195,0.1732,0.1737,0.1777,0.0226,4.8172,0.1751
1689.9,196,0.1686,0.1722,0.1670,0.0226,4.8169,0.1751
1699.9,197,0.1716,0.1722,0.1639,0.0226,4.8163,0.1690
1709.9,198,0.1732,0.1661,0.1670,0.0235,4.8157,0.1659
1719.9,199,0.1686,0.1615,0.1654,0.0235,4.8148,0.1644
1729.9,200,0.1625,0.1539,0.1578,0.0226,4.8141,0.1598
1739.9,201,0.1579,0.1448,0.1487,0.0235,4.8138,0.1537
1749.9,202,0.1518,0.1341,0.1441,0.0235,4.8135,0.1491
1759.9,203,0.1426,0.1325,0.1410,0.0235,4.8132,0.1476
1769.9,204,0.1289,0.1341,0.1319,0.0235,4.8126,0.1415
1779.9,205,0.1258,0.1310,0.1273,0.0226,4.8123,0.1369
1789.9,206,0.1228,0.1249,0.1166,0.0226,4.8120,0.1308
1799.9,207,0.1167,0.1264,0.1105,0.0235,4.8117,0.1217
1809.9,208,0.1106,0.1219,0.0998,0.0235,4.8114,0.1156
1819.9,209,0.0969,0.1158,0.1014,0.0209,4.8114,0.1095
1829.9,210,0.0892,0.1036,0.0968,0.0226,4.8114,0.1003
1839.9,211,0.0892,0.0975,0.0876,0.0235,4.8114,0.0942
1849.9,212,0.0847,0.0883,0.0815,0.0209,4.8111,0.0866
1859.9,213,0.0785,0.0807,0.0800,0.0217,4.8114,0.0835
1869.9,214,0.0679,0.0730,0.0708,0.0235,4.8114,0.0729
1879.9,215,0.0663,0.0730,0.0678,0.0217,4.8114,0.0668
1889.9,216,0.0648,0.0715,0.0693,0.0235,4.8111,0.0668
1899.9,217,0.0709,0.0654,0.0739,0.0226,4.8111,0.0668
1909.9,218,0.0724,0.0639,0.0815,0.0209,4.8114,0.0790
1919.9,219,0.0785,0.0685,0.0739,0.0217,4.8111,0.0805
1929.9,220,0.0801,0.0715,0.0739,0.0217,4.8111,0.0759
1939.9,221,0.0831,0.0746,0.0785,0.0217,4.8111,0.0729
1949.9,222,0.0831,0.0730,0.0769,0.0217,4.8114,0.0790
1959.9,223,0.0816,0.0746,0.0708,0.0226,4.8114,0.0774
1969.9,224,0.0816,0.0761,0.0693,0.0217,4.8111,0.0774
1979.9,225,0.0740,0.0730,0.0632,0.0226,4.8105,0.0698
1989.9,226,0.0648,0.0624,0.0617,0.0217,4.8111,0.0606
1999.9,227,0.0587,0.0517,0.0541,0.0209,4.8108,0.0561
2009.9,228,0.0511,0.0486,0.0510,0.0217,4.8114,0.0454
2019.9,229,0.0465,0.0440,0.0510,0.0217,4.8111,0.0439
2029.9,230,0.0450,0.0410,0.0510,0.0217,4.8111,0.0423
2039.9,231,0.0450,0.0425,0.0464,0.0209,4.8114,0.0484
2049.9,232,0.0450,0.0456,0.0403,0.0217,4.8117,0.0500
2059.9,233,0.0480,0.0425,0.0388,0.0217,4.8117,0.0500
2069.9,234,0.0496,0.0471,0.0418,0.0217,4.8117,0.0484
2079.9,235,0.0511,0.0517,0.0480,0.0217,4.8114,0.0423
2089.9,236,0.0450,0.0502,0.0418,0.0217,4.8120,0.0393
2099.9,237,0.0450,0.0471,0.0342,0.0226,4.8120,0.0378
2109.9,238,0.0435,0.0410,0.0357,0.0217,4.8120,0.0378
2119.9,239,0.0373,0.0364,0.0342,0.0209,4.8126,0.0362
2129.9,240,0.0328,0.0334,0.0388,0.0217,4.8129,0.0301
2139.9,241,0.0251,0.0318,0.0403,0.0217,4.8129,0.0301
2149.9,242,0.0251,0.0334,0.0373,0.0209,4.8129,0.0301
2159.9,243,0.0221,0.0318,0.0327,0.0209,4.8129,0.0332
2169.9,244,0.0206,0.0257,0.0266,0.0209,4.8129,0.0332
2179.9,245,0.0221,0.0181,0.0220,0.0217,4.8132,0.0286
2189.9,246,0.0236,0.0135,0.0129,0.0209,4.8138,0.0240
2199.9,247,0.0190,0.0074,0.0144,0.0217,4.8138,0.0225
2209.9,248,0.0145,0.0090,0.0144,0.0226,4.8138,0.0210
2219.9,249,0.0129,0.0135,0.0144,0.0217,4.8145,0.0210
2229.9,250,0.0114,0.0212,0.0083,0.0217,4.8141,0.0210
2239.9,251,0.0114,0.0166,0.0083,0.0200,4.8148,0.0210
2249.9,252,0.0114,0.0181,0.0159,0.0209,4.8145,0.0195
2259.9,253,0.0175,0.0196,0.0144,0.0209,4.8154,0.0210
2269.9,254,0.0267,0.0242,0.0159,0.0209,4.8148,0.0225
2279.9,255,0.0312,0.0273,0.0281,0.0217,4.8154,0.0286
2289.9,0,0.0282,0.0318,0.0312,0.0209,4.8154,0.0317
2299.9,1,0.0297,0.0334,0.0266,0.0209,4.8157,0.0301
2309.9,2,0.0251,0.0288,0.0174,0.0217,4.8154,0.0225
2319.9,3,0.0251,0.0227,0.0144,0.0209,4.8157,0.0225
2329.9,4,0.0206,0.0151,0.0098,0.0209,4.8160,0.0210
2339.9,5,0.0160,0.0059,0.0098,0.0200,4.8157,0.0179
2349.9,6,0.0099,0.0013,0.0037,0.0209,4.8163,0.0072
2359.9,7,-0.0023,0.0013,-0.0024,0.0209,4.8163,-0.0004
2369.9,8,-0.0100,-0.0017,-0.0039,0.0226,4.8172,0.0027
2379.9,9,-0.0130,-0.0139,-0.0055,0.0209,4.8172,-0.0034
2389.9,10,-0.0069,-0.0216,-0.0131,0.0209,4.8169,-0.0126
2399.9,11,-0.0069,-0.0246,-0.0268,0.0209,4.8169,-0.0217
2409.9,12,-0.0069,-0.0231,-0.0238,0.0209,4.8172,-0.0217
2419.9,13,-0.0115,-0.0261,-0.0177,0.0209,4.8178,-0.0217
2429.9,14,-0.0115,-0.0292,-0.0222,0.0200,4.8181,-0.0202
2439.9,15,-0.0130,-0.0292,-0.0222,0.0200,4.8181,-0.0202
2449.9,16,-0.0145,-0.0246,-0.0222,0.0209,4.8187,-0.0263
2459.9,17,-0.0191,-0.0246,-0.0253,0.0209,4.8187,-0.0248
2469.9,18,-0.0222,-0.0200,-0.0268,0.0200,4.8190,-0.0217
2479.9,19,-0.0222,-0.0185,-0.0238,0.0209,4.8196,-0.0248
2489.9,20,-0.0206,-0.0155,-0.0253,0.0217,4.8193,-0.0279
2499.9,21,-0.0267,-0.0200,-0.0238,0.0200,4.8199,-0.0309
2509.9,22,-0.0283,-0.0307,-0.0192,0.0209,4.8196,-0.0294
2519.9,23,-0.0252,-0.0292,-0.0207,0.0200,4.8206,-0.0279
2529.9,24,-0.0237,-0.0246,-0.0207,0.0200,4.8206,-0.0233
2539.9,25,-0.0191,-0.0170,-0.0192,0.0200,4.8212,-0.0172
2549.9,26,-0.0130,-0.0139,-0.0161,0.0183,4.8212,-0.0156
2559.9,27,-0.0115,-0.0094,-0.0131,0.0217,4.8212,-0.0141
2569.9,28,-0.0100,-0.0063,-0.0070,0.0217,4.8209,-0.0111
2579.9,29,-0.0069,-0.0048,-0.0024,0.0209,4.8209,-0.0050
2589.9,30,-0.0008,-0.0094,-0.0039,0.0200,4.8215,0.0027
2599.9,31,0.0038,-0.0094,-0.0039,0.0200,4.8218,0.0042
2609.9,32,0.0038,-0.0048,-0.0009,0.0209,4.8212,0.0027
2619.9,33,0.0038,0.0028,-0.0024,0.0209,4.8215,-0.0019
2629.9,34,0.0038,0.0074,-0.0055,0.0200,4.8218,-0.0034
2639.9,35,0.0038,0.0059,-0.0070,0.0209,4.8218,0.0011
2649.9,36,0.0023,0.0028,-0.0024,0.0191,4.8218,0.0057
2659.9,37,-0.0008,0.0059,0.0006,0.0209,4.8221,0.0057
2669.9,38,-0.0023,0.0059,0.0022,0.0217,4.8221,0.0088
2679.9,39,-0.0039,0.0028,0.0068,0.0209,4.8218,0.0118
2689.9,40,-0.0023,-0.0017,0.0068,0.0209,4.8215,0.0118
2699.9,41,0.0053,-0.0017,-0.0009,0.0209,4.8221,0.0149
2709.9,42,0.0129,0.0028,0.0052,0.0217,4.8221,0.0149
2719.9,43,0.0190,0.0059,0.0129,0.0209,4.8221,0.0149
2729.9,44,0.0206,0.0074,0.0129,0.0209,4.8218,0.0133
2739.9,45,0.0267,0.0074,0.0098,0.0200,4.8224,0.0088
2749.9,46,0.0221,0.0105,0.0098,0.0200,4.8221,0.0057
2759.9,47,0.0160,0.0105,0.0113,0.0200,4.8224,0.0164
2769.9,48,0.0160,0.0105,0.0144,0.0217,4.8221,0.0210
2779.9,49,0.0175,0.0166,0.0129,0.0209,4.8221,0.0225
2789.9,50,0.0160,0.0181,0.0174,0.0209,4.8221,0.0225
2799.9,51,0.0190,0.0135,0.0190,0.0209,4.8221,0.0271
2809.9,52,0.0221,0.0120,0.0205,0.0209,4.8221,0.0286
2819.9,53,0.0206,0.0135,0.0235,0.0217,4.8221,0.0240
2829.9,54,0.0114,0.0181,0.0205,0.0200,4.8218,0.0195
2839.9,55,0.0114,0.0181,0.0174,0.0209,4.8218,0.0149
2849.9,56,0.0099,0.0151,0.0113,0.0200,4.8218,0.0149
2859.9,57,0.0114,0.0105,0.0006,0.0209,4.8221,0.0149
2869.9,58,0.0099,0.0044,0.0006,0.0209,4.8218,0.0088
2879.9,59,0.0068,-0.0002,0.0083,0.0191,4.8218,0.0011
2889.9,60,0.0007,0.0013,0.0068,0.0200,4.8218,-0.0034
2899.9,61,-0.0023,0.0028,0.0037,0.0217,4.8224,-0.0019
2909.9,62,-0.0008,0.0044,0.0037,0.0209,4.8224,-0.0065
2919.9,63,-0.0054,-0.0048,-0.0070,0.0209,4.8221,-0.0080
2929.9,64,-0.0069,-0.0078,-0.0100,0.0209,4.8227,-0.0172
2939.9,65,-0.0115,-0.0078,-0.0131,0.0209,4.8230,-0.0202
2949.9,66,-0.0130,-0.0109,-0.0116,0.0217,4.8227,-0.0156
2959.9,67,-0.0130,-0.0078,-0.0055,0.0209,4.8227,-0.0126
2969.9,68,-0.0084,-0.0048,-0.0009,0.0209,4.8230,-0.0034
2979.9,69,-0.0054,-0.0017,-0.0009,0.0200,4.8227,-0.0034
2989.9,70,-0.0084,0.0074,0.0006,0.0209,4.8233,-0.0065
2999.9,71,-0.0069,0.0028,-0.0024,0.0209,4.8230,-0.0080
3009.9,72,-0.0115,-0.0002,-0.0009,0.0200,4.8230,-0.0050
3019.9,73,-0.0100,-0.0002,0.0022,0.0209,4.8233,-0.0034
3029.9,74,-0.0023,-0.0017,-0.0055,0.0209,4.8233,-0.0080
3039.9,75,-0.0008,-0.0017,-0.0085,0.0209,4.8236,-0.0111
3049.9,76,0.0007,-0.0002,-0.0070,0.0200,4.8233,-0.0095
3059.9,77,0.0038,0.0028,-0.0039,0.0217,4.8236,-0.0080
3069.9,78,0.0023,0.0028,-0.0009,0.0217,4.8236,-0.0065
3079.9,79,-0.0039,-0.0048,0.0006,0.0209,4.8233,-0.0019
3089.9,80,-0.0084,-0.0063,-0.0039,0.0226,4.8236,0.0011
3099.9,81,-0.0069,-0.0033,-0.0070,0.0217,4.8239,0.0027
3109.9,82,-0.0100,0.0013,-0.0024,0.0209,4.8239,0.0027
3119.9,83,-0.0130,0.0013,-0.0024,0.0209,4.8242,0.0057
3129.9,84,-0.0115,0.0028,-0.0085,0.0209,4.8242,-0.0004
3139.9,85,-0.0130,-0.0063,-0.0116,0.0209,4.8239,-0.0034
3149.9,86,-0.0100,-0.0094,-0.0055,0.0209,4.8239,-0.0050
3159.9,87,-0.0039,-0.0017,-0.0085,0.0209,4.8242,-0.0080
3169.9,88,0.0007,0.0028,-0.0055,0.0209,4.8245,-0.0065
3179.9,89,-0.0023,-0.0002,-0.0009,0.0209,4.8245,-0.0034
3189.9,90,0.0053,0.0013,-0.0009,0.0209,4.8239,0.0072
3199.9,91,0.0099,0.0044,-0.0024,0.0226,4.8239,0.0072
3209.9,92,0.0053,0.0059,-0.0024,0.0217,4.8239,0.0088
3219.9,93,0.0053,0.0074,0.0037,0.0217,4.8242,0.0072
3229.9,94,0.0053,0.0044,0.0052,0.0217,4.8239,-0.0004
3239.9,95,0.0068,0.0028,0.0037,0.0209,4.8242,-0.0095
3249.9,96,0.0084,-0.0002,-0.0009,0.0209,4.8239,-0.0034
3259.9,97,0.0038,0.0013,-0.0070,0.0209,4.8239,-0.0019
3269.9,98,-0.0039,-0.0033,-0.0085,0.0209,4.8242,0.0011
3279.9,99,-0.0039,0.0013,-0.0024,0.0200,4.8239,0.0042
3289.9,100,-0.0039,-0.0017,0.0037,0.0217,4.8239,0.0057
3299.9,101,-0.0054,0.0028,0.0068,0.0200,4.8239,0.0072
3309.9,102,0.0007,-0.0017,0.0052,0.0217,4.8242,0.0072
3319.9,103,0.0023,0.0044,0.0022,0.0209,4.8242,0.0088
3329.9,104,0.0038,0.0028,0.0006,0.0209,4.8242,0.0072
3339.8,105,0.0038,0.0044,-0.0024,0.0209,4.8239,0.0072
3349.8,106,-0.0008,0.0044,0.0052,0.0209,4.8242,0.0072
3359.8,107,0.0023,0.0105,0.0083,0.0200,4.8239,0.0057
3369.8,108,-0.0023,0.0090,0.0052,0.0217,4.8242,0.0011
3379.8,109,-0.0023,0.0090,-0.0009,0.0209,4.8242,0.0027
3389.8,110,-0.0008,0.0013,0.0022,0.0217,4.8242,0.0027
3399.8,111,0.0023,0.0028,0.0006,0.0217,4.8242,-0.0004
3409.8,112,0.0007,0.0059,0.0022,0.0226,4.8242,0.0057
3419.8,113,0.0023,0.0074,0.0037,0.0209,4.8239,0.0057
3429.8,114,0.0068,0.0090,0.0037,0.0209,4.8242,0.0072
3439.8,115,0.0099,0.0074,0.0068,0.0217,4.8242,0.0088
3449.8,116,0.0129,0.0059,0.0129,0.0217,4.8242,0.0103
3459.8,117,0.0190,0.0105,0.0190,0.0209,4.8239,0.0210
3469.8,118,0.0251,0.0212,0.0220,0.0209,4.8242,0.0271
3479.8,119,0.0312,0.0242,0.0266,0.0200,4.8236,0.0362
3489.8,120,0.0343,0.0334,0.0296,0.0217,4.8239,0.0362
3499.8,121,0.0358,0.0349,0.0357,0.0217,4.8236,0.0393
3509.8,122,0.0343,0.0425,0.0418,0.0209,4.8233,0.0393
3519.8,123,0.0389,0.0471,0.0464,0.0217,4.8233,0.0439
3529.8,124,0.0435,0.0486,0.0480,0.0217,4.8230,0.0423
3539.8,125,0.0480,0.0517,0.0525,0.0217,4.8224,0.0423
