# cec_bench v1.0+1238b3f  2026-06-13T14:53:29
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i3,i4,i5,vrail,vcc,i8
310.0,132,4.3693,4.5271,4.6668,11.9773,4.8309,4.3545
320.0,133,4.3708,4.5225,4.6576,11.9773,4.8303,4.3560
330.0,134,4.3663,4.5256,4.6607,11.9765,4.8300,4.3545
340.0,135,4.3708,4.5317,4.6683,11.9765,4.8303,4.3697
350.0,136,4.3831,4.5393,4.6820,11.9765,4.8306,4.3835
360.0,137,4.3953,4.5530,4.6943,11.9773,4.8303,4.3987
370.0,138,4.4166,4.5759,4.7171,11.9773,4.8303,4.4140
380.0,139,4.4334,4.6003,4.7385,11.9773,4.8306,4.4247
390.0,140,4.4487,4.6141,4.7507,11.9773,4.8300,4.4323
400.0,141,4.4502,4.6156,4.7599,11.9773,4.8306,4.4414
410.0,142,4.4517,4.6141,4.7553,11.9782,4.8303,4.4384
420.0,143,4.4456,4.6080,4.7477,11.9773,4.8306,4.4262
430.0,144,4.4334,4.5896,4.7248,11.9765,4.8300,4.4064
440.0,145,4.4197,4.5622,4.7034,11.9773,4.8306,4.3896
450.0,146,4.3968,4.5439,4.6805,11.9773,4.8303,4.3697
460.0,147,4.3739,4.5286,4.6546,11.9773,4.8306,4.3514
470.0,148,4.3571,4.5179,4.6378,11.9773,4.8300,4.3392
480.0,149,4.3525,4.5118,4.6363,11.9782,4.8297,4.3392
490.0,150,4.3556,4.5149,4.6408,11.9773,4.8303,4.3453
500.0,151,4.3602,4.5210,4.6454,11.9773,4.8303,4.3636
510.0,152,4.3632,4.5210,4.6576,11.9773,4.8300,4.3636
520.0,153,4.3708,4.5271,4.6668,11.9765,4.8303,4.3667
530.0,154,4.3800,4.5378,4.6744,11.9765,4.8306,4.3667
540.0,155,4.3892,4.5454,4.6866,11.9773,4.8300,4.3728
550.0,156,4.3983,4.5530,4.6912,11.9773,4.8303,4.3743
560.0,157,4.4044,4.5545,4.6973,11.9773,4.8303,4.3835
570.0,158,4.4120,4.5576,4.7080,11.9765,4.8303,4.3911
580.0,159,4.4151,4.5683,4.7141,11.9782,4.8306,4.4018
590.0,160,4.4166,4.5759,4.7187,11.9773,4.8303,4.4064
600.0,161,4.4181,4.5896,4.7217,11.9773,4.8300,4.4079
610.0,162,4.4212,4.5912,4.7248,11.9773,4.8303,4.4094
620.0,163,4.4258,4.5942,4.7293,11.9782,4.8300,4.4155
630.0,164,4.4288,4.5957,4.7293,11.9773,4.8300,4.4155
640.0,165,4.4319,4.5942,4.7263,11.9765,4.8300,4.4216
650.0,166,4.4319,4.5896,4.7278,11.9773,4.8297,4.4262
660.0,167,4.4319,4.5912,4.7293,11.9773,4.8297,4.4231
670.0,168,4.4334,4.5866,4.7278,11.9773,4.8300,4.4201
680.0,169,4.4365,4.5896,4.7248,11.9773,4.8297,4.4201
690.0,170,4.4410,4.6003,4.7248,11.9765,4.8294,4.4155
700.0,171,4.4410,4.6049,4.7293,11.9765,4.8294,4.4231
710.0,172,4.4426,4.6080,4.7355,11.9773,4.8294,4.4277
720.0,173,4.4380,4.6003,4.7324,11.9782,4.8288,4.4247
730.0,174,4.4258,4.5973,4.7263,11.9791,4.8288,4.4155
740.0,175,4.4181,4.5896,4.7217,11.9791,4.8288,4.4125
750.0,176,4.4166,4.5774,4.7171,11.9782,4.8288,4.4033
760.0,177,4.4136,4.5622,4.7095,11.9765,4.8288,4.3957
770.0,178,4.4059,4.5561,4.6958,11.9782,4.8282,4.3880
780.0,179,4.4014,4.5515,4.6881,11.9782,4.8288,4.3774
790.0,180,4.3937,4.5469,4.6790,11.9773,4.8288,4.3743
800.0,181,4.3800,4.5378,4.6744,11.9765,4.8282,4.3713
810.0,182,4.3678,4.5332,4.6698,11.9765,4.8279,4.3652
820.0,183,4.3617,4.5240,4.6592,11.9773,4.8282,4.3590
830.0,184,4.3525,4.5225,4.6485,11.9782,4.8282,4.3468
840.0,185,4.3464,4.5149,4.6408,11.9782,4.8285,4.3407
850.0,186,4.3419,4.5118,4.6332,11.9782,4.8279,4.3377
860.0,187,4.3327,4.5133,4.6363,11.9782,4.8282,4.3362
870.0,188,4.3373,4.5088,4.6378,11.9773,4.8282,4.3346
880.0,189,4.3342,4.5042,4.6317,11.9782,4.8282,4.3285
890.0,190,4.3342,4.5011,4.6225,11.9773,4.8282,4.3240
900.0,191,4.3327,4.5011,4.6256,11.9782,4.8285,4.3194
910.0,192,4.3312,4.4981,4.6271,11.9782,4.8288,4.3179
920.0,193,4.3342,4.4996,4.6271,11.9773,4.8285,4.3194
930.0,194,4.3373,4.4996,4.6271,11.9773,4.8288,4.3224
940.0,195,4.3449,4.4996,4.6347,11.9773,4.8291,4.3331
950.0,196,4.3495,4.4996,4.6347,11.9782,4.8291,4.3362
960.0,197,4.3510,4.4996,4.6363,11.9782,4.8291,4.3316
970.0,198,4.3495,4.5027,4.6393,11.9782,4.8291,4.3346
980.0,199,4.3464,4.5042,4.6439,11.9791,4.8294,4.3301
990.0,200,4.3449,4.5042,4.6393,11.9791,4.8291,4.3301
1000.0,201,4.3419,4.4981,4.6347,11.9773,4.8300,4.3285
1010.0,202,4.3403,4.4950,4.6332,11.9773,4.8294,4.3255
1020.0,203,4.3388,4.4905,4.6317,11.9773,4.8297,4.3240
1030.0,204,4.3312,4.4935,4.6286,11.9791,4.8297,4.3316
1040.0,205,4.3388,4.4981,4.6378,11.9782,4.8300,4.3392
1050.0,206,4.3449,4.5057,4.6408,11.9773,4.8300,4.3453
1060.0,207,4.3617,4.5133,4.6576,11.9782,4.8303,4.3499
1070.0,208,4.3724,4.5301,4.6729,11.9782,4.8306,4.3621
1080.0,209,4.3861,4.5469,4.6836,11.9773,4.8306,4.3682
1090.0,210,4.3892,4.5561,4.6958,11.9791,4.8306,4.3804
1100.0,211,4.3968,4.5637,4.7034,11.9773,4.8309,4.3926
1110.0,212,4.4029,4.5713,4.7126,11.9799,4.8312,4.4048
1119.9,213,4.4120,4.5851,4.7171,11.9773,4.8312,4.4170
1129.9,214,4.4243,4.5912,4.7217,11.9773,4.8312,4.4231
1139.9,215,4.4365,4.5927,4.7263,11.9782,4.8315,4.4323
1149.9,216,4.4456,4.5988,4.7370,11.9782,4.8315,4.4414
1159.9,217,4.4517,4.6064,4.7461,11.9773,4.8318,4.4445
1169.9,218,4.4578,4.6110,4.7492,11.9782,4.8318,4.4491
1179.9,219,4.4685,4.6186,4.7568,11.9782,4.8315,4.4552
1189.9,220,4.4746,4.6232,4.7660,11.9773,4.8315,4.4613
1199.9,221,4.4761,4.6232,4.7736,11.9782,4.8318,4.4582
1209.9,222,4.4731,4.6263,4.7736,11.9773,4.8315,4.4506
1219.9,223,4.4685,4.6278,4.7690,11.9782,4.8315,4.4537
1229.9,224,4.4609,4.6293,4.7644,11.9765,4.8318,4.4506
1239.9,225,4.4563,4.6263,4.7675,11.9791,4.8315,4.4476
1249.9,226,4.4593,4.6186,4.7660,11.9782,4.8315,4.4445
1259.9,227,4.4578,4.6171,4.7568,11.9782,4.8318,4.4353
1269.9,228,4.4532,4.6141,4.7492,11.9782,4.8318,4.4292
1279.9,229,4.4502,4.6125,4.7431,11.9773,4.8318,4.4323
1289.9,230,4.4471,4.6064,4.7324,11.9791,4.8318,4.4323
1299.9,231,4.4410,4.5973,4.7293,11.9791,4.8318,4.4277
1309.9,232,4.4349,4.5881,4.7278,11.9782,4.8318,4.4262
1319.9,233,4.4273,4.5866,4.7248,11.9782,4.8318,4.4216
1329.9,234,4.4212,4.5851,4.7156,11.9782,4.8322,4.4109
1339.9,235,4.4151,4.5805,4.7065,11.9791,4.8322,4.4002
1349.9,236,4.4059,4.5729,4.6973,11.9791,4.8322,4.3911
1359.9,237,4.4014,4.5591,4.6897,11.9791,4.8322,4.3819
1369.9,238,4.3907,4.5500,4.6775,11.9782,4.8325,4.3728
1379.9,239,4.3785,4.5393,4.6622,11.9782,4.8322,4.3667
1389.9,240,4.3617,4.5256,4.6561,11.9782,4.8322,4.3560
1399.9,241,4.3495,4.5133,4.6515,11.9782,4.8322,4.3529
1409.9,242,4.3449,4.5088,4.6378,11.9791,4.8322,4.3499
1419.9,243,4.3403,4.5011,4.6332,11.9791,4.8325,4.3407
1429.9,244,4.3373,4.4966,4.6317,11.9791,4.8325,4.3285
1439.9,245,4.3312,4.4935,4.6256,11.9799,4.8318,4.3224
1449.9,246,4.3235,4.4935,4.6225,11.9799,4.8322,4.3209
1459.9,247,4.3251,4.4859,4.6180,11.9791,4.8325,4.3240
1469.9,248,4.3251,4.4859,4.6210,11.9791,4.8325,4.3194
1479.9,249,4.3281,4.4874,4.6271,11.9791,4.8328,4.3133
1489.9,250,4.3281,4.4950,4.6286,11.9799,4.8322,4.3148
1499.9,251,4.3312,4.4950,4.6317,11.9791,4.8322,4.3148
1509.9,252,4.3312,4.4920,4.6286,11.9791,4.8322,4.3163
1519.9,253,4.3281,4.4889,4.6256,11.9808,4.8322,4.3179
1529.9,254,4.3342,4.4874,4.6241,11.9791,4.8315,4.3224
1539.9,255,4.3312,4.4874,4.6210,11.9791,4.8322,4.3224
1549.9,0,4.3251,4.4798,4.6149,11.9791,4.8322,4.3224
1559.9,1,4.3205,4.4783,4.6134,11.9799,4.8325,4.3148
1569.9,2,4.3235,4.4752,4.6134,11.9791,4.8325,4.3133
1579.9,3,4.3205,4.4752,4.6103,11.9791,4.8325,4.3056
1589.9,4,4.3159,4.4737,4.6103,11.9782,4.8322,4.3041
1599.9,5,4.3159,4.4737,4.6103,11.9799,4.8325,4.3026
1609.9,6,4.3129,4.4691,4.6103,11.9799,4.8322,4.2950
1619.9,7,4.3083,4.4660,4.6027,11.9808,4.8325,4.2843
1629.9,8,4.3037,4.4676,4.6027,11.9799,4.8325,4.2858
1639.9,9,4.3068,4.4691,4.5996,11.9799,4.8325,4.2919
1649.9,10,4.3068,4.4660,4.5951,11.9799,4.8328,4.2950
1659.9,11,4.3144,4.4676,4.5966,11.9791,4.8328,4.2980
1669.9,12,4.3205,4.4721,4.5996,11.9799,4.8328,4.2980
1679.9,13,4.3235,4.4660,4.6027,11.9799,4.8328,4.2980
1689.9,14,4.3235,4.4660,4.6058,11.9799,4.8328,4.2995
1699.9,15,4.3220,4.4691,4.6088,11.9808,4.8331,4.3056
1709.9,16,4.3174,4.4767,4.6103,11.9791,4.8331,4.3117
1719.9,17,4.3159,4.4798,4.6088,11.9808,4.8328,4.3148
1729.9,18,4.3190,4.4920,4.6195,11.9808,4.8328,4.3209
1739.9,19,4.3342,4.5072,4.6347,11.9799,4.8328,4.3331
1749.9,20,4.3510,4.5225,4.6592,11.9808,4.8325,4.3545
1759.9,21,4.3693,4.5393,4.6866,11.9799,4.8328,4.3743
1769.9,22,4.3922,4.5576,4.7095,11.9799,4.8328,4.3987
1779.9,23,4.4166,4.5835,4.7232,11.9799,4.8328,4.4186
1789.9,24,4.4349,4.5988,4.7339,11.9808,4.8328,4.4277
1799.9,25,4.4517,4.6110,4.7492,11.9808,4.8328,4.4414
1809.9,26,4.4639,4.6278,4.7614,11.9799,4.8331,4.4567
1819.9,27,4.4716,4.6369,4.7766,11.9799,4.8331,4.4643
1829.9,28,4.4807,4.6492,4.7858,11.9799,4.8325,4.4704
1839.9,29,4.4822,4.6553,4.7873,11.9791,4.8328,4.4689
1849.9,30,4.4670,4.6278,4.7568,11.9799,4.8325,4.4399
1859.9,31,4.4014,4.5561,4.6637,11.9791,4.8325,4.3606
1869.9,32,4.2717,4.4126,4.4974,11.9799,4.8322,4.2080
1879.9,33,4.0504,4.1944,4.2441,11.9808,4.8318,3.9761
1889.9,34,3.7651,3.9060,3.9161,11.9817,4.8322,3.6739
1899.9,35,3.4324,3.5719,3.5437,11.9843,4.8318,3.3276
1909.9,36,3.0784,3.2164,3.1623,11.9843,4.8318,2.9659
1919.9,37,2.7290,2.8700,2.7991,11.9860,4.8318,2.6211
1929.9,38,2.4131,2.5572,2.4802,11.9878,4.8322,2.3251
1939.9,39,2.1507,2.2978,2.2254,11.9895,4.8318,2.0931
1949.9,40,1.9508,2.0933,2.0392,11.9913,4.8312,1.9161
1959.9,41,1.7906,1.9224,1.8897,11.9921,4.8322,1.7757
1969.9,42,1.6517,1.7774,1.7539,11.9939,4.8315,1.6476
1979.9,43,1.5175,1.6371,1.6196,11.9956,4.8318,1.5194
1989.9,44,1.3862,1.4967,1.4746,11.9947,4.8318,1.3882
1999.9,45,1.2611,1.3548,1.3312,11.9965,4.8325,1.2585
2009.9,46,1.1360,1.2205,1.1939,11.9991,4.8318,1.1272
2019.9,47,1.0124,1.0969,1.0703,12.0000,4.8325,1.0097
2029.9,48,0.9102,0.9886,0.9635,12.0008,4.8325,0.9060
2039.9,49,0.8217,0.8955,0.8689,12.0026,4.8315,0.8175
2049.9,50,0.7484,0.8085,0.7880,12.0043,4.8322,0.7427
2059.9,51,0.6858,0.7353,0.7209,12.0052,4.8322,0.6802
2069.9,52,0.6263,0.6727,0.6614,12.0060,4.8322,0.6283
2079.9,53,0.5851,0.6315,0.6202,12.0052,4.8322,0.5962
2089.9,54,0.5592,0.6086,0.6018,12.0069,4.8322,0.5794
2099.9,55,0.5470,0.5934,0.5896,12.0078,4.8325,0.5703
2109.9,56,0.5546,0.6010,0.5988,12.0078,4.8325,0.5810
2119.9,57,0.5851,0.6224,0.6415,12.0087,4.8328,0.6054
2129.9,58,0.6340,0.6620,0.7056,12.0087,4.8325,0.6618
2139.9,59,0.7118,0.7368,0.8002,12.0087,4.8328,0.7458
2149.9,60,0.8094,0.8436,0.9177,12.0087,4.8331,0.8541
2159.9,61,0.9239,0.9565,1.0321,12.0087,4.8328,0.9762
2169.9,62,1.0246,1.0588,1.1405,12.0078,4.8331,1.0784
2179.9,63,1.1070,1.1412,1.2122,12.0087,4.8331,1.1455
2189.9,64,1.1665,1.1915,1.2564,12.0069,4.8331,1.1867
2199.9,65,1.2031,1.2297,1.2870,12.0069,4.8331,1.2127
2209.9,66,1.2245,1.2510,1.3037,12.0078,4.8331,1.2234
2219.9,67,1.2336,1.2648,1.3099,12.0069,4.8331,1.2249
2229.9,68,1.2519,1.2846,1.3358,12.0069,4.8331,1.2417
2239.9,69,1.3084,1.3471,1.4121,12.0069,4.8334,1.3134
2249.9,70,1.4228,1.4707,1.5555,12.0060,4.8334,1.4523
2259.9,71,1.6273,1.6783,1.8042,12.0069,4.8337,1.6827
2269.9,72,1.9218,1.9773,2.1460,12.0052,4.8334,1.9970
2279.9,73,2.2804,2.3329,2.5382,12.0034,4.8337,2.3632
2289.9,74,2.6359,2.6914,2.9151,12.0026,4.8331,2.7172
2299.9,75,2.9426,2.9981,3.2172,12.0000,4.8334,3.0086
2309.9,76,3.1562,3.2133,3.4232,12.0000,4.8328,3.1979
2319.9,77,3.2753,3.3293,3.5102,12.0000,4.8331,3.2787
2329.9,78,3.3073,3.3720,3.5132,12.0000,4.8334,3.2925
2339.9,79,3.3058,3.3796,3.4995,11.9991,4.8334,3.2787
2349.9,80,3.3027,3.3842,3.4934,11.9982,4.8328,3.2619
2359.9,81,3.3165,3.4010,3.5163,11.9973,4.8331,3.2818
2369.9,82,3.3561,3.4513,3.5773,11.9956,4.8331,3.3398
2379.9,83,3.4156,3.5139,3.6444,11.9956,4.8334,3.4008
2389.9,84,3.4629,3.5643,3.6917,11.9973,4.8331,3.4466
2399.9,85,3.4797,3.5841,3.7040,11.9939,4.8331,3.4603
2409.9,86,3.4660,3.5643,3.6811,11.9939,4.8331,3.4344
2419.9,87,3.4187,3.5231,3.6292,11.9930,4.8331,3.3932
2429.9,88,3.3683,3.4849,3.5758,11.9930,4.8328,3.3459
2439.9,89,3.3149,3.4452,3.5209,11.9939,4.8334,3.2894
2449.9,90,3.2859,3.4147,3.4888,11.9947,4.8331,3.2619
2459.9,91,3.3073,3.4361,3.5361,11.9947,4.8331,3.3031
2469.9,92,3.3943,3.5398,3.6643,11.9913,4.8331,3.4252
2479.9,93,3.5682,3.7138,3.8794,11.9921,4.8331,3.6251
2489.9,94,3.8124,3.9533,4.1571,11.9913,4.8334,3.8830
2499.9,95,4.1038,4.2326,4.4730,11.9904,4.8334,4.1805
2509.9,96,4.4136,4.5362,4.7995,11.9895,4.8337,4.4811
2519.9,97,4.7126,4.8338,5.1093,11.9878,4.8334,4.7619
2529.9,98,4.9720,5.1023,5.3717,11.9860,4.8337,5.0106
2539.9,99,5.1796,5.3114,5.5686,11.9852,4.8337,5.2044
2549.9,100,5.3276,5.4670,5.7105,11.9860,4.8334,5.3356
2559.9,101,5.4268,5.5693,5.7914,11.9834,4.8331,5.4165
2569.9,102,5.4756,5.6257,5.8249,11.9834,4.8334,5.4470
2579.9,103,5.4832,5.6425,5.8280,11.9826,4.8334,5.4378
2589.9,104,5.4588,5.6272,5.7929,11.9799,4.8334,5.4012
2599.9,105,5.4100,5.5769,5.7364,11.9808,4.8334,5.3463
2609.9,106,5.3459,5.5174,5.6647,11.9799,4.8334,5.2837
2619.9,107,5.2742,5.4472,5.5838,11.9808,4.8340,5.2151
2629.9,108,5.2040,5.3816,5.5106,11.9791,4.8337,5.1479
2639.9,109,5.1323,5.3160,5.4450,11.9799,4.8340,5.0808
2649.9,110,5.0712,5.2595,5.3855,11.9799,4.8340,5.0274
2659.9,111,5.0209,5.2061,5.3366,11.9799,4.8337,4.9755
2669.9,112,4.9705,5.1573,5.2863,11.9791,4.8337,4.9374
2679.9,113,4.9293,5.1145,5.2527,11.9799,4.8337,4.9038
2689.9,114,4.8957,5.0840,5.2237,11.9799,4.8337,4.8733
2699.9,115,4.8607,5.0520,5.1917,11.9817,4.8337,4.8489
2709.9,116,4.8301,5.0199,5.1627,11.9799,4.8343,4.8199
2719.9,117,4.7981,4.9909,5.1291,11.9808,4.8340,4.7909
2729.9,118,4.7691,4.9620,5.0971,11.9799,4.8340,4.7619
2739.9,119,4.7416,4.9391,5.0635,11.9817,4.8337,4.7359
2749.9,120,4.7172,4.9070,5.0391,11.9817,4.8340,4.7085
2759.9,121,4.6989,4.8719,5.0116,11.9808,4.8337,4.6856
2769.9,122,4.6730,4.8445,4.9842,11.9808,4.8331,4.6520
2779.9,123,4.6470,4.8231,4.9537,11.9817,4.8331,4.6215
2789.9,124,4.6196,4.7956,4.9292,11.9817,4.8337,4.5940
2799.9,125,4.5921,4.7758,4.8957,11.9817,4.8331,4.5696
2809.9,126,4.5662,4.7514,4.8697,11.9817,4.8331,4.5498
2819.9,127,4.5417,4.7254,4.8499,11.9826,4.8331,4.5269
2829.9,128,4.5234,4.7056,4.8407,11.9808,4.8331,4.5147
2839.9,129,4.5173,4.6888,4.8285,11.9826,4.8334,4.5025
2849.9,130,4.5066,4.6766,4.8163,11.9808,4.8334,4.4949
2859.9,131,4.5021,4.6705,4.8041,11.9817,4.8334,4.4903
2869.9,132,4.4929,4.6690,4.7995,11.9808,4.8334,4.4903
2879.9,133,4.4883,4.6736,4.7934,11.9826,4.8331,4.4842
2889.9,134,4.4868,4.6690,4.7934,11.9817,4.8331,4.4842
2899.9,135,4.4899,4.6644,4.7904,11.9817,4.8328,4.4826
2909.9,136,4.4853,4.6553,4.7889,11.9817,4.8331,4.4842
2919.9,137,4.4807,4.6507,4.7828,11.9808,4.8331,4.4765
2929.9,138,4.4731,4.6446,4.7858,11.9817,4.8328,4.4720
2939.9,139,4.4670,4.6430,4.7828,11.9817,4.8325,4.4735
2949.9,140,4.4716,4.6446,4.7828,11.9799,4.8328,4.4750
2959.9,141,4.4777,4.6430,4.7828,11.9799,4.8331,4.4765
2969.9,142,4.4761,4.6430,4.7873,11.9799,4.8328,4.4689
2979.9,143,4.4777,4.6461,4.7904,11.9808,4.8328,4.4674
2989.9,144,4.4838,4.6492,4.7873,11.9817,4.8328,4.4735
2999.9,145,4.4853,4.6446,4.7843,11.9808,4.8331,4.4765
3009.9,146,4.4761,4.6461,4.7843,11.9808,4.8328,4.4720
3019.9,147,4.4670,4.6415,4.7797,11.9808,4.8325,4.4674
3029.9,148,4.4685,4.6369,4.7782,11.9799,4.8331,4.4628
3039.9,149,4.4700,4.6339,4.7812,11.9791,4.8328,4.4582
3049.9,150,4.4746,4.6324,4.7843,11.9799,4.8328,4.4582
3059.9,151,4.4746,4.6385,4.7843,11.9799,4.8331,4.4552
3069.9,152,4.4685,4.6415,4.7766,11.9799,4.8331,4.4537
3079.9,153,4.4654,4.6385,4.7660,11.9799,4.8328,4.4567
3089.9,154,4.4609,4.6278,4.7553,11.9799,4.8328,4.4521
3099.9,155,4.4487,4.6110,4.7400,11.9808,4.8325,4.4369
3109.9,156,4.4410,4.6003,4.7156,11.9799,4.8325,4.4186
3119.9,157,4.4227,4.5805,4.6988,11.9808,4.8328,4.3957
3129.9,158,4.3998,4.5545,4.6775,11.9799,4.8328,4.3758
3139.9,159,4.3769,4.5317,4.6561,11.9799,4.8325,4.3514
3149.9,160,4.3571,4.5103,4.6408,11.9799,4.8328,4.3407
3159.9,161,4.3419,4.5027,4.6302,11.9799,4.8328,4.3331
3169.9,162,4.3434,4.5057,4.6332,11.9799,4.8325,4.3346
3179.9,163,4.3525,4.5133,4.6469,11.9808,4.8328,4.3453
3189.9,164,4.3678,4.5256,4.6683,11.9808,4.8328,4.3667
3199.9,165,4.3861,4.5469,4.6866,11.9799,4.8328,4.3865
3209.9,166,4.4044,4.5622,4.7049,11.9799,4.8331,4.3987
3219.9,167,4.4181,4.5729,4.7232,11.9799,4.8334,4.4125
3229.9,168,4.4212,4.5774,4.7263,11.9799,4.8331,4.4186
3239.9,169,4.4181,4.5805,4.7126,11.9799,4.8325,4.4064
3249.9,170,4.4120,4.5744,4.7034,11.9791,4.8328,4.3941
3259.9,171,4.3953,4.5561,4.6958,11.9791,4.8331,4.3774
3269.9,172,4.3846,4.5393,4.6775,11.9799,4.8331,4.3621
3279.9,173,4.3708,4.5240,4.6561,11.9791,4.8331,4.3468
3289.9,174,4.3586,4.5103,4.6454,11.9799,4.8328,4.3438
3299.9,175,4.3510,4.5027,4.6439,11.9799,4.8331,4.3377
3309.9,176,4.3449,4.5088,4.6408,11.9808,4.8322,4.3392
3319.9,177,4.3495,4.5149,4.6485,11.9799,4.8331,4.3499
3329.9,178,4.3693,4.5286,4.6668,11.9799,4.8328,4.3606
3339.8,179,4.3892,4.5484,4.6851,11.9799,4.8328,4.3774
3349.8,180,4.4075,4.5622,4.6973,11.9799,4.8328,4.3911
3359.8,181,4.4136,4.5713,4.7126,11.9808,4.8325,4.4064
3369.8,182,4.4288,4.5866,4.7278,11.9782,4.8325,4.4201
3379.8,183,4.4441,4.5957,4.7339,11.9791,4.8322,4.4308
3389.8,184,4.4502,4.6003,4.7385,11.9799,4.8322,4.4369
3399.8,185,4.4502,4.6064,4.7477,11.9799,4.8322,4.4460
3409.8,186,4.4487,4.6110,4.7507,11.9799,4.8322,4.4476
3419.8,187,4.4532,4.6141,4.7538,11.9791,4.8325,4.4476
3429.8,188,4.4532,4.6141,4.7522,11.9791,4.8322,4.4491
3439.8,189,4.4487,4.6125,4.7538,11.9782,4.8322,4.4445
3449.8,190,4.4471,4.6080,4.7446,11.9799,4.8322,4.4399
3459.8,191,4.4471,4.6018,4.7339,11.9791,4.8328,4.4369
3469.8,192,4.4441,4.5957,4.7293,11.9791,4.8318,4.4308
3479.8,193,4.4349,4.5942,4.7232,11.9799,4.8325,4.4247
3489.8,194,4.4304,4.5927,4.7187,11.9799,4.8325,4.4186
3499.8,195,4.4258,4.5912,4.7110,11.9791,4.8322,4.4140
3509.8,196,4.4227,4.5851,4.7065,11.9791,4.8322,4.4094
3519.8,197,4.4212,4.5835,4.7034,11.9791,4.8325,4.4064
3529.8,198,4.4212,4.5790,4.7065,11.9782,4.8325,4.4048
3539.8,199,4.4151,4.5713,4.7049,11.9791,4.8325,4.4018
3549.8,200,4.4105,4.5668,4.6973,11.9808,4.8325,4.3972
3559.8,201,4.3983,4.5668,4.6958,11.9791,4.8322,4.3926
3569.8,202,4.3861,4.5591,4.6881,11.9799,4.8322,4.3865
3579.8,203,4.3831,4.5561,4.6881,11.9791,4.8322,4.3865
3589.8,204,4.3831,4.5469,4.6836,11.9791,4.8325,4.3758
3599.8,205,4.3815,4.5439,4.6790,11.9782,4.8322,4.3682
3609.8,206,4.3785,4.5378,4.6714,11.9782,4.8328,4.3636
3619.8,207,4.3724,4.5378,4.6668,11.9791,4.8325,4.3621
3629.8,208,4.3724,4.5362,4.6622,11.9808,4.8325,4.3621
3639.8,209,4.3693,4.5347,4.6531,11.9799,4.8325,4.3606
3649.8,210,4.3632,4.5286,4.6531,11.9791,4.8328,4.3590
3659.8,211,4.3586,4.5286,4.6561,11.9799,4.8325,4.3529
3669.8,212,4.3586,4.5301,4.6607,11.9808,4.8325,4.3514
3679.8,213,4.3571,4.5256,4.6607,11.9799,4.8328,4.3529
3689.8,214,4.3556,4.5195,4.6622,11.9791,4.8328,4.3468
3699.8,215,4.3510,4.5164,4.6622,11.9799,4.8325,4.3377
3709.8,216,4.3449,4.5179,4.6531,11.9799,4.8331,4.3423
3719.8,217,4.3510,4.5149,4.6454,11.9799,4.8331,4.3377
3729.8,218,4.3525,4.5118,4.6347,11.9791,4.8331,4.3346
