# cec_bench v1.0+1238b3f  2026-06-13T14:52:07
===BURST_CSV_BEGIN===
# burst: 2048 frames in 129654 us (~15.8 kHz)
us,seq,i3,i4,i5,vrail,vcc,i8
2855,197,0.7072,0.7261,0.7468,11.9991,4.8245,0.7015
2918,202,0.7606,0.7841,0.8063,11.9991,4.8254,0.7656
2982,206,0.8293,0.8482,0.8887,11.9991,4.8260,0.8388
3045,210,0.8796,0.9107,0.9467,11.9982,4.8257,0.8846
3108,215,0.8796,0.9092,0.9284,11.9973,4.8267,0.8694
3171,219,0.8522,0.8833,0.9101,11.9973,4.8273,0.8602
3234,223,0.7927,0.8085,0.8460,11.9991,4.8285,0.7885
3297,228,0.7087,0.7322,0.7468,11.9973,4.8294,0.7000
3361,232,0.7118,0.7292,0.7544,11.9991,4.8300,0.7137
3424,236,0.7469,0.7749,0.8094,11.9982,4.8297,0.7549
3487,241,0.7408,0.7673,0.7834,11.9973,4.8300,0.7427
3551,245,0.7393,0.7658,0.7895,11.9982,4.8306,0.7397
3614,249,0.7896,0.8253,0.8475,11.9982,4.8303,0.7976
3677,254,0.8110,0.8345,0.8521,11.9991,4.8294,0.8083
3740,2,0.7957,0.8177,0.8323,11.9982,4.8285,0.7915
3804,6,0.8232,0.8573,0.8704,11.9973,4.8270,0.8327
3867,11,0.8644,0.8985,0.9162,11.9973,4.8236,0.8739
3930,15,0.8766,0.9214,0.9406,11.9965,4.8218,0.8892
4003,20,0.9056,0.9306,0.9452,11.9965,4.8190,0.8999
4067,25,0.8567,0.8848,0.9055,11.9965,4.8166,0.8511
4130,30,0.8690,0.8833,0.9116,11.9965,4.8160,0.8633
4193,34,0.8628,0.8924,0.9162,11.9956,4.8151,0.8633
4256,39,0.8339,0.8634,0.8750,11.9965,4.8166,0.8358
4319,44,0.7820,0.8085,0.8231,11.9956,4.8181,0.7824
4383,48,0.7805,0.7994,0.8200,11.9947,4.8199,0.7824
4446,53,0.7667,0.7978,0.8170,11.9956,4.8227,0.7626
4509,58,0.7484,0.7841,0.8033,11.9947,4.8236,0.7488
4572,62,0.8064,0.8406,0.8658,11.9956,4.8230,0.8175
4636,67,0.9102,0.9413,0.9681,11.9956,4.8203,0.9182
4699,72,0.9056,0.9306,0.9620,11.9956,4.8187,0.9075
4762,76,0.8400,0.8711,0.8918,11.9947,4.8175,0.8434
4825,81,0.7850,0.8131,0.8261,11.9930,4.8184,0.7793
4889,86,0.7820,0.7963,0.8216,11.9939,4.8199,0.7793
4952,90,0.7896,0.8161,0.8490,11.9930,4.8215,0.7885
5015,95,0.7667,0.8009,0.8277,11.9939,4.8224,0.7717
5079,100,0.7362,0.7688,0.7895,11.9939,4.8230,0.7381
5142,104,0.7789,0.8085,0.8307,11.9921,4.8239,0.7809
5205,109,0.7499,0.7719,0.8063,11.9939,4.8245,0.7442
5268,114,0.6965,0.7215,0.7514,11.9947,4.8264,0.7061
5332,118,0.6782,0.6971,0.7163,11.9947,4.8285,0.6771
5395,123,0.7164,0.7536,0.7666,11.9939,4.8297,0.7351
5458,128,0.7209,0.7688,0.7880,11.9947,4.8309,0.7275
5521,132,0.7148,0.7475,0.7682,11.9965,4.8315,0.7275
5585,136,0.7316,0.7505,0.7773,11.9956,4.8312,0.7320
5648,141,0.8003,0.8177,0.8475,11.9965,4.8306,0.7915
5711,145,0.7621,0.7872,0.8109,11.9965,4.8303,0.7580
5774,149,0.7515,0.7704,0.7895,11.9982,4.8300,0.7549
5837,154,0.7225,0.7521,0.7727,11.9956,4.8300,0.7259
5901,158,0.7209,0.7475,0.7743,11.9965,4.8306,0.7290
5964,162,0.7316,0.7582,0.7758,11.9965,4.8315,0.7366
6027,167,0.7011,0.7322,0.7575,11.9956,4.8318,0.7061
6090,171,0.6492,0.6681,0.6964,11.9965,4.8340,0.6451
6154,175,0.6538,0.6834,0.7071,11.9973,4.8361,0.6527
6217,180,0.6660,0.6925,0.7254,11.9973,4.8380,0.6786
6281,184,0.6889,0.7139,0.7407,11.9973,4.8392,0.6893
6344,188,0.6584,0.6925,0.7056,11.9973,4.8398,0.6634
6407,193,0.7042,0.7261,0.7590,11.9973,4.8404,0.7076
6471,197,0.7026,0.7200,0.7514,11.9991,4.8407,0.7030
6534,201,0.6828,0.7139,0.7376,11.9991,4.8410,0.6893
6597,206,0.7148,0.7383,0.7651,12.0000,4.8407,0.7122
6661,210,0.7682,0.7948,0.8185,11.9991,4.8404,0.7748
6724,214,0.7347,0.7658,0.7972,12.0000,4.8395,0.7366
6787,219,0.7042,0.7368,0.7514,12.0008,4.8392,0.7137
6851,223,0.7057,0.7337,0.7483,12.0008,4.8386,0.7122
6914,227,0.7148,0.7429,0.7712,12.0000,4.8383,0.7336
6977,232,0.7515,0.7810,0.7987,12.0017,4.8383,0.7442
7040,236,0.7393,0.7627,0.7788,12.0008,4.8376,0.7366
7104,240,0.7469,0.7749,0.7926,12.0017,4.8367,0.7549
7167,245,0.8308,0.8543,0.8963,12.0008,4.8361,0.8312
7231,249,0.9163,0.9626,0.9803,12.0008,4.8355,0.9304
7294,253,0.8873,0.9107,0.9391,12.0008,4.8346,0.8846
7357,2,0.7759,0.8100,0.8292,12.0017,4.8349,0.7824
7421,6,0.7454,0.7810,0.7972,12.0017,4.8352,0.7458
7484,10,0.7072,0.7276,0.7468,12.0017,4.8355,0.7046
7547,15,0.6752,0.7002,0.7178,12.0026,4.8355,0.6817
7610,19,0.7667,0.7933,0.8231,12.0026,4.8355,0.7748
7674,23,0.7972,0.8283,0.8521,12.0017,4.8346,0.7946
7737,28,0.7362,0.7643,0.7788,12.0026,4.8349,0.7259
7801,32,0.7057,0.7231,0.7605,12.0026,4.8349,0.7107
7864,36,0.7103,0.7353,0.7621,12.0043,4.8352,0.7168
7927,41,0.7347,0.7612,0.7895,12.0034,4.8355,0.7320
7991,45,0.7469,0.7887,0.8078,12.0034,4.8358,0.7442
8054,49,0.7286,0.7643,0.7850,12.0043,4.8358,0.7351
8117,54,0.7621,0.7841,0.8078,12.0034,4.8355,0.7610
8181,58,0.7911,0.8192,0.8490,12.0043,4.8337,0.8083
8244,62,0.8079,0.8406,0.8536,12.0034,4.8325,0.8114
8307,67,0.7866,0.8192,0.8368,12.0043,4.8309,0.7885
8371,71,0.7682,0.8055,0.8185,12.0034,4.8306,0.7778
8434,75,0.7835,0.8070,0.8399,12.0034,4.8303,0.7915
8497,80,0.7545,0.7780,0.8002,12.0026,4.8300,0.7503
8560,84,0.7454,0.7658,0.7865,12.0034,4.8309,0.7366
8624,88,0.7560,0.7933,0.8231,12.0052,4.8309,0.7641
8687,93,0.8628,0.8940,0.9208,12.0034,4.8294,0.8602
8751,97,0.8949,0.9306,0.9528,12.0043,4.8267,0.9060
8814,101,0.8918,0.9077,0.9436,12.0043,4.8230,0.8816
8877,106,0.8766,0.9107,0.9330,12.0034,4.8199,0.8846
8940,110,0.8888,0.9123,0.9345,12.0043,4.8181,0.8953
9004,114,0.8873,0.9214,0.9467,12.0034,4.8166,0.8984
9067,119,0.8476,0.8818,0.8994,12.0034,4.8160,0.8617
9131,123,0.8339,0.8604,0.8750,12.0026,4.8154,0.8251
9194,127,0.8308,0.8558,0.8735,12.0026,4.8157,0.8297
9257,132,0.8110,0.8375,0.8689,12.0017,4.8169,0.8068
9320,136,0.7942,0.8085,0.8307,12.0017,4.8181,0.7793
9384,140,0.7896,0.8177,0.8521,12.0034,4.8187,0.7992
9447,145,0.7911,0.8177,0.8445,12.0017,4.8199,0.7931
9510,149,0.7652,0.7887,0.8185,12.0017,4.8209,0.7595
9574,153,0.7560,0.7749,0.8002,12.0026,4.8215,0.7610
9637,158,0.8217,0.8375,0.8719,12.0017,4.8218,0.8190
9700,162,0.7850,0.8192,0.8475,12.0008,4.8227,0.7824
9764,166,0.7393,0.7688,0.7911,12.0026,4.8236,0.7503
9827,171,0.7225,0.7582,0.7804,12.0026,4.8245,0.7320
9891,175,0.7499,0.7780,0.8033,12.0017,4.8254,0.7564
9954,179,0.7652,0.7948,0.8155,12.0017,4.8257,0.7778
10017,184,0.7698,0.7887,0.8170,12.0017,4.8260,0.7748
10080,188,0.7591,0.7917,0.8094,12.0026,4.8270,0.7564
10144,192,0.7606,0.7749,0.8017,12.0026,4.8285,0.7458
10207,197,0.7225,0.7383,0.7590,12.0008,4.8291,0.7183
10270,201,0.7301,0.7551,0.7788,12.0026,4.8300,0.7275
10333,205,0.7499,0.7704,0.7941,12.0034,4.8303,0.7519
10397,210,0.7789,0.7948,0.8246,12.0034,4.8300,0.7717
10460,214,0.7698,0.7978,0.8216,12.0026,4.8306,0.7702
10524,218,0.7133,0.7383,0.7605,12.0026,4.8312,0.7214
10587,223,0.7698,0.7978,0.8307,12.0017,4.8312,0.7748
10650,227,0.8735,0.9092,0.9360,12.0026,4.8294,0.8846
10714,231,0.8781,0.8909,0.9177,12.0026,4.8264,0.8709
10777,236,0.8323,0.8589,0.8872,12.0026,4.8242,0.8266
10841,240,0.7652,0.7933,0.8155,12.0026,4.8230,0.7687
10904,244,0.7423,0.7582,0.7773,12.0026,4.8227,0.7488
10967,249,0.7133,0.7322,0.7560,12.0026,4.8236,0.7122
11030,253,0.7133,0.7429,0.7560,12.0026,4.8242,0.7091
11094,1,0.6355,0.6529,0.6842,12.0026,4.8248,0.6405
11157,6,0.5302,0.5537,0.5606,12.0026,4.8264,0.5276
11220,10,0.5211,0.5278,0.5423,12.0034,4.8279,0.5062
11284,14,0.5485,0.5705,0.5851,12.0026,4.8288,0.5581
11347,19,0.6080,0.6315,0.6598,12.0034,4.8279,0.6130
11411,23,0.6523,0.6742,0.6858,12.0017,4.8285,0.6496
11474,27,0.6279,0.6498,0.6644,12.0017,4.8279,0.6313
11537,32,1.2352,1.2663,1.3465,12.0008,4.8273,1.2600
11600,36,1.6197,1.6676,1.7325,11.9991,4.8270,1.6186
11663,40,1.7158,1.7683,1.8317,11.9965,4.8267,1.7116
11727,45,1.6807,1.7210,1.7829,11.9947,4.8273,1.6766
11791,49,1.6029,1.6584,1.7081,11.9939,4.8285,1.5987
11854,53,1.5205,1.5898,1.6333,11.9956,4.8306,1.5240
11917,58,1.5266,1.5821,1.6394,11.9947,4.8325,1.5331
11980,62,1.5342,1.6035,1.6532,11.9939,4.8340,1.5301
12044,66,1.5342,1.5974,1.6486,11.9939,4.8343,1.5514
12107,71,1.5403,1.5989,1.6440,11.9947,4.8346,1.5377
12170,75,1.5586,1.6218,1.6730,11.9939,4.8346,1.5743
12234,79,1.6029,1.6569,1.7112,11.9939,4.8346,1.6033
12297,84,1.5968,1.6600,1.7066,11.9939,4.8337,1.6033
12360,88,1.6105,1.6706,1.7234,11.9939,4.8328,1.6201
12423,92,1.6227,1.6828,1.7310,11.9930,4.8312,1.6293
12487,97,1.6197,1.6752,1.7218,11.9939,4.8303,1.6186
12550,101,1.5968,1.6539,1.7020,11.9921,4.8294,1.5987
12614,105,1.6319,1.6859,1.7493,11.9921,4.8285,1.6354
12677,110,1.6624,1.7179,1.7691,11.9921,4.8276,1.6598
12740,114,1.6105,1.6676,1.7249,11.9921,4.8273,1.6262
12804,118,1.4839,1.5348,1.5509,11.9921,4.8276,1.4660
12867,123,0.6721,0.7185,0.6842,11.9956,4.8279,0.6496
12931,127,0.2769,0.3126,0.2997,11.9991,4.8291,0.2834
12994,131,0.2021,0.2134,0.2158,12.0008,4.8303,0.2026
13057,136,0.2525,0.2638,0.2738,12.0034,4.8318,0.2590
13120,140,0.2876,0.2958,0.2951,12.0052,4.8334,0.2926
13184,144,0.2845,0.3004,0.3119,12.0060,4.8337,0.2926
13247,149,0.2952,0.3050,0.3150,12.0052,4.8349,0.2926
13310,153,0.2891,0.3004,0.3058,12.0060,4.8346,0.2987
13373,157,0.3074,0.3096,0.3287,12.0060,4.8352,0.2941
13437,162,0.3410,0.3553,0.3562,12.0052,4.8349,0.3414
13500,166,0.3379,0.3446,0.3455,12.0060,4.8346,0.3323
13563,170,0.3334,0.3416,0.3547,12.0052,4.8343,0.3323
13627,175,0.3700,0.3813,0.4065,12.0034,4.8337,0.3765
13691,179,0.3868,0.4011,0.4111,12.0043,4.8337,0.3918
13754,183,0.3700,0.3782,0.3882,12.0034,4.8343,0.3582
13817,188,0.3196,0.3309,0.3318,12.0026,4.8349,0.3063
13880,192,0.2998,0.3172,0.3302,12.0052,4.8355,0.3033
13944,196,0.3212,0.3385,0.3409,12.0052,4.8349,0.3170
14016,202,0.3151,0.3370,0.3379,12.0060,4.8352,0.3262
14080,207,0.2891,0.3050,0.3089,12.0060,4.8352,0.2911
14143,211,0.3105,0.3065,0.3302,12.0052,4.8349,0.3109
14206,216,0.3105,0.3324,0.3516,12.0052,4.8349,0.3185
14269,221,0.3395,0.3385,0.3592,12.0069,4.8346,0.3231
14332,225,0.3166,0.3263,0.3333,12.0060,4.8343,0.3109
14395,230,0.3318,0.3462,0.3562,12.0052,4.8343,0.3353
14459,235,0.3364,0.3431,0.3592,12.0060,4.8340,0.3368
14522,239,0.3105,0.3279,0.3394,12.0069,4.8337,0.3109
14585,244,0.2815,0.2989,0.3074,12.0069,4.8334,0.2880
14648,249,0.3532,0.3599,0.3791,12.0052,4.8337,0.3521
14711,253,0.3425,0.3599,0.3577,12.0069,4.8334,0.3445
14774,2,0.3013,0.3126,0.3226,12.0069,4.8337,0.3078
14838,7,0.2906,0.3050,0.3165,12.0069,4.8337,0.3033
14901,11,0.3410,0.3569,0.3638,12.0069,4.8331,0.3460
14964,15,0.3563,0.3660,0.3699,12.0060,4.8322,0.3506
15027,20,0.3807,0.3919,0.4142,12.0069,4.8312,0.3857
15090,24,0.3685,0.3691,0.3806,12.0069,4.8297,0.3719
15153,28,0.3654,0.3752,0.3897,12.0060,4.8291,0.3658
15217,33,0.3517,0.3675,0.3699,12.0078,4.8285,0.3506
15280,37,0.3364,0.3462,0.3562,12.0060,4.8288,0.3368
15343,41,0.2906,0.3096,0.3012,12.0052,4.8297,0.2865
15407,46,0.3608,0.3721,0.3852,12.0060,4.8309,0.3628
15470,50,0.4799,0.4972,0.5164,12.0052,4.8322,0.4864
15534,54,0.5165,0.5293,0.5591,12.0043,4.8328,0.5260
15597,59,0.5592,0.5857,0.5957,12.0034,4.8328,0.5733
15660,63,0.9849,1.0099,1.0703,12.0034,4.8297,1.0113
15723,67,1.1284,1.1488,1.1710,12.0034,4.8251,1.1257
15787,72,0.9407,0.9596,0.9848,12.0043,4.8215,0.9197
15850,76,0.7866,0.8131,0.8307,12.0026,4.8193,0.8007
15913,80,0.8445,0.8726,0.8994,12.0026,4.8172,0.8556
15977,85,0.9178,0.9458,0.9681,12.0017,4.8160,0.9243
16040,89,0.9529,0.9794,1.0154,12.0017,4.8157,0.9487
16103,93,0.9315,0.9596,0.9955,12.0008,4.8166,0.9289
16166,98,0.9361,0.9672,0.9894,12.0000,4.8169,0.9426
16230,102,0.8995,0.9214,0.9558,12.0000,4.8178,0.8923
16293,106,0.8934,0.9291,0.9452,12.0017,4.8190,0.9090
16357,111,0.8384,0.8757,0.9009,12.0017,4.8196,0.8495
16420,115,0.8323,0.8619,0.8887,12.0017,4.8203,0.8327
16484,119,0.8049,0.8345,0.8475,12.0008,4.8209,0.8022
16547,124,0.7469,0.7643,0.7911,12.0008,4.8224,0.7458
16610,128,0.7637,0.7948,0.8200,12.0008,4.8230,0.7809
16674,132,0.7728,0.7994,0.8292,12.0000,4.8239,0.7641
16737,137,0.7331,0.7597,0.7834,12.0017,4.8254,0.7320
16800,141,0.7118,0.7383,0.7514,12.0008,4.8264,0.7061
16863,145,0.6996,0.7322,0.7560,12.0017,4.8276,0.7046
16927,150,0.7209,0.7490,0.7666,12.0026,4.8297,0.7198
16990,154,0.7255,0.7475,0.7788,12.0008,4.8303,0.7183
17053,158,0.6843,0.7032,0.7132,12.0008,4.8312,0.6832
17117,163,0.7286,0.7551,0.7758,12.0017,4.8312,0.7366
17180,167,0.7988,0.8238,0.8414,12.0008,4.8312,0.8007
17244,171,0.7393,0.7688,0.7895,12.0017,4.8315,0.7503
17307,176,0.7011,0.7292,0.7392,12.0008,4.8322,0.6954
17370,180,0.6950,0.7109,0.7361,12.0017,4.8328,0.7000
17433,184,0.7698,0.7933,0.8200,12.0017,4.8325,0.7671
17497,189,0.7438,0.7719,0.7956,12.0017,4.8328,0.7412
17560,193,0.6828,0.7185,0.7331,12.0017,4.8334,0.7000
17623,197,0.7042,0.7322,0.7560,12.0026,4.8334,0.7046
17687,202,0.7438,0.7765,0.8017,12.0026,4.8334,0.7412
17750,206,0.7393,0.7582,0.7773,12.0026,4.8334,0.7381
17813,210,0.7286,0.7688,0.7880,12.0026,4.8331,0.7351
17877,215,0.7454,0.7795,0.8063,12.0026,4.8328,0.7549
17940,219,0.7560,0.7810,0.8048,12.0017,4.8328,0.7549
18003,223,0.7408,0.7612,0.7956,12.0026,4.8328,0.7488
18067,228,0.6736,0.7109,0.7254,12.0026,4.8331,0.6786
18130,232,0.7194,0.7460,0.7727,12.0034,4.8337,0.7244
18194,236,0.7438,0.7765,0.7880,12.0034,4.8340,0.7534
18257,241,0.7209,0.7521,0.7697,12.0017,4.8340,0.7244
18320,245,0.7164,0.7490,0.7621,12.0026,4.8343,0.7214
18383,249,0.7331,0.7566,0.7743,12.0026,4.8340,0.7305
18446,254,0.7377,0.7597,0.7865,12.0026,4.8337,0.7320
18510,2,0.7255,0.7460,0.7788,12.0026,4.8337,0.7320
18573,6,0.7225,0.7582,0.7804,12.0026,4.8337,0.7320
18637,11,0.7682,0.7826,0.8170,12.0026,4.8331,0.7641
18700,15,0.7850,0.8055,0.8323,12.0034,4.8322,0.7748
18763,19,0.7835,0.8039,0.8338,12.0034,4.8306,0.7809
18826,24,0.7713,0.7856,0.8124,12.0026,4.8294,0.7717
18890,28,0.7652,0.8009,0.8231,12.0026,4.8288,0.7671
18954,32,0.7225,0.7505,0.7773,12.0017,4.8300,0.7244
19017,37,0.7148,0.7383,0.7636,12.0008,4.8306,0.7153
19080,41,0.6843,0.7200,0.7392,12.0017,4.8318,0.6893
19144,45,0.7103,0.7398,0.7682,12.0017,4.8328,0.7153
19207,50,0.7194,0.7521,0.7666,12.0017,4.8334,0.7290
19270,54,0.7087,0.7246,0.7407,12.0017,4.8340,0.7046
19333,58,0.6813,0.7063,0.7224,12.0017,4.8346,0.6878
19397,63,0.7179,0.7414,0.7636,12.0026,4.8346,0.7137
19460,67,0.7026,0.7276,0.7483,12.0017,4.8349,0.6985
19524,71,0.6797,0.6880,0.7087,12.0008,4.8352,0.6802
19587,76,0.7194,0.7368,0.7758,12.0008,4.8361,0.7244
19650,80,0.8201,0.8558,0.8841,12.0000,4.8361,0.8266
19713,84,0.8628,0.8848,0.9330,12.0000,4.8361,0.8480
19776,89,0.8308,0.8604,0.8887,12.0000,4.8364,0.8251
19840,93,0.8140,0.8390,0.8673,12.0008,4.8364,0.8129
19903,97,0.7698,0.8055,0.8185,12.0008,4.8358,0.7626
19967,102,0.6858,0.7078,0.7361,12.0017,4.8358,0.6939
20030,106,0.6935,0.7246,0.7514,12.0017,4.8361,0.7046
20094,110,0.6935,0.7154,0.7346,12.0017,4.8361,0.6954
20157,115,0.7301,0.7597,0.7926,12.0008,4.8364,0.7275
20220,119,0.7408,0.7688,0.7956,12.0008,4.8358,0.7381
20284,123,0.7362,0.7612,0.7865,12.0000,4.8352,0.7534
20347,128,0.7621,0.7856,0.8124,12.0000,4.8340,0.7641
20410,132,0.8583,0.8848,0.9024,12.0017,4.8312,0.8572
20474,136,0.8796,0.9062,0.9330,12.0000,4.8279,0.8755
20537,141,0.8964,0.9199,0.9299,12.0000,4.8230,0.8938
20600,145,0.8781,0.9062,0.9391,12.0000,4.8196,0.8846
20663,149,0.9086,0.9336,0.9681,12.0000,4.8172,0.9212
20727,154,0.8064,0.8360,0.8643,12.0000,4.8172,0.7992
20790,158,0.7454,0.7673,0.7911,11.9982,4.8190,0.7412
20853,162,0.7042,0.7383,0.7560,11.9991,4.8206,0.7153
20917,167,0.7331,0.7566,0.7819,11.9991,4.8230,0.7275
20980,171,0.7331,0.7627,0.7895,11.9982,4.8245,0.7336
21043,175,0.7988,0.8238,0.8506,11.9982,4.8245,0.8099
21107,180,0.8384,0.8604,0.8689,12.0000,4.8230,0.8312
21170,184,0.8155,0.8421,0.8673,11.9982,4.8218,0.8038
21233,188,0.7423,0.7627,0.7895,11.9973,4.8233,0.7458
21297,193,0.7255,0.7429,0.7697,11.9965,4.8251,0.7259
21360,197,0.7347,0.7551,0.7758,11.9965,4.8264,0.7320
21423,201,0.7606,0.7795,0.8094,11.9965,4.8273,0.7656
21487,206,0.7454,0.7719,0.7865,11.9965,4.8279,0.7458
21550,210,0.6813,0.7185,0.7376,11.9965,4.8288,0.6908
21613,214,0.7209,0.7444,0.7758,11.9965,4.8294,0.7183
21677,219,0.7728,0.8100,0.8277,11.9965,4.8306,0.7763
21740,223,0.7225,0.7551,0.7651,11.9982,4.8309,0.7290
21803,227,0.7011,0.7368,0.7560,11.9982,4.8312,0.7107
21867,232,0.6920,0.7307,0.7514,11.9991,4.8325,0.6954
21930,236,0.7164,0.7383,0.7682,11.9982,4.8334,0.7153
21994,240,0.7194,0.7460,0.7819,11.9982,4.8340,0.7153
22057,245,0.7179,0.7429,0.7666,11.9982,4.8346,0.7168
22120,249,0.7179,0.7460,0.7727,11.9991,4.8349,0.7229
22183,253,0.7576,0.7719,0.8033,11.9991,4.8349,0.7473
22247,2,0.7377,0.7597,0.7941,12.0000,4.8346,0.7397
22310,6,0.7454,0.7734,0.7880,11.9991,4.8343,0.7442
22374,10,0.7499,0.7749,0.8094,12.0000,4.8340,0.7595
22437,15,0.7423,0.7765,0.7987,11.9991,4.8334,0.7442
22500,19,0.7179,0.7475,0.7788,11.9982,4.8337,0.7214
22563,23,0.7087,0.7368,0.7514,12.0000,4.8340,0.7061
22627,28,0.7881,0.8238,0.8414,12.0000,4.8334,0.7946
22690,32,0.8537,0.8802,0.8994,11.9991,4.8315,0.8526
22753,36,0.8430,0.8634,0.8902,12.0008,4.8288,0.8297
22817,41,0.8186,0.8329,0.8689,11.9982,4.8267,0.8068
22880,45,0.8049,0.8360,0.8658,11.9991,4.8254,0.8114
22944,49,0.8018,0.8299,0.8536,12.0000,4.8251,0.8022
23007,54,0.7911,0.8131,0.8353,11.9991,4.8242,0.7854
23070,58,0.7393,0.7765,0.8002,11.9991,4.8248,0.7458
23133,62,0.7423,0.7734,0.8017,11.9991,4.8260,0.7473
23197,67,0.7713,0.7902,0.8124,11.9991,4.8267,0.7641
23260,71,0.7255,0.7551,0.7758,11.9982,4.8273,0.7305
23324,75,0.7240,0.7521,0.7743,12.0000,4.8285,0.7320
23387,80,0.7255,0.7627,0.7865,11.9982,4.8294,0.7427
23450,84,0.7545,0.7765,0.8094,12.0000,4.8306,0.7626
23513,88,0.7484,0.7780,0.8033,11.9982,4.8306,0.7610
23577,93,0.7225,0.7475,0.7773,11.9991,4.8309,0.7198
23640,97,0.7621,0.7948,0.8109,11.9991,4.8309,0.7519
23703,101,0.7469,0.7810,0.8002,12.0000,4.8309,0.7671
23767,106,0.7423,0.7719,0.8063,11.9991,4.8318,0.7580
23830,110,0.7942,0.8222,0.8582,11.9991,4.8322,0.7900
23893,114,0.8644,0.8894,0.9330,11.9982,4.8322,0.8724
23961,119,0.8690,0.9077,0.9238,11.9982,4.8328,0.8633
24025,124,0.8217,0.8619,0.8750,11.9991,4.8331,0.8190
24088,129,0.7454,0.7856,0.7972,11.9991,4.8328,0.7595
24152,133,0.7682,0.7933,0.8185,11.9991,4.8325,0.7793
24215,138,0.7667,0.8039,0.8353,11.9991,4.8318,0.7748
24278,143,0.7698,0.8009,0.8185,11.9991,4.8315,0.7839
24341,147,0.7957,0.8131,0.8353,12.0000,4.8309,0.7900
24404,151,0.8018,0.8192,0.8490,11.9991,4.8306,0.7931
24467,156,0.7789,0.8100,0.8353,12.0000,4.8306,0.7748
24530,160,0.7316,0.7551,0.7743,12.0008,4.8309,0.7290
24593,164,0.7225,0.7612,0.7773,12.0000,4.8318,0.7320
24657,169,0.8003,0.8238,0.8521,12.0008,4.8318,0.8007
24720,173,0.7896,0.8192,0.8399,12.0017,4.8309,0.7946
24783,177,0.7469,0.7841,0.7956,12.0017,4.8300,0.7580
24846,182,0.7560,0.7887,0.8109,12.0017,4.8300,0.7610
24910,186,0.7972,0.8314,0.8551,12.0008,4.8297,0.7992
24973,190,0.7713,0.7978,0.8216,12.0008,4.8300,0.7717
